#   1              2              3              4              5              6              7              8              9             10             11             12             13             14             15             16             17             18
Radius(fm)    3H-SOG-Ju85  3He-SOG-MC77   4He-SOG-Si82   12C-SOG-Si82    16O-SOG-Si70b  24Mg-SOG-Li74  28Si-SOG-Li74 32S-SOG-Li74   39K-SOG-Si74   40Ca-SOG-Si79 48Ca-SOG-Si74 58Ni-SOG-Ca80b 116Sn-SOG-Ca82a 124Sn-SOG-Ca82a 205Tl-SOG-Fr83 206Pb-SOG-Fr83 208Pb-SOG-Fr77a 
#Z                 1              2              2              6              8              12              14            16             19             20             20             28             50             50             81             82             82
#A                 3              3              4             12             16              24              28            32             39             40             48             58            116            124            205            206            208
1.060          0.117363       0.107364       0.165378       0.164375       0.156516       0.163362       0.170104       0.174458       0.170352       0.165821       0.183255       0.161601       0.155277       0.154375       0.149336       0.159473       0.155813       
1.070          0.115923       0.106235       0.163661       0.16417        0.156485       0.163286       0.170049       0.174316       0.170149       0.165694       0.183145       0.161539       0.15536        0.154473       0.149375       0.159391       0.155771       
1.080          0.11448        0.105099       0.161931       0.163957       0.156449       0.163208       0.169991       0.174174       0.169948       0.165567       0.183034       0.161477       0.155442       0.154572       0.149413       0.159309       0.155729       
1.090          0.113037       0.103959       0.160188       0.163735       0.156407       0.163127       0.169929       0.17403        0.16975        0.165441       0.182925       0.161417       0.155524       0.15467        0.149451       0.159226       0.155687       
1.100          0.111593       0.102814       0.158434       0.163505       0.156359       0.163044       0.169865       0.173886       0.169553       0.165316       0.182816       0.161358       0.155606       0.154768       0.149488       0.159142       0.155646       
1.110          0.11015        0.101664       0.15667        0.163266       0.156306       0.162958       0.169798       0.173741       0.169359       0.165191       0.182709       0.1613         0.155687       0.154865       0.149525       0.159058       0.155605       
1.120          0.108706       0.100511       0.154895       0.163018       0.156248       0.16287        0.169727       0.173595       0.169166       0.165067       0.182602       0.161243       0.155767       0.154962       0.149562       0.158974       0.155565       
1.130          0.107264       0.099355       0.153112       0.162761       0.156183       0.16278        0.169654       0.173449       0.168976       0.164944       0.182496       0.161187       0.155847       0.155059       0.149598       0.15889        0.155525       
1.140          0.105822       0.0981958      0.151321       0.162495       0.156113       0.162687       0.169577       0.173301       0.168788       0.164822       0.182391       0.161132       0.155926       0.155156       0.149634       0.158805       0.155486       
1.150          0.104383       0.0970344      0.149522       0.16222        0.156036       0.162592       0.169498       0.173153       0.168601       0.1647         0.182288       0.161079       0.156005       0.155252       0.149669       0.158719       0.155447       
1.160          0.102946       0.095871       0.147717       0.161937       0.155954       0.162494       0.169415       0.173003       0.168417       0.164579       0.182185       0.161027       0.156082       0.155347       0.149705       0.158634       0.155409       
1.170          0.101512       0.0947063      0.145906       0.161644       0.155866       0.162393       0.16933        0.172853       0.168236       0.164459       0.182083       0.160976       0.15616        0.155443       0.149739       0.158548       0.155371       
1.180          0.100082       0.0935406      0.14409        0.161341       0.155772       0.16229        0.169241       0.172702       0.168056       0.16434        0.181983       0.160926       0.156236       0.155537       0.149774       0.158462       0.155334       
1.190          0.0986552      0.0923745      0.142271       0.161029       0.155671       0.162185       0.16915        0.17255        0.167879       0.164221       0.181883       0.160878       0.156312       0.155632       0.149808       0.158376       0.155298       
1.200          0.0972329      0.0912084      0.140448       0.160708       0.155564       0.162077       0.169056       0.172397       0.167703       0.164103       0.181785       0.160831       0.156387       0.155725       0.149842       0.15829        0.155262       
1.210          0.0958154      0.0900428      0.138623       0.160378       0.155451       0.161966       0.168958       0.172242       0.16753        0.163986       0.181688       0.160785       0.156461       0.155819       0.149875       0.158204       0.155226       
1.220          0.0944032      0.088878       0.136796       0.160038       0.155332       0.161853       0.168858       0.172087       0.167359       0.163869       0.181592       0.160741       0.156535       0.155911       0.149908       0.158118       0.155191       
1.230          0.0929967      0.0877146      0.134969       0.159688       0.155206       0.161737       0.168755       0.171931       0.167191       0.163753       0.181497       0.160698       0.156607       0.156003       0.149941       0.158032       0.155157       
1.240          0.0915964      0.086553       0.133141       0.159329       0.155074       0.161618       0.16865        0.171774       0.167024       0.163638       0.181404       0.160656       0.156679       0.156095       0.149974       0.157946       0.155123       
1.250          0.0902027      0.0853936      0.131315       0.15896        0.154935       0.161497       0.168541       0.171616       0.16686        0.163523       0.181312       0.160615       0.15675        0.156186       0.150006       0.157859       0.15509        
1.260          0.0888162      0.0842369      0.12949        0.158582       0.15479        0.161373       0.168429       0.171457       0.166698       0.163409       0.181221       0.160576       0.156821       0.156276       0.150039       0.157774       0.155058       
1.270          0.0874372      0.0830832      0.127667       0.158194       0.154639       0.161246       0.168315       0.171296       0.166538       0.163296       0.181131       0.160538       0.15689        0.156366       0.150071       0.157688       0.155026       
1.280          0.0860661      0.0819331      0.125847       0.157796       0.15448        0.161116       0.168198       0.171135       0.16638        0.163183       0.181043       0.160502       0.156959       0.156455       0.150103       0.157602       0.154995       
1.290          0.0847033      0.0807868      0.124031       0.157389       0.154315       0.160984       0.168078       0.170972       0.166225       0.163071       0.180956       0.160467       0.157026       0.156543       0.150135       0.157517       0.154965       
1.300          0.0833494      0.0796449      0.122219       0.156971       0.154144       0.160849       0.167956       0.170808       0.166071       0.162959       0.180871       0.160434       0.157093       0.156631       0.150166       0.157432       0.154935       
1.310          0.0820045      0.0785076      0.120413       0.156545       0.153965       0.160711       0.167831       0.170643       0.16592        0.162848       0.180787       0.160401       0.157159       0.156718       0.150198       0.157347       0.154906       
1.320          0.0806692      0.0773754      0.118612       0.156108       0.15378        0.16057        0.167703       0.170477       0.165771       0.162738       0.180704       0.160371       0.157224       0.156804       0.150229       0.157262       0.154878       
1.330          0.0793438      0.0762487      0.116818       0.155661       0.153588       0.160426       0.167572       0.170309       0.165624       0.162628       0.180622       0.160341       0.157288       0.15689        0.150261       0.157178       0.15485        
1.340          0.0780287      0.0751277      0.115031       0.155205       0.15339        0.160279       0.167439       0.170141       0.165479       0.162519       0.180542       0.160313       0.157351       0.156975       0.150292       0.157095       0.154823       
1.350          0.0767242      0.074013       0.113252       0.154739       0.153184       0.160129       0.167303       0.169971       0.165335       0.16241        0.180464       0.160287       0.157413       0.157059       0.150324       0.157011       0.154797       
