#   1              2              3              4              5              6              7              8              9             10             11             12             13             14             15             16             17             18             19             20             21             22             23             24             25             26             27             28             29             30             31             32             33             34             35             36             37             38             39             40             41             42             43             44             45             46             47             48             49             50             51             52             53             54             55             56             57             58             59             60             61             62             63             64             65             66             67             68             69             70             71             72             73             74             75             76             77             78             79             80             81             
Radius(fm)    3H-FB-Be84   3He-FB-Re84b    6Li-FB-Amin16  10B-FB-Amin16  12C-FB-Ca80a   12C-FB-Re82    15N-FB-Vr86    16O-FB-La82    27Al-FB-Ro86   28Si-FB-Mi82  29Si-FB-Mi82   30Si-FB-We93   31P-FB-Me76    32S-FB-Ry83a   34S-FB-Ry83a   36S-FB-Ry83a   40Ar-FB-Ot82   40Ca-FB-Em83b  48Ca-FB-Em83b  48Ti-FB-Se85   50Ti-FB-Se85   50Cr-FB-Li83   52Cr-FB-Li83   54Cr-FB-Li83   54Fe-FB-Wo76    56Fe-FB-Wo76   58Fe-FB-Wo76   59Co-FB-Sc77   58Ni-FB-Be83   58Ni-FB-Wo76   60Ni-FB-Be83   60Ni-FB-Wo76   60Ni-FB-Wo80   62Ni-FB-Wo76   64Ni-FB-Wo76   63Cu-FB-Sc77   65Cu-FB-Sc77   64Zn-FB-Wo76   66Zn-FB-Wo76   68Zn-FB-Wo76   70Zn-FB-Wo76   70Ge-FB-Ma84   72Ge-FB-Ma84  74Ge-FB-Ma84    76Ge-FB-Ma84  88Sr-FB-St76    90Zr-FB-Ro76   92Zr-FB-Ro76   94Zr-FB-Ro76   92Mo-FB-Dr75   94Mo-FB-Dr75   96Mo-FB-Dr75   98Mo-FB-Dr75  100Mo-FB-Dr75   104Pd-FB-La86  106Pd-FB-La86  108Pd-FB-La86  110Pd-FB-La86  144Sm-FB-Mo81  148Sm-FB-Ho80  148Sm-FB-Mo81  150Sm-FB-Mo81  152Sm-FB-Ho80  152Sm-FB-Mo81  154Sm-FB-Ho80  154Gd-FB-He82  158Gd-FB-Mu84  166Er-FB-Ca78  174Yb-FB-Sa79  175Lu-FB-Sa79  192Os-FB-Bo88  196Pt-FB-Bo83  203Tl-FB-Eu78  205T1-FB-Eu78  204Pb-FB-Eu78  206Pb-FB-Eu78  207Pb-FB-Eu78  208Pb-FB-Fr77b 208Pb-FB-Eu78  209Bi-FB-Eu78
#Z                1              2              3              5              6              6              7              8             13             14             14             14             15             15             15             16             18             20             20             22             22             24             24             24             26             26             26             27             28             28             28             28             28             28             28             29             29             30             30             30             30             32             32             32             32             38             40             40             40             42             42             42             42             42             46             46             46             46             62             62             62             62             62             62             62             64             64             68             70             71             76             78             81             81             82             82             82             82             82             83
#A                3              3              6             10             12             12             15             16             27             28             29             30             31             32             34             36             40             40             48             48             50             50             52             54             54             56             58             59             58             58             60             60             60             62             63             63             65             64             66             68             70             70             72             74             76             88             98             92             94             92             92             96             98            100            104            106            108            110            144            148            148            150            152            152            154            154            158            166            174            175            192            196            203            205            204            207            207            208            208            209
0.200        0.219185       0.0999571      0.147833       0.280856       0.164345       0.163769       0.159731       0.149988       0.16345        0.169678       0.166031       0.163794       0.173682       0.191792       0.197267       0.197069       0.169625       0.173003       0.19116        0.17178        0.187653       0.162354       0.172257       0.174201       0.166465       0.166607       0.175585       0.175964       0.166919       0.165851       0.171304       0.174164       0.192748       0.172661       0.176669       0.173743       0.174865       0.165992       0.171227       0.178444       0.180194       0.166581       0.167554       0.167877       0.168743       0.157194       0.1693         0.155831       0.156539       0.151208       0.146287       0.150984       0.157079       0.159127       0.165833       0.170993       0.159798       0.161143       0.109861       0.147202       0.124799       0.135245       0.149702       0.148581       0.145882       0.148819       0.145366       0.167474       0.114727       0.129802       0.152346       0.151693       0.147255       0.152081       0.166223       0.166644       0.168804       0.164459       0.160834       0.165002       
0.210        0.218701       0.0995752      0.147657       0.280407       0.16439        0.163827       0.159846       0.150067       0.163485       0.169686       0.166067       0.163822       0.17368        0.191762       0.197234       0.197012       0.169651       0.172958       0.191111       0.171762       0.187592       0.162392       0.17226        0.174181       0.166436       0.166596       0.175543       0.175909       0.166889       0.165828       0.171273       0.17412        0.19269        0.172631       0.176622       0.173699       0.174823       0.165987       0.171211       0.178397       0.180132       0.166592       0.167561       0.167874       0.16874        0.157227       0.169346       0.155871       0.156596       0.151254       0.146337       0.151033       0.157099       0.15914        0.165828       0.170969       0.159816       0.161153       0.10999        0.147228       0.124884       0.135364       0.149711       0.148606       0.145903       0.14883        0.145375       0.167446       0.114745       0.129821       0.152336       0.151684       0.147253       0.152063       0.166184       0.166607       0.168758       0.164429       0.160813       0.164957       
0.220        0.218194       0.0991776      0.147474       0.279936       0.164438       0.163887       0.159967       0.15015        0.163523       0.169694       0.166106       0.163852       0.173679       0.191731       0.197199       0.196952       0.169679       0.172911       0.191059       0.171742       0.187528       0.162431       0.172262       0.174161       0.166406       0.166584       0.175499       0.175851       0.166859       0.165805       0.171241       0.174073       0.192629       0.1726         0.176572       0.173652       0.17478        0.165983       0.171194       0.178348       0.180067       0.166604       0.167568       0.16787        0.168737       0.157262       0.169395       0.155913       0.156656       0.151302       0.146389       0.151084       0.157119       0.159154       0.165822       0.170944       0.159834       0.161164       0.110126       0.147256       0.124972       0.135487       0.149719       0.148632       0.145926       0.148841       0.145385       0.167416       0.114765       0.129841       0.152326       0.151675       0.14725        0.152044       0.166142       0.166569       0.16871        0.164398       0.16079        0.16491        
0.230        0.217664       0.0987646      0.147282       0.279445       0.164487       0.16395        0.160092       0.150236       0.163561       0.169703       0.166146       0.163883       0.173678       0.191698       0.197163       0.19689        0.169708       0.172861       0.191005       0.171722       0.187462       0.162472       0.172264       0.17414        0.166375       0.166572       0.175453       0.175791       0.166827       0.16578        0.171208       0.174025       0.192566       0.172568       0.17652        0.173604       0.174735       0.165978       0.171177       0.178296       0.18           0.166617       0.167576       0.167867       0.168734       0.157298       0.169445       0.155956       0.156719       0.151352       0.146444       0.151138       0.157141       0.159169       0.165816       0.170918       0.159853       0.161175       0.110266       0.147285       0.125065       0.135616       0.149728       0.148659       0.145949       0.148853       0.145395       0.167385       0.114785       0.129863       0.152316       0.151665       0.147247       0.152025       0.166099       0.166529       0.16866        0.164365       0.160766       0.164862       
0.240        0.217112       0.0983367      0.147082       0.278933       0.164537       0.164014       0.160222       0.150325       0.163602       0.169712       0.166188       0.163915       0.173676       0.191663       0.197125       0.196825       0.169739       0.17281        0.190949       0.171701       0.187393       0.162515       0.172266       0.174118       0.166343       0.16656        0.175406       0.175728       0.166794       0.165755       0.171173       0.173975       0.1925         0.172534       0.176467       0.173554       0.174688       0.165973       0.171159       0.178243       0.17993        0.16663        0.167584       0.167863       0.16873        0.157336       0.169497       0.156002       0.156784       0.151404       0.146502       0.151194       0.157164       0.159184       0.16581        0.170891       0.159873       0.161187       0.110413       0.147315       0.125161       0.13575        0.149738       0.148687       0.145973       0.148865       0.145405       0.167353       0.114806       0.129885       0.152305       0.151655       0.147244       0.152005       0.166055       0.166488       0.168607       0.16433        0.160742       0.164811       
0.250        0.216539       0.0978941      0.146874       0.278401       0.164589       0.164081       0.160356       0.150418       0.163644       0.169721       0.166231       0.163948       0.173674       0.191628       0.197085       0.196758       0.16977        0.172756       0.190891       0.171679       0.187321       0.162559       0.172268       0.174095       0.166309       0.166547       0.175356       0.175663       0.166759       0.165728       0.171137       0.173922       0.192431       0.172499       0.17641        0.173501       0.17464        0.165967       0.171141       0.178187       0.179857       0.166643       0.167592       0.167859       0.168727       0.157376       0.169552       0.156049       0.156852       0.151458       0.146561       0.151252       0.157187       0.1592         0.165803       0.170862       0.159894       0.161199       0.110565       0.147346       0.12526        0.135889       0.149748       0.148716       0.145998       0.148878       0.145415       0.16732        0.114828       0.129908       0.152293       0.151645       0.147241       0.151984       0.166008       0.166445       0.168553       0.164295       0.160716       0.164759       
0.260        0.215943       0.0974375      0.146657       0.277848       0.164643       0.16415        0.160495       0.150513       0.163687       0.169731       0.166276       0.163983       0.173673       0.19159        0.197044       0.196688       0.169803       0.172701       0.190831       0.171657       0.187247       0.162604       0.17227        0.174071       0.166274       0.166534       0.175305       0.175596       0.166724       0.165701       0.1711         0.173868       0.19236        0.172463       0.176352       0.173447       0.174589       0.165961       0.171121       0.178129       0.179781       0.166657       0.167601       0.167855       0.168723       0.157416       0.169608       0.156098       0.156923       0.151514       0.146623       0.151312       0.157212       0.159216       0.165797       0.170833       0.159916       0.161212       0.110723       0.147379       0.125363       0.136033       0.149758       0.148745       0.146024       0.148891       0.145427       0.167285       0.11485        0.129932       0.152281       0.151634       0.147238       0.151962       0.165959       0.1664         0.168496       0.164258       0.16069        0.164704       
0.270        0.215325       0.0969671      0.146433       0.277275       0.164698       0.164221       0.160639       0.150612       0.163732       0.169741       0.166323       0.164019       0.173671       0.191552       0.197002       0.196615       0.169837       0.172643       0.190769       0.171633       0.18717        0.162651       0.172272       0.174046       0.166238       0.16652        0.175252       0.175526       0.166687       0.165672       0.171061       0.173812       0.192287       0.172425       0.176291       0.173391       0.174537       0.165956       0.171101       0.17807        0.179702       0.166671       0.167609       0.167851       0.168719       0.157459       0.169667       0.156149       0.156996       0.151572       0.146686       0.151374       0.157238       0.159233       0.16579        0.170803       0.159938       0.161225       0.110886       0.147413       0.12547        0.136181       0.149769       0.148776       0.146051       0.148905       0.145438       0.167249       0.114874       0.129956       0.152269       0.151623       0.147235       0.15194        0.165909       0.166354       0.168438       0.164219       0.160662       0.164647       
0.280        0.214686       0.0964834      0.1462         0.276682       0.164754       0.164293       0.160787       0.150714       0.163779       0.169751       0.166371       0.164057       0.173669       0.191512       0.196958       0.19654        0.169872       0.172584       0.190704       0.171609       0.18709        0.162699       0.172274       0.174021       0.166201       0.166506       0.175197       0.175454       0.166648       0.165643       0.171021       0.173754       0.19221        0.172386       0.176228       0.173333       0.174483       0.16595        0.171081       0.178008       0.179621       0.166686       0.167618       0.167847       0.168715       0.157502       0.169727       0.156201       0.157071       0.151632       0.146752       0.151439       0.157264       0.15925        0.165783       0.170772       0.159961       0.161239       0.111055       0.147448       0.12558        0.136334       0.14978        0.148807       0.146079       0.148919       0.14545        0.167211       0.114899       0.129982       0.152257       0.151612       0.147232       0.151916       0.165857       0.166306       0.168377       0.16418        0.160634       0.164589       
0.290        0.214025       0.0959868      0.14596        0.276069       0.164812       0.164367       0.160939       0.150818       0.163827       0.169761       0.166421       0.164095       0.173667       0.191471       0.196912       0.196462       0.169908       0.172522       0.190638       0.171584       0.187008       0.162749       0.172275       0.173994       0.166162       0.166491       0.175141       0.175379       0.166609       0.165613       0.17098        0.173695       0.192131       0.172346       0.176163       0.173273       0.174427       0.165944       0.17106        0.177944       0.179537       0.166701       0.167627       0.167842       0.168711       0.157548       0.169789       0.156255       0.157149       0.151693       0.14682        0.151506       0.157292       0.159268       0.165777       0.17074        0.159985       0.161253       0.111229       0.147484       0.125694       0.136492       0.149791       0.148839       0.146108       0.148933       0.145463       0.167172       0.114924       0.130009       0.152244       0.1516         0.147229       0.151892       0.165804       0.166256       0.168315       0.164139       0.160604       0.164528       
