Z,symbol,step,energy_eV,status,split,source,pred_eV,rel,r_outer_m,z_outer,koppa_outer_m,q_outer,force_residual,relaxation_eV,physical,converged,tag
5,B,3,37.93064,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,45.43921947221486,0.19795551755031982,1.0922529003403778e-11,0.0012499323600538303,1.3652422454980894e-14,4.844823124187567,1.0063535016044256e-09,1.1260527980014174,True,True,COMPUTED
5,B,4,259.37521,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,294.81352039470795,0.13662951981690144,1.0954680466861258e-11,0.0012426061434597036,1.3612353247759814e-14,4.830603799935574,1.5902770572450439e-09,-22.655990579528577,True,True,COMPUTED
5,B,5,340.2258,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,340.1255008946452,0.0002948015857550869,1.058354421806e-11,0.0013312838630167333,1.4089701631027329e-14,5.0,6.098993239835366e-10,-6.597815627173986e-10,True,True,COMPUTED
6,C,1,11.2603,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,36.59058959851768,2.249521735523714,9.069321575714073e-12,0.0018129395471052142,1.644213175002662e-14,5.834804803041017,1.1951517554749545e-09,-16.78759835997719,True,True,COMPUTED
6,C,2,24.38332,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,53.86664520115983,1.2091595894718121,9.069562366309262e-12,0.0018128432838060476,1.644169522282383e-14,5.834649893017293,1.0770415190425022e-09,-13.233422228522443,True,True,COMPUTED
6,C,3,47.8878,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,64.86604388657031,0.354542156594588,9.070116367052674e-12,0.0018126218344189492,1.6440690967640354e-14,5.834293513865419,1.189571483102772e-09,-4.659375711822349,True,True,COMPUTED
6,C,4,64.4939,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,73.62363611574801,0.1415596841832796,9.051578311454192e-12,0.0018200541059891892,1.6474362271444894e-14,5.846242419770706,1.3764842709351992e-09,1.4692222036017597,True,True,COMPUTED
6,C,5,392.087,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,435.2519789951874,0.11009030902628097,9.075856104454346e-12,0.0018103298889788964,1.6430293573965277e-14,5.830603799935575,1.4268808063305189e-09,-27.265380434098404,True,True,COMPUTED
6,C,6,489.99334,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,489.78273906750655,0.0004298036632363918,8.819620181716666e-12,0.0019170487627440955,1.690764195723279e-14,6.0,6.098991929944678e-10,-9.49853529164102e-10,True,True,COMPUTED
7,N,1,14.53414,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,49.92634480600418,2.4351082902740844,7.748220751302706e-12,0.0024838705253801066,1.9245577148299294e-14,6.829661000740455,1.0842749317622856e-09,-35.31776112936758,True,True,COMPUTED
7,N,2,29.6013,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,62.85518952033158,1.1233928753241103,7.741452715805716e-12,0.002488215516702723,1.9262402769288217e-14,6.835631894031716,1.1043236476782826e-09,-20.798870686364452,True,True,COMPUTED
7,N,3,47.44924,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,84.63212172400472,0.7836349270084139,7.741639443181646e-12,0.0024880954872556456,1.926193816254056e-14,6.835467019444652,1.3148768307329743e-09,-16.234435945691118,True,True,COMPUTED
7,N,4,77.4735,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,97.92008769082281,0.26391718059494934,7.741897454585672e-12,0.0024879296503102074,1.9261296226924815e-14,6.835239216318454,1.1621853665351314e-09,-5.581977025538151,True,True,COMPUTED
