Z,symbol,step,energy_eV,status,split,source,pred_eV,rel,r_outer_m,z_outer,koppa_outer_m,q_outer,force_residual,relaxation_eV,physical,converged,tag
16,S,14,707.01,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,870.7495505445829,0.23159439123150016,3.30735756814375e-12,0.013632346757291348,4.508704521928745e-14,16.0,6.098992584414043e-10,0.0,True,True,COMPUTED
16,S,15,3223.78,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,3482.9982021783317,0.08040815507830294,3.30735756814375e-12,0.013632346757291348,4.508704521928745e-14,16.0,6.098992584414043e-10,0.0,True,True,COMPUTED
16,S,16,3494.1892,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,3482.9982021783317,0.003202745238199504,3.30735756814375e-12,0.013632346757291348,4.508704521928745e-14,16.0,6.098992584414043e-10,0.0,True,True,COMPUTED
17,Cl,1,12.96764,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,436.88713025490324,32.69056592062266,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098994718575397e-10,0.0,True,True,COMPUTED
17,Cl,2,23.814,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,436.88713025490324,17.345810458339766,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098994718575397e-10,0.0,True,True,COMPUTED
17,Cl,3,39.61,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,436.88713025490324,10.029718006940248,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098994718575397e-10,0.0,True,True,COMPUTED
17,Cl,4,53.4652,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,436.88713025490324,7.171429832019767,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098994718575397e-10,0.0,True,True,COMPUTED
17,Cl,5,67.8,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,436.88713025490324,5.443762983110667,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098994718575397e-10,0.0,True,True,COMPUTED
17,Cl,6,97.03,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,436.88713025490324,3.502598477325603,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098994718575397e-10,0.0,True,True,COMPUTED
17,Cl,7,114.1958,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,436.88713025490324,2.8257723161000947,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098994718575397e-10,0.0,True,True,COMPUTED
17,Cl,8,348.28,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,982.9960430735322,1.8224303522267493,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098992856129699e-10,0.0,True,True,COMPUTED
17,Cl,9,400.06,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,982.9960430735322,1.4571215394529125,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098992856129699e-10,0.0,True,True,COMPUTED
17,Cl,10,455.63,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,982.9960430735322,1.1574436342504493,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098992856129699e-10,0.0,True,True,COMPUTED
17,Cl,11,529.28,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,982.9960430735322,0.8572325481286507,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098992856129699e-10,0.0,True,True,COMPUTED
17,Cl,12,591.99,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,982.9960430735322,0.6604943378664034,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098992856129699e-10,0.0,True,True,COMPUTED
17,Cl,13,656.71,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,982.9960430735322,0.49684951207311007,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098992856129699e-10,0.0,True,True,COMPUTED
17,Cl,14,749.76,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,982.9960430735322,0.3110809366644422,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098992856129699e-10,0.0,True,True,COMPUTED
17,Cl,15,809.4,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,982.9960430735322,0.21447497291022016,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098992856129699e-10,0.0,True,True,COMPUTED
17,Cl,16,3658.521,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,3931.9841722941287,0.07474691884893608,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098992856129699e-10,0.0,True,True,COMPUTED
17,Cl,17,3946.296,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,3931.9841722941287,0.0036266483066326274,3.1128071229588235e-12,0.015389641456473436,4.790498554549291e-14,17.0,6.098992856129699e-10,0.0,True,True,COMPUTED
20,Ca,1,6.11316,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,340.1377001442792,54.64024173165421,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993419754944e-10,0.0,True,True,COMPUTED
20,Ca,2,11.87172,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,340.1377001442792,27.651088481220853,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993419754944e-10,0.0,True,True,COMPUTED
20,Ca,3,50.9131,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,604.689244700941,10.876889144462643,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993419754944e-10,0.0,True,True,COMPUTED
20,Ca,4,67.27,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,604.689244700941,7.988988326162347,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993419754944e-10,0.0,True,True,COMPUTED
20,Ca,5,84.5,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,604.689244700941,6.156085736105811,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993419754944e-10,0.0,True,True,COMPUTED
20,Ca,6,108.78,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,604.689244700941,4.558827401185337,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993419754944e-10,0.0,True,True,COMPUTED
20,Ca,7,127.2,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,604.689244700941,3.7538462633721776,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993419754944e-10,0.0,True,True,COMPUTED
20,Ca,8,147.24,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,604.689244700941,3.10682725279096,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993419754944e-10,0.0,True,True,COMPUTED
20,Ca,9,188.54,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,604.689244700941,2.2072199252197997,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993419754944e-10,0.0,True,True,COMPUTED
20,Ca,10,211.275,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,604.689244700941,1.862095584905649,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993419754944e-10,0.0,True,True,COMPUTED
20,Ca,11,591.9,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1360.550800577117,1.2986159834044888,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993239835366e-10,0.0,True,True,COMPUTED
20,Ca,12,657.2,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1360.550800577117,1.0702233727588508,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993239835366e-10,0.0,True,True,COMPUTED
20,Ca,13,726.6,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1360.550800577117,0.8724894034917655,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993239835366e-10,0.0,True,True,COMPUTED
20,Ca,14,817.6,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1360.550800577117,0.6640787678291546,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993239835366e-10,0.0,True,True,COMPUTED
20,Ca,15,894.5,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1360.550800577117,0.5210182231158378,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993239835366e-10,0.0,True,True,COMPUTED
20,Ca,16,974.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1360.550800577117,0.39686940510997626,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993239835366e-10,0.0,True,True,COMPUTED
20,Ca,17,1087.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1360.550800577117,0.25165667026413696,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993239835366e-10,0.0,True,True,COMPUTED
20,Ca,18,1157.8,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1360.550800577117,0.17511729191321207,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993239835366e-10,0.0,True,True,COMPUTED
20,Ca,19,5128.8,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,5442.203202308468,0.06110653609196447,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993239835366e-10,0.0,True,True,COMPUTED
20,Ca,20,5469.864,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,5442.203202308468,0.005056944321016396,2.645886054515e-12,0.021300541808267733,5.6358806524109315e-14,20.0,6.098993239835366e-10,0.0,True,True,COMPUTED
21,Sc,1,6.5615,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,375.00238153185876,56.15192890830736,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990453442361e-10,0.0,True,True,COMPUTED
21,Sc,2,12.79967,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,375.00238153185876,28.297816391505307,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990453442361e-10,0.0,True,True,COMPUTED
21,Sc,3,24.75666,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,666.6709005010824,25.928951663959612,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990453442361e-10,0.0,True,True,COMPUTED
21,Sc,4,73.4894,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,666.6709005010824,8.071660681691268,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990453442361e-10,0.0,True,True,COMPUTED
21,Sc,5,91.65,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,666.6709005010824,6.274096022925067,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990453442361e-10,0.0,True,True,COMPUTED
21,Sc,6,110.68,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,666.6709005010824,5.0234089311626535,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990453442361e-10,0.0,True,True,COMPUTED
21,Sc,7,138.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,666.6709005010824,3.8309485543556696,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990453442361e-10,0.0,True,True,COMPUTED
21,Sc,8,158.1,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,666.6709005010824,3.2167672390960305,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990453442361e-10,0.0,True,True,COMPUTED
21,Sc,9,180.03,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,666.6709005010824,2.703110039999347,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990453442361e-10,0.0,True,True,COMPUTED
21,Sc,10,225.18,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,666.6709005010824,1.9606132893733121,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990453442361e-10,0.0,True,True,COMPUTED
21,Sc,11,249.798,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,666.6709005010824,1.6688400247443231,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990453442361e-10,0.0,True,True,COMPUTED
21,Sc,12,687.36,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1500.009526127435,1.18227642883996,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990298021064e-10,0.0,True,True,COMPUTED
21,Sc,13,756.7,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1500.009526127435,0.9823041180486785,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990298021064e-10,0.0,True,True,COMPUTED
21,Sc,14,830.8,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1500.009526127435,0.805500151814438,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990298021064e-10,0.0,True,True,COMPUTED
21,Sc,15,927.5,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1500.009526127435,0.6172609446117898,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990298021064e-10,0.0,True,True,COMPUTED
21,Sc,16,1009.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1500.009526127435,0.4866298574107384,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990298021064e-10,0.0,True,True,COMPUTED
21,Sc,17,1094.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1500.009526127435,0.3711238812865037,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990298021064e-10,0.0,True,True,COMPUTED
21,Sc,18,1213.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1500.009526127435,0.23661131585114184,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990298021064e-10,0.0,True,True,COMPUTED
21,Sc,19,1287.97,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1500.009526127435,0.1646307958472907,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990298021064e-10,0.0,True,True,COMPUTED
21,Sc,20,5674.8,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,6000.03810450974,0.057312699039567906,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990298021064e-10,0.0,True,True,COMPUTED
21,Sc,21,6033.712,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,6000.03810450974,0.005580958370280234,2.519891480490476e-12,0.02348384734361517,5.917674685031476e-14,21.0,6.098990298021064e-10,0.0,True,True,COMPUTED
22,Ti,1,6.8281,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,411.5675507310091,59.27555992604225,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.09899366220319e-10,0.0,True,True,COMPUTED
22,Ti,2,13.5755,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,411.5675507310091,29.31693497337182,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.09899366220319e-10,0.0,True,True,COMPUTED
22,Ti,3,27.4917,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,731.6756457440165,25.614419833768608,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.09899366220319e-10,0.0,True,True,COMPUTED
22,Ti,4,43.2672,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,731.6756457440165,15.91063081835701,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.09899366220319e-10,0.0,True,True,COMPUTED
22,Ti,5,99.3,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,731.6756457440165,6.368334801047498,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.09899366220319e-10,0.0,True,True,COMPUTED
22,Ti,6,119.53,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,731.6756457440165,5.121272029984243,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.09899366220319e-10,0.0,True,True,COMPUTED
22,Ti,7,140.8,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,731.6756457440165,4.19655998397739,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.09899366220319e-10,0.0,True,True,COMPUTED
22,Ti,8,170.4,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,731.6756457440165,3.2938711604695805,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.09899366220319e-10,0.0,True,True,COMPUTED
22,Ti,9,192.1,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,731.6756457440165,2.8088268909110696,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.09899366220319e-10,0.0,True,True,COMPUTED
22,Ti,10,215.92,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,731.6756457440165,2.388642301519158,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.09899366220319e-10,0.0,True,True,COMPUTED
22,Ti,11,265.07,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,731.6756457440165,1.7603110338552703,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.09899366220319e-10,0.0,True,True,COMPUTED
22,Ti,12,291.5,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,731.6756457440165,1.5100365205626638,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.09899366220319e-10,0.0,True,True,COMPUTED
22,Ti,13,787.84,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1646.2702029240363,1.0895996686180396,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.098990147620891e-10,0.0,True,True,COMPUTED
22,Ti,14,863.1,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1646.2702029240363,0.9073921943274664,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.098990147620891e-10,0.0,True,True,COMPUTED
22,Ti,15,941.9,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1646.2702029240363,0.7478184551693772,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.098990147620891e-10,0.0,True,True,COMPUTED
22,Ti,16,1044.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1646.2702029240363,0.576887167551759,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.098990147620891e-10,0.0,True,True,COMPUTED
22,Ti,17,1131.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1646.2702029240363,0.4555881546631621,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.098990147620891e-10,0.0,True,True,COMPUTED
22,Ti,18,1221.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1646.2702029240363,0.3482966444914302,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.098990147620891e-10,0.0,True,True,COMPUTED
22,Ti,19,1346.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1646.2702029240363,0.2230833602704579,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.098990147620891e-10,0.0,True,True,COMPUTED
22,Ti,20,1425.4,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1646.2702029240363,0.15495313801321467,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.098990147620891e-10,0.0,True,True,COMPUTED
22,Ti,21,6249.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,6585.080811696145,0.05378153491696996,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.098990147620891e-10,0.0,True,True,COMPUTED
22,Ti,22,6625.82,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,6585.080811696145,0.00614855041396453,2.40535095865e-12,0.02577365558800395,6.199468717652023e-14,22.0,6.098990147620891e-10,0.0,True,True,COMPUTED
23,V,1,6.7462,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,449.83342884515366,65.67952756294709,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991081501775e-10,0.0,True,True,COMPUTED
23,V,2,14.66,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,449.83342884515366,29.684408516040495,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991081501775e-10,0.0,True,True,COMPUTED
23,V,3,29.311,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,799.7038735024955,26.283404643393112,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991081501775e-10,0.0,True,True,COMPUTED
23,V,4,46.709,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,799.7038735024955,16.12098039997635,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991081501775e-10,0.0,True,True,COMPUTED
23,V,5,65.2817,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,799.7038735024955,11.250046697657927,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991081501775e-10,0.0,True,True,COMPUTED
23,V,6,128.13,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,799.7038735024955,5.241347643038286,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991081501775e-10,0.0,True,True,COMPUTED
23,V,7,150.6,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,799.7038735024955,4.3101186819554815,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991081501775e-10,0.0,True,True,COMPUTED
23,V,8,173.4,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,799.7038735024955,3.611902384674138,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991081501775e-10,0.0,True,True,COMPUTED
23,V,9,205.8,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,799.7038735024955,2.8858302891277723,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991081501775e-10,0.0,True,True,COMPUTED
23,V,10,230.5,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,799.7038735024955,2.4694311214858806,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991081501775e-10,0.0,True,True,COMPUTED
23,V,11,255.7,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,799.7038735024955,2.127508304663651,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991081501775e-10,0.0,True,True,COMPUTED
23,V,12,308.1,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,799.7038735024955,1.595598420975318,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991081501775e-10,0.0,True,True,COMPUTED
23,V,13,336.277,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,799.7038735024955,1.3781105264484206,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991081501775e-10,0.0,True,True,COMPUTED
23,V,14,896.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1799.3337153806146,1.008184950201579,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991047701761e-10,0.0,True,True,COMPUTED
23,V,15,976.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1799.3337153806146,0.8435796264145642,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991047701761e-10,0.0,True,True,COMPUTED
23,V,16,1060.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1799.3337153806146,0.6974846371515232,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991047701761e-10,0.0,True,True,COMPUTED
23,V,17,1168.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1799.3337153806146,0.5405254412505263,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991047701761e-10,0.0,True,True,COMPUTED
23,V,18,1260.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1799.3337153806146,0.4280426312544561,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991047701761e-10,0.0,True,True,COMPUTED
23,V,19,1355.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1799.3337153806146,0.3279215611665053,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991047701761e-10,0.0,True,True,COMPUTED
23,V,20,1486.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1799.3337153806146,0.21085714359395333,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991047701761e-10,0.0,True,True,COMPUTED
23,V,21,1569.6,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1799.3337153806146,0.14636449756665057,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991047701761e-10,0.0,True,True,COMPUTED
23,V,22,6851.3,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,7197.334861522459,0.050506453012195994,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991047701761e-10,0.0,True,True,COMPUTED
23,V,23,7246.12,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,7197.334861522459,0.00673258771280924,2.3007704821869563e-12,0.02816996654143407,6.481262750272569e-14,23.0,6.098991047701761e-10,0.0,True,True,COMPUTED
25,Mn,1,7.43402,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,531.4671289144027,70.49121591203718,2.116708843612e-12,0.03328209657541833,7.044850815513664e-14,25.0,6.098993002958388e-10,0.0,True,True,COMPUTED
25,Mn,2,15.63999,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,531.4671289144027,32.98129595443493,2.116708843612e-12,0.03328209657541833,7.044850815513664e-14,25.0,6.098993002958388e-10,0.0,True,True,COMPUTED
25,Mn,3,33.668,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,944.8304514033824,27.063159421509518,2.116708843612e-12,0.03328209657541833,7.044850815513664e-14,25.0,6.098993002958388e-10,0.0,True,True,COMPUTED
25,Mn,4,51.2,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,944.8304514033824,17.45371975397231,2.116708843612e-12,0.03328209657541833,7.044850815513664e-14,25.0,6.098993002958388e-10,0.0,True,True,COMPUTED
25,Mn,5,72.4,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,944.8304514033824,12.05014435640031,2.116708843612e-12,0.03328209657541833,7.044850815513664e-14,25.0,6.098993002958388e-10,0.0,True,True,COMPUTED
25,Mn,6,95.6,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,944.8304514033824,8.883163717608603,2.116708843612e-12,0.03328209657541833,7.044850815513664e-14,25.0,6.098993002958388e-10,0.0,True,True,COMPUTED
