Z,symbol,step,energy_eV,status,split,source,pred_eV,rel,r_outer_m,z_outer,koppa_outer_m,q_outer,force_residual,relaxation_eV,physical,converged,tag
7,N,1,14.53414,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,85.24410593537176,4.865094593513739,7.748220751302706e-12,0.0024838705253801066,1.9245577148299294e-14,6.829661000740455,1.0842749317622856e-09,0.0,True,True,COMPUTED
7,N,2,29.6013,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,83.65406020669603,1.8260265666270075,7.741452715805716e-12,0.002488215516702723,1.9262402769288217e-14,6.835631894031716,1.1043236476782826e-09,0.0,True,True,COMPUTED
7,N,3,47.44924,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,100.86655766969584,1.1257781509186624,7.741639443181646e-12,0.0024880954872556456,1.926193816254056e-14,6.835467019444652,1.3148768307329743e-09,0.0,True,True,COMPUTED
7,N,4,77.4735,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,103.50206471636096,0.33596732710360266,7.741897454585672e-12,0.0024879296503102074,1.9261296226924815e-14,6.835239216318454,1.1621853665351314e-09,0.0,True,True,COMPUTED
7,N,5,97.8902,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,106.79583696313568,0.0909757765653323,7.72829439730991e-12,0.002496695681411609,1.9295199246441185e-14,6.847270350974178,1.297855674212898e-09,0.0,True,True,COMPUTED
7,N,6,552.0718,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,634.7781647424684,0.14981088463940448,7.747151297341988e-12,0.002484556343539427,1.924823390017074e-14,6.830603799935574,1.3101692128790855e-09,0.0,True,True,COMPUTED
7,N,7,667.046,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,666.6530472727378,0.0005890938964662719,7.559674441471429e-12,0.002609316371512797,1.972558228343826e-14,7.0,6.098992251888794e-10,0.0,True,True,COMPUTED
8,O,1,13.61806,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,108.1946851794393,6.944941142823523,6.7568923480714846e-12,0.0032661710537995083,2.2069166200910474e-14,7.831665559301605,1.1156862603872167e-09,0.0,True,True,COMPUTED
8,O,2,35.1173,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,122.67323037158191,2.493242087847924,6.758323589513127e-12,0.0032647878159842267,2.2064492511521243e-14,7.830007011267155,1.3190883951229288e-09,0.0,True,True,COMPUTED
8,O,3,54.9355,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,120.69056636834087,1.1969503575709854,6.752905281259595e-12,0.003270029033747119,2.208219633186313e-14,7.8362895503888135,1.0756133368693192e-09,0.0,True,True,COMPUTED
8,O,4,77.41353,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,141.4515881560822,0.8272204891842837,6.7530526627451865e-12,0.0032698863023034493,2.208171440064432e-14,7.836118527881936,1.38340892700007e-09,0.0,True,True,COMPUTED
8,O,5,113.899,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,144.26631816259277,0.2666161964775175,6.753152412895893e-12,0.003269789704678346,2.2081388233810722e-14,7.836002781345161,1.131032831739475e-09,0.0,True,True,COMPUTED
8,O,6,138.1197,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,148.23888922832748,0.07326390969809148,6.74278856495329e-12,0.003279848939387298,2.2115327923274852e-14,7.848046929032926,1.2324521603819988e-09,0.0,True,True,COMPUTED
8,O,7,739.29,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,834.2503565398198,0.12844804682847033,6.7578085182985545e-12,0.0032652855105565863,2.2066174237916144e-14,7.83060380403074,1.7345310967904858e-09,0.0,True,True,COMPUTED
8,O,8,871.4101,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,870.7347417229532,0.0007750177293639649,6.6147151362875e-12,0.003408086689322837,2.2543522609643725e-14,8.0,6.098992584414043e-10,0.0,True,True,COMPUTED
9,F,1,17.42282,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,131.59644988681447,6.553108502918268,5.992273532265783e-12,0.0041528827134073906,2.4885209166155213e-14,8.830992244489694,1.239502933205174e-09,0.0,True,True,COMPUTED
9,F,2,34.97082,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,150.12460555769616,3.2928534577598163,5.9915185628699604e-12,0.004153929358545508,2.488834486057592e-14,8.832105005605158,1.3130589498597148e-09,0.0,True,True,COMPUTED
9,F,3,62.7084,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,166.92840569383654,1.6619783903565797,5.9927391235603516e-12,0.0041522374422257894,2.4883275770338654e-14,8.830306142020246,1.0898982820512587e-09,0.0,True,True,COMPUTED
9,F,4,87.1398,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,164.50358984893361,0.887812341191208,5.98831951592202e-12,0.004158368722372474,2.4901640574582805e-14,8.836823243916749,1.328063891311392e-09,0.0,True,True,COMPUTED
9,F,5,114.2428,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,188.84992896408073,0.6530576015650941,5.988437848766677e-12,0.0041582043834411005,2.490114851270619e-14,8.83664862635227,1.1419504015048292e-09,0.0,True,True,COMPUTED
9,F,6,157.1651,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,191.82332874629782,0.22052115098261524,5.988451133228394e-12,0.004158185934782361,2.49010932733218e-14,8.836629023600612,1.100528644487977e-09,0.0,True,True,COMPUTED
9,F,7,185.186,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,196.48458460154373,0.061012088395147164,5.980313518874029e-12,0.004169510001824436,2.4934977030991153e-14,8.848653322821665,1.1775715718087529e-09,0.0,True,True,COMPUTED
9,F,8,953.9112,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1060.935622770152,0.11219537287134472,5.99253712029812e-12,0.004152517383635942,2.488411456412161e-14,8.83060380403074,1.6095719291575564e-09,0.0,True,True,COMPUTED
9,F,9,1103.1176,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1102.0295772257698,0.0009863162134574224,5.879746787811111e-12,0.0043133597161742155,2.5361462935849188e-14,9.0,6.0989931992186e-10,0.0,True,True,COMPUTED
12,Mg,1,7.64624,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,44.11812559496799,4.769911171368934,4.473201674686999e-12,0.007452396743775512,3.3336073594688555e-14,11.829943056167435,1.417913450284324e-09,0.0,True,True,COMPUTED
12,Mg,2,15.03528,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,47.288501555069104,2.1451693320689142,4.472045518144379e-12,0.007456250573519502,3.3344691959469343e-14,11.8330014476815,1.2925643601484854e-09,0.0,True,True,COMPUTED
12,Mg,3,80.1437,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,292.17238098852494,2.6456063419648075,4.4726450988467094e-12,0.00745425161129382,3.334022193482349e-14,11.831415173975028,9.388826416954512e-10,0.0,True,True,COMPUTED
12,Mg,4,109.2655,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,289.49146354881003,1.6494315547799627,4.47249798179215e-12,0.007454742015350732,3.33413186184373e-14,11.83180435312251,1.2975624438703513e-09,0.0,True,True,COMPUTED
12,Mg,5,141.27,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,316.7933877390708,1.2424675284141768,4.472042993529941e-12,0.00745625899211619,3.334471078363783e-14,11.833008127797576,1.3284238220151455e-09,0.0,True,True,COMPUTED
12,Mg,6,186.76,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,340.578049020232,0.8236134558804457,4.472807210482545e-12,0.007453711279923885,3.3339013557698635e-14,11.830986358249724,1.379774224688532e-09,0.0,True,True,COMPUTED
12,Mg,7,225.02,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,336.6687950115456,0.49617276247242736,4.47017686715755e-12,0.007462485692447897,3.335863091387478e-14,11.837947952146415,1.4348330274196202e-09,0.0,True,True,COMPUTED
12,Mg,8,265.96,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,371.89541788933667,0.3983133474557704,4.470243637115896e-12,0.0074622627667292685,3.335813265145837e-14,11.83777113420184,1.570628195893752e-09,0.0,True,True,COMPUTED
12,Mg,9,328.06,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,375.27300938921485,0.14391577573984896,4.470169745560647e-12,0.007462509470004615,3.3358684058774454e-14,11.83796681163012,1.4344023721726132e-09,0.0,True,True,COMPUTED
12,Mg,10,367.5,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,382.03681364209945,0.039555955488705975,4.465679589560631e-12,0.007477523837580121,3.339222558193463e-14,11.84986966239252,1.4836442695058246e-09,0.0,True,True,COMPUTED
12,Mg,11,1761.805,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1904.2529799722367,0.08085343155016399,4.472951843106326e-12,0.007453229257122035,3.3337935542738e-14,11.830603804030739,1.3596538098004596e-09,0.0,True,True,COMPUTED
12,Mg,12,1962.665,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1959.1753819831608,0.0017779998200605459,4.409810090858333e-12,0.007668195050976382,3.381528391446558e-14,12.0,6.098991929944678e-10,0.0,True,True,COMPUTED
13,Al,1,5.98577,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,57.65709476963987,8.632360543361985,4.124040279277364e-12,0.008767729211814746,3.6158468427320795e-14,12.831523822937179,1.241250165638421e-09,0.0,True,True,COMPUTED
13,Al,2,18.82856,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,61.861188847994995,2.2854976083139125,4.124523950775597e-12,0.008765672997751273,3.6154228223892046e-14,12.830019105683476,1.4427276823710818e-09,0.0,True,True,COMPUTED
13,Al,3,28.44765,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,65.92027089937808,1.3172483807758493,4.1234105484211235e-12,0.008770407446818812,3.616399058016386e-14,12.83348346444971,1.387930441939349e-09,0.0,True,True,COMPUTED
13,Al,4,119.992,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,358.5628296653813,1.9882227953978704,4.12398746505016e-12,0.008767953782724188,3.6158931494093685e-14,12.831688151034756,9.57085067460564e-10,0.0,True,True,COMPUTED
13,Al,5,153.825,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,355.6542481299979,1.3120705225418359,4.12388531268109e-12,0.008768388168395048,3.615982718353098e-14,12.832006003555962,1.1520986010014e-09,0.0,True,True,COMPUTED
13,Al,6,190.49,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,385.96834987503155,1.0261869382908895,4.123494306807592e-12,0.008770051153024745,3.616325599990889e-14,12.833222784602043,1.3382228795314249e-09,0.0,True,True,COMPUTED
13,Al,7,241.76,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,412.0799325777526,0.70450005202578,4.12415754755133e-12,0.008767230607267473,3.615744028008518e-14,12.831158965233826,1.2297330191064504e-09,0.0,True,True,COMPUTED
13,Al,8,284.66,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,407.6451524128992,0.4320422694193044,4.121889864476026e-12,0.008776879952606217,3.617733251837039e-14,12.838218106302289,1.3421795654660363e-09,0.0,True,True,COMPUTED
13,Al,9,330.13,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,446.5236659619465,0.35256918778040924,4.1219463796534234e-12,0.008776639278186234,3.617683649824378e-14,12.838042084077125,1.440357016418682e-09,0.0,True,True,COMPUTED
13,Al,10,398.75,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,450.02128496457453,0.1285800249895286,4.121866230250669e-12,0.008776980603787912,3.617753995431852e-14,12.83829171891438,1.3890331562728773e-09,0.0,True,True,COMPUTED
13,Al,11,442.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,457.4937560050402,0.03505374661773803,4.1180623256679625e-12,0.008793202901556114,3.621095759085245e-14,12.850150606138914,1.4244445537749902e-09,0.0,True,True,COMPUTED
13,Al,12,2085.98,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,2239.7838385782825,0.07373217316478704,4.124335993733659e-12,0.008766471966366748,3.615587586894347e-14,12.83060380403074,1.301980049170448e-09,0.0,True,True,COMPUTED
13,Al,13,2304.141,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,2299.315791406313,0.002094146405834958,4.070593930023077e-12,0.008999478913993116,3.663322424067105e-14,13.0,6.098992136194469e-10,0.0,True,True,COMPUTED
14,Si,1,8.15169,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,71.82605104987175,7.811185294076657,3.825936342099256e-12,0.010187261294255536,3.897581321215336e-14,13.831312483695047,1.1219026304636523e-09,0.0,True,True,COMPUTED
14,Si,2,16.34585,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,77.73668538530171,3.755744447997609,3.825818552699317e-12,0.010187888595237225,3.897701320049235e-14,13.831738322499314,1.4389875070088496e-09,0.0,True,True,COMPUTED
14,Si,3,33.49302,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,82.6063236676394,1.4663742973204386,3.8262757171062155e-12,0.010185454237574847,3.897235621692924e-14,13.830085702846652,1.3772334234941903e-09,0.0,True,True,COMPUTED
14,Si,4,45.14181,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,87.61889433344938,0.9409698976059971,3.825218535253743e-12,0.010191084956577058,3.8983127070244145e-14,13.83390794606974,1.3929669194866378e-09,0.0,True,True,COMPUTED
14,Si,5,166.767,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,431.77363201468984,1.589083164023397,3.825766283454882e-12,0.010188166979664036,3.897754572100703e-14,13.831927297585027,1.0497529633928988e-09,0.0,True,True,COMPUTED
14,Si,6,205.27,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,428.5996992548882,1.0879802175422038,3.825695501589303e-12,0.010188543979943591,3.8978266871814967e-14,13.832183211736657,1.1247868683055746e-09,0.0,True,True,COMPUTED
14,Si,7,246.5,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,461.94964410267164,0.8740350673536375,3.825356542587578e-12,0.010190349642585821,3.898172067652066e-14,13.8334088603686,1.4595949301192052e-09,0.0,True,True,COMPUTED
14,Si,8,303.54,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,490.38778239250263,0.6155623060964044,3.825936601671919e-12,0.010187259911935472,3.8975810567818973e-14,13.83131154530244,1.1289024086142414e-09,0.0,True,True,COMPUTED
14,Si,9,351.12,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,485.41793692848205,0.38248444101299284,3.823962262209568e-12,0.010197782140006766,3.89959340616206e-14,13.8384527518122,1.269273351336643e-09,0.0,True,True,COMPUTED
14,Si,10,401.37,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,527.9562627251819,0.3153854616069509,3.824010578852661e-12,0.010197524442243096,3.899544134524618e-14,13.838277901986661,1.3413716022231163e-09,0.0,True,True,COMPUTED
14,Si,11,476.36,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,531.5691813302957,0.11589802109811,3.823928468868195e-12,0.010197962383261133,3.899627868179919e-14,13.838575046871252,1.3481128504779175e-09,0.0,True,True,COMPUTED
14,Si,12,523.42,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,539.7529004246039,0.03120419629476131,3.8206661184416915e-12,0.010215385277453486,3.902957641639461e-14,13.850391384600542,1.3725827566328955e-09,0.0,True,True,COMPUTED
14,Si,13,2437.63,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,2602.522611014661,0.06764464295839025,3.826132380886321e-12,0.010186217395620369,3.8973816216130626e-14,13.830603811476497,1.7843855729772964e-09,0.0,True,True,COMPUTED
14,Si,14,2673.182,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,2666.664019588876,0.0024382853135790877,3.7798372207357145e-12,0.010437265486051188,3.945116456687652e-14,14.0,6.098992251888794e-10,0.0,True,True,COMPUTED
15,P,1,10.48669,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,89.36973739993206,7.522206473151401,3.567952443997779e-12,0.011713719246457165,4.1793993213700663e-14,14.83139753707237,1.409596246448397e-09,0.0,True,True,COMPUTED
15,P,2,19.7694,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,93.99809727810481,3.754726864654709,3.5679339605253975e-12,0.01171384061124103,4.179420972502845e-14,14.831474370256444,1.1352326598011738e-09,0.0,True,True,COMPUTED
15,P,3,30.2027,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,100.81318001776884,2.3378863484976127,3.5678253496216593e-12,0.011714553802081463,4.179548201457303e-14,14.831925866525815,1.5079901905514787e-09,0.0,True,True,COMPUTED
15,P,4,51.4439,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,106.3572304944157,1.0674410473237002,3.5682537878902714e-12,0.01171174085090995,4.179046365404866e-14,14.830145005349404,1.4800614595069938e-09,0.0,True,True,COMPUTED
15,P,5,65.0251,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,112.37700579710705,0.7282096574569982,3.56725802612747e-12,0.011718280176804086,4.1802129013114804e-14,14.834284681040078,1.2165158614486023e-09,0.0,True,True,COMPUTED
15,P,6,220.421,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,511.80060066180926,1.3219230502620407,3.5677741428722285e-12,0.011714890072541425,4.179608188740386e-14,14.832138742868601,1.2653368535332134e-09,0.0,True,True,COMPUTED
15,P,7,263.57,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,508.33380066404044,0.928648179474297,3.567725721131284e-12,0.011715208067402056,4.1796649150475035e-14,14.832340047014714,1.1805926331005278e-09,0.0,True,True,COMPUTED
15,P,8,309.6,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,544.7376894194033,0.7594886609153851,3.5674294846526408e-12,0.011717153791118248,4.180011991064471e-14,14.833571712617209,1.2324258876873878e-09,0.0,True,True,COMPUTED
15,P,9,372.13,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,575.5020679899404,0.5465081234781943,3.567940493474842e-12,0.01171379771486504,4.179413319924005e-14,14.831447213617361,1.4591741705141827e-09,0.0,True,True,COMPUTED
15,P,10,424.4,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,569.9895955951,0.3430480574813856,3.5662065747309317e-12,0.011725191172101105,4.181445384792404e-14,14.83865838430647,1.2104215876452868e-09,0.0,True,True,COMPUTED
15,P,11,479.46,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,616.1941570960654,0.28518365889973185,3.566248256682863e-12,0.011724917087986068,4.1813965124781425e-14,14.838484951555584,1.2637151868523496e-09,0.0,True,True,COMPUTED
15,P,12,560.8,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,619.9186038684668,0.1054183378538995,3.566166722170095e-12,0.01172545323584735,4.1814921132040477e-14,14.838824209009035,1.3110803746600965e-09,0.0,True,True,COMPUTED
15,P,13,611.74,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,628.815683754564,0.027913302636028394,3.5633389276343217e-12,0.011744070790729488,4.184810461749957e-14,14.850600003248005,1.326806575479795e-09,0.0,True,True,COMPUTED
15,P,14,2816.91,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,2992.4762569310024,0.062325831116720985,3.5681433988109244e-12,0.01171246552374075,4.1791756542336095e-14,14.830603811476497,1.7060864323139477e-09,0.0,True,True,COMPUTED
15,P,15,3069.842,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,3061.227210371787,0.002806264826728282,3.5278480726866665e-12,0.011981554767150598,4.226910489308198e-14,15.0,6.098991412080917e-10,0.0,True,True,COMPUTED
16,S,1,10.36001,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,112.71025226191337,9.879357477638859,3.3424177185064098e-12,0.013347854848882474,4.461410655095648e-14,15.832168671588652,7.789221667291675e-10,0.0,True,True,COMPUTED
16,S,2,23.3379,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,113.89484505557091,3.8802525101046323,3.342552661527326e-12,0.013346777131532827,4.46123054238171e-14,15.831529507188105,1.263124608518907e-09,0.0,True,True,COMPUTED
16,S,3,34.79,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,119.14956298593596,2.4248221611364174,3.3425335292801656e-12,0.013346929922562416,4.46125607791176e-14,15.831620124898535,1.2507456867958858e-09,0.0,True,True,COMPUTED
16,S,4,47.222,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,126.88955862988088,1.6870856513887782,3.3424340845473843e-12,0.013347724135157665,4.4613888100486736e-14,15.832091150262983,1.3441575684240995e-09,0.0,True,True,COMPUTED
16,S,5,72.5945,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,133.1164770357467,0.8336992063551193,3.3428337293351796e-12,0.013344532813097661,4.460855438984293e-14,15.830198381067621,1.3468968668295678e-09,0.0,True,True,COMPUTED
16,S,6,88.053,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,140.18825856497958,0.5920895206861729,3.341900013497582e-12,0.013351990691684254,4.46210178727592e-14,15.834621286265568,1.4937335117067407e-09,0.0,True,True,COMPUTED
16,S,7,280.948,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,598.6391995251347,1.1307829189926062,3.34238427039713e-12,0.013348122001133946,4.461455301593196e-14,15.832327108221016,1.3152610442544026e-09,0.0,True,True,COMPUTED
16,S,8,328.75,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,594.8586910486068,0.8094560944444315,3.342352047781167e-12,0.013348379372874686,4.46149831314876e-14,15.832479742949168,1.3221980263951988e-09,0.0,True,True,COMPUTED
16,S,9,379.55,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,634.3306294072329,0.6712702658601841,3.342091206215058e-12,0.013350463067088284,4.461846521541467e-14,15.833715427003469,1.479267226460292e-09,0.0,True,True,COMPUTED
16,S,10,447.5,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,667.4208598448745,0.4914432622231832,3.3425444256004642e-12,0.013346842903712176,4.461241534716825e-14,15.831568515590845,1.3654474928718357e-09,0.0,True,True,COMPUTED
16,S,11,504.8,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,661.3596805192823,0.310141997859117,3.3410098854683504e-12,0.013359106243445726,4.463290602037413e-14,15.83884002273219,1.1618731536263805e-09,0.0,True,True,COMPUTED
16,S,12,564.44,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,711.2355848137947,0.26007296579582356,3.3410461383619896e-12,0.01335881633207656,4.463242171937147e-14,15.838668159262207,1.2012007799441239e-09,0.0,True,True,COMPUTED
16,S,13,652.2,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,715.068488307507,0.09639449295845896,3.3409666535275805e-12,0.01335945197801085,4.463348356793733e-14,15.839044976526926,1.277445825940247e-09,0.0,True,True,COMPUTED
16,S,14,707.01,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,724.6806453876048,0.0249934872032996,3.338492667948072e-12,0.013379259322861428,4.466655915194877e-14,15.850782479874265,1.286124092111566e-09,0.0,True,True,COMPUTED
16,S,15,3223.78,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,3409.637784326701,0.05765213020947483,3.3427481175378137e-12,0.01334521636090247,4.4609696868541565e-14,15.830603811476497,1.6375750812646213e-09,0.0,True,True,COMPUTED
16,S,16,3494.1892,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,3482.9982021783317,0.003202745238199504,3.30735756814375e-12,0.013632346757291348,4.508704521928745e-14,16.0,6.098992584414043e-10,0.0,True,True,COMPUTED
17,Cl,1,12.96764,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,127.08182835380973,8.799919519188514,3.1439372874918914e-12,0.015086384631847917,4.74306471775113e-14,16.83167196140724,8.114237208143415e-10,0.0,True,True,COMPUTED
17,Cl,2,23.814,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,140.71849142956847,4.909065735683567,3.1438139091974805e-12,0.01508756877886314,4.7432508582963586e-14,16.832332516719564,8.530302289074203e-10,0.0,True,True,COMPUTED
17,Cl,3,39.61,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,141.39894607269835,2.569778997038585,3.1439413905484e-12,0.015086345254365597,4.7430585277303435e-14,16.831649994935027,1.206495025798587e-09,0.0,True,True,COMPUTED
17,Cl,4,53.4652,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,147.28481985363086,1.7547791807312205,3.1439223268645502e-12,0.015086528211931613,4.743087288036372e-14,16.831752056379557,1.1754074786152845e-09,0.0,True,True,COMPUTED
17,Cl,5,67.8,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,155.9689502432081,1.3004269947375826,3.1438315952992566e-12,0.015087399024524642,4.7432241744187756e-14,16.832237823878362,1.2783619913174658e-09,0.0,True,True,COMPUTED
17,Cl,6,97.03,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,162.88658666922072,0.6787239685583913,3.144203514599589e-12,0.015083829940659332,4.742663111304358e-14,16.83024678414909,1.3044320574047172e-09,0.0,True,True,COMPUTED
17,Cl,7,114.1958,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,171.04803545141132,0.4978487426981668,3.143330001004727e-12,0.015092214527240915,4.743981070507574e-14,16.83492381435786,1.5011219920077634e-09,0.0,True,True,COMPUTED
17,Cl,8,348.28,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,692.2884032268271,0.9877351648869506,3.14378337640646e-12,0.015087861844743575,4.743296925302216e-14,16.832495994297243,1.4822461635009698e-09,0.0,True,True,COMPUTED
17,Cl,9,400.06,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,688.1779283144431,0.7201867927671927,3.143763036637025e-12,0.015088057078684788,4.743327613863885e-14,16.832604898525567,1.1457403203358368e-09,0.0,True,True,COMPUTED
17,Cl,10,455.63,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,730.7292913577658,0.6037778270916441,3.143531784577693e-12,0.01509027704835476,4.7436765539586444e-14,16.833843179164496,1.3227862347751206e-09,0.0,True,True,COMPUTED
17,Cl,11,529.28,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,766.1450765203241,0.4475231947557515,3.143936245673572e-12,0.015086394630316883,4.74306628947884e-14,16.83167753898351,1.2918928133705185e-09,0.0,True,True,COMPUTED
17,Cl,12,591.99,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,759.5302044860513,0.2830118827785119,3.1425688017899834e-12,0.015099526744676137,4.74513016696127e-14,16.839001602815653,1.581892080649871e-09,0.0,True,True,COMPUTED
17,Cl,13,656.71,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,813.0817468447558,0.23811385062623647,3.1426005668577675e-12,0.01509922149744138,4.745082203697027e-14,16.838831396002554,1.6209256545906964e-09,0.0,True,True,COMPUTED
17,Cl,14,749.76,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,817.0205852133693,0.08970948732043489,3.1425239565281866e-12,0.01509995770212996,4.745197882150571e-14,16.839241903111123,1.2467883427033899e-09,0.0,True,True,COMPUTED
