z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,cumulative_thermal_fy,unc_ct,cumulative_fast_fy,unc_cf,cumulative_14mev_fy,unc_c14,Extraction_date
45,114,Rh,92,233,U,5,0.000030565,0.0000094234,0.00010891,0.000031686,0.00040356,0.00020042,2026-07-25
44,114,Ru,92,233,U,0,0.0000031938,0.0000013626,0.0000089854,0.0000036722,0.0000053433,0.0000027822,2026-07-25
50,114,Sn,92,233,U,0,0.000000000075367,0.000000000022291,0.000000000049945,0.000000000014007,0.00000022117,0.000000088953,2026-07-25
43,114,Tc,92,233,U,0,0.000000010747,0.0000000047144,0.000000017086,0.0000000071322,0.0000000014144,0.00000000073691,2026-07-25
47,115,Ag,92,233,U,0,0.000088217,0.0000091886,0.00026082,0.000024664,0.0038628,0.00061947,2026-07-25
47,115,Ag,92,233,U,1,0.00013067,0.000012634,0.00040873,0.000034676,0.010369,0.0015183,2026-07-25
48,115,Cd,92,233,U,0,0.0001836,0.000016172,0.00055968,0.00004314,0.011681,0.0016848,2026-07-25
48,115,Cd,92,233,U,1,0.0000088882,0.0000010338,0.000025915,0.0000027204,0.0010006,0.00022449,2026-07-25
49,115,In,92,233,U,0,0.00018331,0.000016146,0.00055761,0.000042983,0.0121,0.0017433,2026-07-25
49,115,In,92,233,U,1,0.0001836,0.000016172,0.00055968,0.00004314,0.011681,0.0016848,2026-07-25
46,115,Pd,92,233,U,0,0.000076062,0.000009558,0.00022197,0.000026224,0.0015867,0.00033777,2026-07-25
46,115,Pd,92,233,U,1,0.000082381,0.000010231,0.00027345,0.000029502,0.0039295,0.00087637,2026-07-25
45,115,Rh,92,233,U,0,0.000032972,0.0000092353,0.000095952,0.000027081,0.00025302,0.000093471,2026-07-25
44,115,Ru,92,233,U,0,0.00000065981,0.00000025126,0.0000013634,0.00000051348,0.00000059721,0.00000022681,2026-07-25
50,115,Sn,92,233,U,0,0.0000091802,0.0000010828,0.000027984,0.0000030137,0.00058406,0.00010214,2026-07-25
43,115,Tc,92,233,U,0,0.00000000081112,0.00000000031093,0.00000000083302,0.00000000031503,0.000000000054336,0.000000000020638,2026-07-25
47,116,Ag,92,233,U,0,0.0001283,0.000022929,0.00042265,0.000073814,0.0051433,0.0014264,2026-07-25
47,116,Ag,92,233,U,1,0.000047509,0.000012737,0.0001613,0.000043735,0.0070998,0.0018816,2026-07-25
48,116,Cd,92,233,U,0,0.00017719,0.000030476,0.00058415,0.000097554,0.013564,0.0034182,2026-07-25
49,116,In,92,233,U,0,0.000000004252,0.0000000017694,0.0000000046128,0.0000000019848,0.000002889,0.0000012284,2026-07-25
49,116,In,92,233,U,1,0.000000012829,0.000000004085,0.000000016072,0.0000000052558,0.000016345,0.0000058699,2026-07-25
49,116,In,92,233,U,4,0.0000000063122,0.0000000026267,0.0000000086236,0.0000000037106,0.000010987,0.0000046695,2026-07-25
46,116,Pd,92,233,U,0,0.00010517,0.000020144,0.0003538,0.000066266,0.0031451,0.0010605,2026-07-25
45,116,Rh,92,233,U,0,0.0000034637,0.0000013405,0.0000090313,0.0000036684,0.000012525,0.0000053016,2026-07-25
45,116,Rh,92,233,U,1,0.0000078938,0.0000030578,0.000024148,0.000009747,0.000056265,0.000023846,2026-07-25
44,116,Ru,92,233,U,0,0.000000094321,0.00000003921,0.00000017382,0.000000074754,0.000000066178,0.000000028162,2026-07-25
50,116,Sn,92,233,U,0,0.000000017085,0.0000000048009,0.000000020687,0.000000005975,0.000019243,0.0000064787,2026-07-25
43,116,Tc,92,233,U,0,0.000000000045057,0.000000000018751,0.000000000036577,0.00000000001574,0.0000000000023815,0.0000000000010135,2026-07-25
47,117,Ag,92,233,U,0,0.000044543,0.0000051419,0.00017279,0.000025047,0.0018034,0.00048399,2026-07-25
47,117,Ag,92,233,U,1,0.000099919,0.0000088235,0.00040818,0.000047958,0.0082046,0.0020771,2026-07-25
48,117,Cd,92,233,U,0,0.00011049,0.0000087023,0.00044038,0.000048808,0.0078075,0.0019565,2026-07-25
48,117,Cd,92,233,U,2,0.00004006,0.0000045542,0.00015531,0.000021698,0.005351,0.0014242,2026-07-25
49,117,In,92,233,U,0,0.000096775,0.0000075581,0.00038116,0.000042046,0.0094207,0.0023268,2026-07-25
49,117,In,92,233,U,1,0.00010189,0.0000082363,0.00040598,0.000045714,0.0072472,0.0018235,2026-07-25
46,117,Pd,92,233,U,-2,0.000034117,0.0000074422,0.00014326,0.000034185,0.0010674,0.00041362,2026-07-25
46,117,Pd,92,233,U,0,0.000054945,0.0000077025,0.00021676,0.000036503,0.0013694,0.0004663,2026-07-25
45,117,Rh,92,233,U,0,0.0000026715,0.00000096134,0.000008312,0.0000031885,0.000012438,0.0000052537,2026-07-25
44,117,Ru,92,233,U,0,0.0000000087651,0.0000000032578,0.000000015229,0.000000005976,0.000000004646,0.0000000019647,2026-07-25
51,117,Sb,92,233,U,0,,,,,0.0000000000052048,0.000000000002201,2026-07-25
50,117,Sn,92,233,U,0,0.00015067,0.00001115,0.00059592,0.000063761,0.013255,0.0032463,2026-07-25
50,117,Sn,92,233,U,2,0.00000032978,0.000000033507,0.0000012987,0.00000016915,0.000032196,0.0000086155,2026-07-25
43,117,Tc,92,233,U,0,0.0000000000015785,0.00000000000058686,0.0000000000010679,0.00000000000041909,,,2026-07-25
47,118,Ag,92,233,U,0,0.000057059,0.0000061353,0.00021645,0.000029444,0.0015855,0.00049952,2026-07-25
47,118,Ag,92,233,U,4,0.000072056,0.0000086743,0.00029309,0.000042038,0.0028269,0.0009507,2026-07-25
48,118,Cd,92,233,U,0,0.00015279,0.000011158,0.00058877,0.000063004,0.011448,0.0027994,2026-07-25
49,118,In,92,233,U,0,0.00015347,0.000011206,0.0005904,0.000063177,0.011674,0.0028526,2026-07-25
49,118,In,92,233,U,1,0.0000020556,0.00000053927,0.0000056488,0.0000016038,0.001263,0.00041077,2026-07-25
49,118,In,92,233,U,3,0.0000010184,0.00000037275,0.0000030538,0.0000011842,0.00085697,0.00033013,2026-07-25
46,118,Pd,92,233,U,0,0.000012615,0.0000040518,0.000043288,0.000015093,0.000078643,0.000033151,2026-07-25
45,118,Rh,92,233,U,0,0.00000012725,0.000000047282,0.00000028004,0.00000010983,0.000000084495,0.000000035848,2026-07-25
44,118,Ru,92,233,U,0,0.000000000074703,0.00000000002781,0.000000000073651,0.000000000028913,0.0000000000034073,0.0000000000014457,2026-07-25
51,118,Sb,92,233,U,0,,,,,0.0000000014429,0.0000000006122,2026-07-25
51,118,Sb,92,233,U,7,,,,,0.000000004124,0.0000000017497,2026-07-25
50,118,Sn,92,233,U,0,0.00015555,0.000011355,0.0005961,0.000063783,0.012963,0.0031622,2026-07-25
47,119,Ag,92,233,U,0,0.000049534,0.0000097741,0.00023197,0.000052238,0.0011029,0.0004236,2026-07-25
