z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,cumulative_thermal_fy,unc_ct,cumulative_fast_fy,unc_cf,cumulative_14mev_fy,unc_c14,Extraction_date
42,113,Mo,93,237,Np,0,0.0000000012125,0.00000000051045,0.0000000020914,0.00000000089551,,,2026-07-25
46,113,Pd,93,237,Np,0,0.00017723,0.00002694,0.00044514,0.000071222,,,2026-07-25
46,113,Pd,93,237,Np,2,0.000014891,0.0000054646,0.000042144,0.000015547,,,2026-07-25
45,113,Rh,93,237,Np,0,0.00015617,0.000023918,0.00038793,0.000062581,,,2026-07-25
44,113,Ru,93,237,Np,-2,0.000021638,0.0000071188,0.00005126,0.000017441,,,2026-07-25
44,113,Ru,93,237,Np,0,0.000033405,0.0000082739,0.000078961,0.000020398,,,2026-07-25
43,113,Tc,93,237,Np,0,0.000001018,0.00000042477,0.0000022224,0.00000094419,,,2026-07-25
47,114,Ag,93,237,Np,-2,0.0000017077,0.00000070311,0.0000057765,0.0000024157,,,2026-07-25
47,114,Ag,93,237,Np,0,0.00014671,0.000022298,0.00042897,0.000069064,,,2026-07-25
48,114,Cd,93,237,Np,0,0.00014672,0.000022298,0.00042898,0.000069066,,,2026-07-25
49,114,In,93,237,Np,0,,,0.0000000000010824,0.00000000000030746,,,2026-07-25
42,114,Mo,93,237,Np,0,0.000000000016778,0.0000000000070301,0.000000000032537,0.000000000013875,,,2026-07-25
46,114,Pd,93,237,Np,0,0.0001446,0.000021981,0.000422,0.00006795,,,2026-07-25
45,114,Rh,93,237,Np,0,0.000050995,0.000010138,0.00014423,0.000030263,,,2026-07-25
45,114,Rh,93,237,Np,5,0.000041539,0.0000092206,0.00011906,0.00002768,,,2026-07-25
44,114,Ru,93,237,Np,0,0.0000094535,0.0000036013,0.000025162,0.000009843,,,2026-07-25
50,114,Sn,93,237,Np,0,,,0.000000000001077,0.00000000000030592,,,2026-07-25
43,114,Tc,93,237,Np,0,0.000000055086,0.000000023063,0.00000013514,0.000000057591,,,2026-07-25
47,115,Ag,93,237,Np,0,0.000067797,0.0000075227,0.00021526,0.000034639,,,2026-07-25
47,115,Ag,93,237,Np,1,0.000080012,0.0000083443,0.00027203,0.000042075,,,2026-07-25
48,115,Cd,93,237,Np,0,0.00012528,0.000011661,0.00041157,0.000060114,,,2026-07-25
48,115,Cd,93,237,Np,1,0.0000058055,0.00000074586,0.000018894,0.0000032987,,,2026-07-25
49,115,In,93,237,Np,0,0.00012482,0.000011619,0.00040988,0.00005987,,,2026-07-25
49,115,In,93,237,Np,1,0.00012528,0.000011661,0.00041157,0.000060114,,,2026-07-25
46,115,Pd,93,237,Np,0,0.000067929,0.0000083343,0.00021053,0.000036449,,,2026-07-25
46,115,Pd,93,237,Np,1,0.000057034,0.0000074866,0.00019763,0.000035142,,,2026-07-25
45,115,Rh,93,237,Np,0,0.000042466,0.0000089387,0.00013288,0.000033919,,,2026-07-25
44,115,Ru,93,237,Np,0,0.0000013735,0.00000051954,0.0000039933,0.000001642,,,2026-07-25
50,115,Sn,93,237,Np,0,0.0000062639,0.00000078098,0.000020578,0.0000035544,,,2026-07-25
43,115,Tc,93,237,Np,0,0.0000000020809,0.00000000080101,0.0000000055871,0.0000000023304,,,2026-07-25
47,116,Ag,93,237,Np,0,0.00010658,0.000016349,0.0003827,0.000064218,,,2026-07-25
47,116,Ag,93,237,Np,1,0.00002201,0.000006907,0.000088253,0.000028036,,,2026-07-25
48,116,Cd,93,237,Np,0,0.00012801,0.000019328,0.00046873,0.000077335,,,2026-07-25
49,116,In,93,237,Np,0,0.00000000019402,0.000000000081662,0.00000000077178,0.00000000033299,,,2026-07-25
49,116,In,93,237,Np,1,0.00000000058542,0.00000000018512,0.0000000026891,0.00000000088009,,,2026-07-25
49,116,In,93,237,Np,4,0.00000000028803,0.00000000012123,0.0000000014429,0.00000000062252,,,2026-07-25
46,116,Pd,93,237,Np,0,0.000095862,0.000015086,0.00034503,0.000059286,,,2026-07-25
45,116,Rh,93,237,Np,0,0.0000046566,0.0000017338,0.00001429,0.0000055069,,,2026-07-25
45,116,Rh,93,237,Np,1,0.000010547,0.0000038749,0.000037621,0.000014279,,,2026-07-25
44,116,Ru,93,237,Np,0,0.00000015496,0.00000006509,0.00000049264,0.00000021218,,,2026-07-25
50,116,Sn,93,237,Np,0,0.00000000077944,0.00000000021475,0.0000000034609,0.00000000099922,,,2026-07-25
43,116,Tc,93,237,Np,0,0.000000000066233,0.000000000027877,0.00000000019545,0.000000000084326,,,2026-07-25
47,117,Ag,93,237,Np,0,0.000046101,0.0000080349,0.00017487,0.000033585,,,2026-07-25
47,117,Ag,93,237,Np,1,0.000082771,0.000013482,0.00032946,0.00005888,,,2026-07-25
48,117,Cd,93,237,Np,0,0.000097641,0.000014985,0.00038135,0.000065009,,,2026-07-25
48,117,Cd,93,237,Np,2,0.000029737,0.0000052983,0.0001181,0.000022946,,,2026-07-25
49,117,In,93,237,Np,0,0.000079813,0.000012272,0.00031367,0.000053532,,,2026-07-25
49,117,In,93,237,Np,1,0.000089936,0.000013927,0.00035129,0.000060363,,,2026-07-25
46,117,Pd,93,237,Np,-2,0.000040765,0.0000093162,0.00016455,0.000039835,,,2026-07-25
46,117,Pd,93,237,Np,0,0.000067242,0.000011579,0.00025664,0.000048898,,,2026-07-25
45,117,Rh,93,237,Np,0,0.0000047541,0.0000018785,0.000017096,0.0000069937,,,2026-07-25
44,117,Ru,93,237,Np,0,0.000000017744,0.0000000074077,0.000000059592,0.000000025624,,,2026-07-25
50,117,Sn,93,237,Np,0,0.00012739,0.000019236,0.0004995,0.000083899,,,2026-07-25
50,117,Sn,93,237,Np,2,0.00000027193,0.00000004616,0.0000010687,0.00000019913,,,2026-07-25
43,117,Tc,93,237,Np,0,0.0000000000026143,0.0000000000010919,0.0000000000081816,0.000000000003519,,,2026-07-25
47,118,Ag,93,237,Np,0,0.000075237,0.00001243,0.0003068,0.00005396,,,2026-07-25
47,118,Ag,93,237,Np,4,0.00006807,0.000012067,0.00029339,0.000054083,,,2026-07-25
48,118,Cd,93,237,Np,0,0.0001272,0.000019334,0.00053256,0.000086808,,,2026-07-25
49,118,In,93,237,Np,0,0.00012722,0.000019338,0.00053266,0.000086824,,,2026-07-25
49,118,In,93,237,Np,1,0.000000071945,0.000000022786,0.00000035384,0.00000011261,,,2026-07-25
49,118,In,93,237,Np,3,0.000000035643,0.000000015018,0.00000019129,0.000000080126,,,2026-07-25
46,118,Pd,93,237,Np,0,0.000037838,0.00001008,0.00015224,0.000041713,,,2026-07-25
45,118,Rh,93,237,Np,0,0.0000010906,0.00000045388,0.000004128,0.0000017103,,,2026-07-25
44,118,Ru,93,237,Np,0,0.0000000014502,0.00000000061138,0.0000000051456,0.0000000021568,,,2026-07-25
50,118,Sn,93,237,Np,0,0.0001273,0.000019349,0.00053302,0.000086882,,,2026-07-25
47,119,Ag,93,237,Np,0,0.000079093,0.000013275,0.00032975,0.000058174,,,2026-07-25
48,119,Cd,93,237,Np,0,0.000097347,0.000015241,0.00039952,0.000066548,,,2026-07-25
48,119,Cd,93,237,Np,2,0.000030574,0.0000072685,0.00013051,0.000032077,,,2026-07-25
49,119,In,93,237,Np,0,0.000045434,0.0000084398,0.0001918,0.000037431,,,2026-07-25
49,119,In,93,237,Np,1,0.000088073,0.000014053,0.00036146,0.00006125,,,2026-07-25
46,119,Pd,93,237,Np,0,0.000016505,0.0000057568,0.000064759,0.000022755,,,2026-07-25
45,119,Rh,93,237,Np,0,0.00000018168,0.000000076613,0.0000006721,0.00000028171,,,2026-07-25
44,119,Ru,93,237,Np,0,0.000000000084356,0.000000000035655,0.00000000029364,0.00000000012334,,,2026-07-25
50,119,Sn,93,237,Np,0,0.00012857,0.000019544,0.00053303,0.000086346,,,2026-07-25
50,119,Sn,93,237,Np,2,0.000041046,0.0000077598,0.00017328,0.000034396,,,2026-07-25
47,120,Ag,93,237,Np,0,0.000029096,0.0000066227,0.00010717,0.000024836,,,2026-07-25
47,120,Ag,93,237,Np,2,0.000026845,0.0000075269,0.00010946,0.000030841,,,2026-07-25
48,120,Cd,93,237,Np,0,0.00012234,0.000018645,0.00047894,0.000076825,,,2026-07-25
49,120,In,93,237,Np,0,0.00012547,0.000019092,0.00049189,0.000078787,,,2026-07-25
49,120,In,93,237,Np,1,0.0000031248,0.0000012402,0.000012945,0.0000051053,,,2026-07-25
49,120,In,93,237,Np,2,0.0000031248,0.0000012402,0.000012945,0.0000051053,,,2026-07-25
46,120,Pd,93,237,Np,0,0.0000016542,0.0000006829,0.0000060437,0.0000024845,,,2026-07-25
45,120,Rh,93,237,Np,0,0.0000000028223,0.0000000011872,0.0000000098151,0.0000000041056,,,2026-07-25
51,120,Sb,93,237,Np,0,0.0000000000049935,0.0000000000021005,0.000000000024033,0.000000000010054,,,2026-07-25
51,120,Sb,93,237,Np,1,0.0000000000070855,0.0000000000029806,0.000000000040193,0.000000000016813,,,2026-07-25
50,120,Sn,93,237,Np,0,0.00013177,0.00002003,0.00051804,0.00008288,,,2026-07-25
47,121,Ag,93,237,Np,0,0.000017868,0.0000062392,0.00006115,0.000021156,,,2026-07-25
48,121,Cd,93,237,Np,0,0.000042015,0.0000084034,0.0001378,0.000027828,,,2026-07-25
48,121,Cd,93,237,Np,2,0.000064667,0.000011975,0.00023872,0.00004337,,,2026-07-25
49,121,In,93,237,Np,0,0.00010561,0.00001651,0.00038559,0.000059998,,,2026-07-25
49,121,In,93,237,Np,1,0.000033965,0.000006667,0.00011135,0.000021969,,,2026-07-25
46,121,Pd,93,237,Np,0,0.0000001957,0.000000082541,0.00000064116,0.00000026629,,,2026-07-25
45,121,Rh,93,237,Np,0,0.000000000090384,0.000000000038209,0.00000000028316,0.00000000011785,,,2026-07-25
51,121,Sb,93,237,Np,0,0.00013989,0.000021263,0.00049835,0.000075742,,,2026-07-25
50,121,Sn,93,237,Np,0,0.00013709,0.00002084,0.00048811,0.000074201,,,2026-07-25
50,121,Sn,93,237,Np,1,0.000012472,0.0000025032,0.000045706,0.000009102,,,2026-07-25
47,122,Ag,93,237,Np,0,0.0000028179,0.0000011368,0.0000071216,0.0000028658,,,2026-07-25
47,122,Ag,93,237,Np,1,0.0000025218,0.0000010247,0.0000076253,0.0000030835,,,2026-07-25
48,122,Cd,93,237,Np,0,0.000080875,0.00001561,0.00023094,0.000045666,,,2026-07-25
49,122,In,93,237,Np,0,0.00011117,0.000018056,0.00031128,0.000052527,,,2026-07-25
49,122,In,93,237,Np,1,0.000021495,0.0000058879,0.00006718,0.00001822,,,2026-07-25
49,122,In,93,237,Np,5,0.000021495,0.0000058879,0.00006718,0.00001822,,,2026-07-25
46,122,Pd,93,237,Np,0,0.000000018364,0.0000000076979,0.000000048884,0.000000020392,,,2026-07-25
45,122,Rh,93,237,Np,0,0.0000000000024838,0.0000000000010415,0.0000000000063668,0.0000000000026566,,,2026-07-25
