obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"261.453"	"2.3e+06"	D+	"6.0271033"	"10.76922"	"2s2.3p"	"2P*"	"1/2"	"2s.2p.(3P*).3p"	"2P"	"1/2"	2	2		
""	"261.466"	"1.1e+06"	D+	"6.0273243"	"10.76922"	"2s2.3p"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2P"	"1/2"	4	2		
""	"265.498"	"8.10e+04"	C	"7.1646047"	"11.83448"	"2s2.4p"	"2P*"	"1/2"	"2s.2p.(3P*).4p"	"2P"	"3/2"	2	4		
""	"265.502"	"4.04e+05"	C	"7.1646833"	"11.83448"	"2s2.4p"	"2P*"	"3/2"	"2s.2p.(3P*).4p"	"2P"	"3/2"	4	4		
""	"265.527"	"3.2e+05"	C	"7.1646047"	"11.83397"	"2s2.4p"	"2P*"	"1/2"	"2s.2p.(3P*).4p"	"2P"	"1/2"	2	2		
""	"265.531"	"1.62e+05"	C	"7.1646833"	"11.83397"	"2s2.4p"	"2P*"	"3/2"	"2s.2p.(3P*).4p"	"2P"	"1/2"	4	2		
"286.19"	"286.200"	"9.9e+05"	D	"6.7903466"	"11.12244"	"2s2.3d"	"2D"	"5/2"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	6	6		
"286.19"	"286.225"	"9.5e+05"	D	"6.79032869"	"11.12203"	"2s2.3d"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	4	4		
""	"286.198"	"7.1e+04"	D	"6.79032869"	"11.12244"	"2s2.3d"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	4	6		
""	"286.227"	"1.1e+05"	D	"6.7903466"	"11.12203"	"2s2.3d"	"2D"	"5/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	6	4		
""	"336.530"	"1.4e+04"	D	"7.438240"	"11.12244"	"2s2.4d"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	4	6		
""	"336.530"	"2.0e+05"	D	"7.438240"	"11.12244"	"2s2.4d"	"2D"	"5/2"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	6	6		
""	"336.567"	"2.0e+05"	D	"7.438240"	"11.12203"	"2s2.4d"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	4	4		
""	"336.567"	"2.1e+04"	D	"7.438240"	"11.12203"	"2s2.4d"	"2D"	"5/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	6	4		
""	"343.897"	"1.43e+05"	C	"7.1646047"	"10.76987"	"2s2.4p"	"2P*"	"1/2"	"2s.2p.(3P*).3p"	"2P"	"3/2"	2	4		
