obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"349.040"	"349.0398"	"1.3e+08"	C	"0.922741"	"4.474892"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d8.(3F).4p"	"y 2D*"	"5/2"	8	6		
""	"349.1736"	"1.6e+06"	D	"0.513624"	"4.064414"	"3p6.3d8.(3F).4s"	"b 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"5/2"	8	6		
""	"349.2315"	"5.0e+06"	C	"0.224328"	"3.774529"	"3p6.3d7.4s2"	"a 4F"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"3/2"	4	4		
"349.669"	"349.6681"	"4.9e+07"	C+	"0.629323"	"4.175091"	"3p6.3d8.(3F).4s"	"b 4F"	"3/2"	"3p6.3d8.(3F).4p"	"y 4G*"	"5/2"	4	6		
""	"349.7676"	"3.4e+06"	C	"0.513624"	"4.058383"	"3p6.3d8.(3F).4s"	"b 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2G*"	"7/2"	8	8		
"350.328"	"350.3280"	"8.0e+07"	C+	"0.431815"	"3.970904"	"3p6.3d8.(3F).4s"	"b 4F"	"9/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"7/2"	10	8		
""	"350.3619"	"5.2e+06"	C	"0.174426"	"3.713173"	"3p6.3d7.4s2"	"a 4F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"5/2"	6	6		
"350.732"	"350.7315"	"8.2e+07"	C+	"0.513624"	"4.048642"	"3p6.3d8.(3F).4s"	"b 4F"	"7/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"5/2"	8	6		
"351.084"	"351.0844"	"3.2e+07"	C+	"0.581508"	"4.112972"	"3p6.3d8.(3F).4s"	"b 4F"	"5/2"	"3p6.3d8.(3F).4p"	"*"	"7/2"	6	8		
"351.143"	"351.1418"	"3.8e+06"	C+	"0.101171"	"3.632058"	"3p6.3d7.4s2"	"a 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"7/2"	8	8		
"351.364"	"351.3642"	"1.0e+08"	C	"0.581508"	"4.110160"	"3p6.3d8.(3F).4s"	"b 4F"	"5/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"3/2"	6	4		
"351.448"	"351.4478"	"7.8e+06"	C	"0.101171"	"3.628984"	"3p6.3d7.4s2"	"a 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"9/2"	8	10		
"351.936"	"351.9352"	"1.6e+08"	C	"1.049007"	"4.571933"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d8.(3F).4p"	"y 2D*"	"3/2"	6	4		
"352.109"	"352.1081"	"4.6e+06"	C	"0.101171"	"3.622368"	"3p6.3d7.4s2"	"a 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"5/2"	8	6		
"352.258"	"352.2574"	"1.8e+07"	C+	"0.431815"	"3.951519"	"3p6.3d8.(3F).4s"	"b 4F"	"9/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"7/2"	10	8		
"352.444"	"352.4434"	"9.8e+07"	D	"0.629323"	"4.147170"	"3p6.3d8.(3F).4s"	"b 4F"	"3/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"1/2"	4	2		
"352.786"	"352.7852"	"1.3e+07"	C	"0.000000"	"3.514439"	"3p6.3d7.4s2"	"a 4F"	"9/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"9/2"	10	10		
"353.004"	"353.0034"	"8.8e+06"	D	"0.174426"	"3.686692"	"3p6.3d7.4s2"	"a 4F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"7/2"	6	8		
"353.082"	"353.0815"	"4.6e+07"	C+	"0.513624"	"4.025114"	"3p6.3d8.(3F).4s"	"b 4F"	"7/2"	"3p6.3d8.(3F).4p"	"y 4G*"	"9/2"	8	10		
"353.437"	"353.4364"	"9.1e+06"	D	"0.224328"	"3.732291"	"3p6.3d7.4s2"	"a 4F"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"5/2"	4	6		
""	"354.3979"	"6.1e+03"	E	"0.431815"	"3.930261"	"3p6.3d8.(3F).4s"	"b 4F"	"9/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2G*"	"9/2"	10	10		
""	"355.1599"	"4.0e+06"	C	"0.174426"	"3.665366"	"3p6.3d7.4s2"	"a 4F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"3/2"	6	4		
""	"355.3732"	"2.1e+05"	C	"0.224328"	"3.713173"	"3p6.3d7.4s2"	"a 4F"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"5/2"	4	6		
"356.191"	"356.1907"	"2.3e+07"	C	"0.629323"	"4.110160"	"3p6.3d8.(3F).4s"	"b 4F"	"3/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"3/2"	4	4		
""	"356.5966"	"7.0e+06"	C	"0.581508"	"4.058383"	"3p6.3d8.(3F).4s"	"b 4F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2G*"	"7/2"	6	8		
"357.040"	"357.0389"	"1.5e+08"	C	"0.922741"	"4.395309"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d8.(3F).4p"	"y 2F*"	"7/2"	8	8		
"357.598"	"357.5985"	"1.5e+07"	C+	"0.581508"	"4.048642"	"3p6.3d8.(3F).4s"	"b 4F"	"5/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"5/2"	6	6		
"357.638"	"357.6375"	"9.6e+06"	C	"0.101171"	"3.567927"	"3p6.3d7.4s2"	"a 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"7/2"	8	8		
""	"358.5813"	"2.0e+05"	C+	"0.174426"	"3.632058"	"3p6.3d7.4s2"	"a 4F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"7/2"	6	8		
"358.618"	"358.6178"	"7.1e+06"	C+	"0.513624"	"3.970904"	"3p6.3d8.(3F).4s"	"b 4F"	"7/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"7/2"	8	8		
"358.821"	"358.8210"	"1.4e+08"	C	"1.049007"	"4.504329"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d8.(3F).4p"	"y 2F*"	"5/2"	6	6		
"359.590"	"359.5890"	"9.2e+06"	C	"0.174426"	"3.622368"	"3p6.3d7.4s2"	"a 4F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"5/2"	6	6		
"360.311"	"360.3105"	"1.0e+07"	C	"0.224328"	"3.665366"	"3p6.3d7.4s2"	"a 4F"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"3/2"	4	4		
""	"360.6399"	"3.8e+06"	C+	"0.513624"	"3.951519"	"3p6.3d8.(3F).4s"	"b 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"7/2"	8	8		
""	"360.9342"	"7.1e+04"	D	"0.629323"	"4.064414"	"3p6.3d8.(3F).4s"	"b 4F"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"5/2"	4	6		
""	"361.9041"	"2.0e+05"	D	"1.049007"	"4.474892"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d8.(3F).4p"	"y 2D*"	"5/2"	6	6		
""	"362.5991"	"5.2e+05"	C+	"0.629323"	"4.048642"	"3p6.3d8.(3F).4s"	"b 4F"	"3/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"5/2"	4	6		
"362.884"	"362.8838"	"4.7e+06"	C	"0.513624"	"3.930261"	"3p6.3d8.(3F).4s"	"b 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2G*"	"9/2"	8	10		
""	"363.2419"	"5.2e+05"	C	"0.101171"	"3.514439"	"3p6.3d7.4s2"	"a 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"9/2"	8	10		
""	"364.8698"	"1.0e+06"	C	"0.224328"	"3.622368"	"3p6.3d7.4s2"	"a 4F"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"5/2"	4	6		
""	"365.3578"	"8.6e+05"	C	"0.174426"	"3.567927"	"3p6.3d7.4s2"	"a 4F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"7/2"	6	8		
""	"365.8003"	"2.5e+05"	C	"0.581508"	"3.970904"	"3p6.3d8.(3F).4s"	"b 4F"	"5/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"7/2"	6	8		
""	"367.9045"	"4.3e+04"	D	"0.581508"	"3.951519"	"3p6.3d8.(3F).4s"	"b 4F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"7/2"	6	8		
""	"370.5110"	"1.2e+07"	C	"1.049007"	"4.395309"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d8.(3F).4p"	"y 2F*"	"7/2"	6	8		
"374.656"	"374.6556"	"7.5e+06"	C	"0.922741"	"4.232026"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d8.(3F).4p"	"y 2G*"	"7/2"	8	8		
""	"380.9181"	"1.5e+05"	D	"0.431815"	"3.686692"	"3p6.3d8.(3F).4s"	"b 4F"	"9/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"7/2"	10	8		
""	"381.2142"	"2.0e+05"	C	"0.922741"	"4.175091"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d8.(3F).4p"	"y 4G*"	"5/2"	8	6		
""	"384.2539"	"4.2e+05"	C	"0.922741"	"4.149363"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d8.(3F).4p"	"*"	"7/2"	8	8		
"384.314"	"384.3136"	"1.3e+07"	C	"0.922741"	"4.148862"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2D*"	"5/2"	8	6		
"384.656"	"384.6552"	"4.6e+07"	C+	"0.922741"	"4.145997"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d8.(3F).4p"	"y 2G*"	"9/2"	8	10		
""	"385.2036"	"2.2e+05"	D	"0.513624"	"3.732291"	"3p6.3d8.(3F).4s"	"b 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"5/2"	8	6		
""	"386.2255"	"1.4e+07"	C	"1.049007"	"4.259157"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2D*"	"3/2"	6	4		
"387.422"	"387.4212"	"1.2e+07"	C+	"0.431815"	"3.632058"	"3p6.3d8.(3F).4s"	"b 4F"	"9/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"7/2"	10	8		
"387.506"	"387.5053"	"1.0e+07"	C	"0.513624"	"3.713173"	"3p6.3d8.(3F).4s"	"b 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"5/2"	8	6		
""	"388.2975"	"8.2e+06"	C	"0.581508"	"3.774529"	"3p6.3d8.(3F).4s"	"b 4F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"3/2"	6	4		
""	"388.5698"	"1.6e+06"	C+	"1.049007"	"4.239790"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d8.(3F).4p"	"y 4F*"	"3/2"	6	4		
""	"388.6370"	"3.0e+05"	C	"0.922741"	"4.112972"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d8.(3F).4p"	"*"	"7/2"	8	8		
"389.518"	"389.5176"	"6.9e+07"	C	"1.049007"	"4.232026"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d8.(3F).4p"	"y 2G*"	"7/2"	6	8		
""	"389.6081"	"8.8e+06"	C	"0.629323"	"3.811603"	"3p6.3d8.(3F).4s"	"b 4F"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"1/2"	4	2		
""	"390.7392"	"2.9e+05"	D	"0.513624"	"3.686692"	"3p6.3d8.(3F).4s"	"b 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"7/2"	8	8		
""	"391.1035"	"1.1e+05"	C	"0.000000"	"3.170112"	"3p6.3d7.4s2"	"a 4F"	"9/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 6G*"	"11/2"	10	12		
""	"392.3863"	"5.7e+05"	C+	"1.049007"	"4.208755"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d8.(3F).4p"	"*"	"5/2"	6	6		
""	"393.5028"	"1.2e+05"	D	"0.581508"	"3.732291"	"3p6.3d8.(3F).4s"	"b 4F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"5/2"	6	6		
"393.708"	"393.7073"	"6.2e+06"	C+	"0.922741"	"4.071888"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d8.(3F).4p"	"y 4F*"	"9/2"	8	10		
""	"394.2005"	"8.3e+05"	C	"0.629323"	"3.774529"	"3p6.3d8.(3F).4s"	"b 4F"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"3/2"	4	4		
""	"394.2845"	"3.3e+05"	C	"0.431815"	"3.576351"	"3p6.3d8.(3F).4s"	"b 4F"	"9/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"11/2"	10	12		
""	"394.6439"	"2.2e+06"	D	"0.922741"	"4.064414"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"5/2"	8	6		
""	"395.3436"	"2.2e+05"	C	"0.431815"	"3.567927"	"3p6.3d8.(3F).4s"	"b 4F"	"9/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"7/2"	10	8		
""	"395.4029"	"1.6e+06"	C	"0.922741"	"4.058383"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2G*"	"7/2"	8	8		
""	"395.9051"	"6.2e+05"	C	"0.581508"	"3.713173"	"3p6.3d8.(3F).4s"	"b 4F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"5/2"	6	6		
""	"396.6118"	"5.2e+04"	E	"1.049007"	"4.175091"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d8.(3F).4p"	"y 4G*"	"5/2"	6	6		
""	"396.6351"	"2.6e+04"	E	"0.922741"	"4.048642"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"5/2"	8	6		
""	"397.5849"	"2.5e+05"	C+	"0.513624"	"3.632058"	"3p6.3d8.(3F).4s"	"b 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"7/2"	8	8		
""	"397.9772"	"2.0e+05"	C	"0.513624"	"3.628984"	"3p6.3d8.(3F).4s"	"b 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"9/2"	8	10		
""	"398.0640"	"8.8e+04"	D	"0.101171"	"3.215851"	"3p6.3d7.4s2"	"a 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 6G*"	"9/2"	8	10		
""	"398.8241"	"1.2e+05"	C	"0.513624"	"3.622368"	"3p6.3d8.(3F).4s"	"b 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"5/2"	8	6		
""	"399.2813"	"1.5e+05"	D	"0.581508"	"3.686692"	"3p6.3d8.(3F).4s"	"b 4F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"7/2"	6	8		
""	"399.5664"	"1.4e+05"	D	"0.629323"	"3.732291"	"3p6.3d8.(3F).4s"	"b 4F"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"5/2"	4	6		
"399.644"	"399.6432"	"2.5e+07"	C+	"0.922741"	"4.025114"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d8.(3F).4p"	"y 4G*"	"9/2"	8	10		
"399.904"	"399.9031"	"7.0e+06"	C+	"1.049007"	"4.149363"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d8.(3F).4p"	"*"	"7/2"	6	8		
""	"399.9677"	"4.2e+04"	D	"1.049007"	"4.148862"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2D*"	"5/2"	6	6		
"402.204"	"402.2034"	"3.5e+05"	C	"0.431815"	"3.514439"	"3p6.3d8.(3F).4s"	"b 4F"	"9/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"9/2"	10	10		
"404.653"	"404.6527"	"2.4e+06"	C+	"1.049007"	"4.112972"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d8.(3F).4p"	"*"	"7/2"	6	8		
""	"405.9330"	"1.5e+05"	C	"0.513624"	"3.567927"	"3p6.3d8.(3F).4s"	"b 4F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"7/2"	8	8		
"406.752"	"406.7506"	"1.1e+06"	C	"0.922741"	"3.970904"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"7/2"	8	8		
""	"407.7274"	"7.3e+04"	C	"0.581508"	"3.622368"	"3p6.3d8.(3F).4s"	"b 4F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"5/2"	6	6		
""	"408.3743"	"5.9e+04"	C	"0.629323"	"3.665366"	"3p6.3d8.(3F).4s"	"b 4F"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"3/2"	4	4		
"409.355"	"409.3539"	"5.7e+06"	C+	"0.922741"	"3.951519"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"7/2"	8	8		
"411.170"	"411.1690"	"5.5e+06"	D	"1.049007"	"4.064414"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"5/2"	6	6		
"411.993"	"411.9929"	"1.6e+07"	C	"1.049007"	"4.058383"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2G*"	"7/2"	6	8		
"412.248"	"412.2474"	"1.9e+07"	C	"0.922741"	"3.930261"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2G*"	"9/2"	8	10		
""	"413.3309"	"9.9e+04"	C	"1.049007"	"4.048642"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"5/2"	6	6		
""	"415.1602"	"5.3e+04"	C	"0.581508"	"3.567927"	"3p6.3d8.(3F).4s"	"b 4F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"7/2"	6	8		
""	"418.1880"	"1.6e+05"	C+	"2.927488"	"5.892283"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 6F*"	"11/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"9/2"	12	10		
""	"422.4962"	"1.2e+05"	C	"2.957720"	"5.892283"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 6F*"	"9/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"9/2"	10	10		
""	"424.1996"	"9.9e+04"	D	"3.053457"	"5.976237"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 6D*"	"9/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	10	8		
""	"426.1063"	"5.3e+05"	C+	"3.066536"	"5.976237"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 6F*"	"5/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	6	8		
""	"427.1617"	"1.0e+04"	D	"1.049007"	"3.951519"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"7/2"	6	8		
""	"431.0650"	"7.7e+05"	B	"3.016053"	"5.892283"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 6F*"	"7/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"9/2"	8	10		
""	"436.0652"	"5.9e+05"	B	"3.132988"	"5.976237"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 6D*"	"7/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	8	8		
""	"443.7672"	"9.8e+04"	D	"1.710426"	"4.504329"	"3p6.3d7.4s2"	"a 4P"	"5/2"	"3p6.3d8.(3F).4p"	"y 2F*"	"5/2"	6	6		
""	"445.2029"	"1.9e+05"	C+	"3.191345"	"5.976237"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 6D*"	"5/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	6	8		
""	"448.5759"	"1.4e+04"	D	"0.922741"	"3.686692"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"7/2"	8	8		
""	"449.1554"	"2.1e+05"	C+	"3.215851"	"5.976237"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 6G*"	"9/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	10	8		
""	"452.7784"	"8.8e+02"	D	"0.431815"	"3.170112"	"3p6.3d8.(3F).4s"	"b 4F"	"9/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 6G*"	"11/2"	10	12		
""	"455.1755"	"2.0e+05"	C	"3.252360"	"5.976237"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 6G*"	"7/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	8	8		
""	"455.4607"	"5.2e+05"	B	"3.170112"	"5.892283"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 6G*"	"11/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"9/2"	12	10		
""	"457.6217"	"3.2e+03"	D	"0.922741"	"3.632058"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"7/2"	8	8		
""	"458.1414"	"2.7e+04"	C	"0.922741"	"3.628984"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"9/2"	8	10		
""	"462.0613"	"2.9e+03"	E	"1.049007"	"3.732291"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"5/2"	6	6		
""	"468.7165"	"5.6e+03"	C	"0.922741"	"3.567927"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"7/2"	8	8		
""	"470.0492"	"7.4e+03"	D	"1.049007"	"3.686692"	"3p6.3d8.(3F).4s"	"a 2F"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"7/2"	6	8		
""	"478.2767"	"3.4e+05"	C	"1.882581"	"4.474892"	"3p6.3d8.(3P).4s"	"b 4P"	"5/2"	"3p6.3d8.(3F).4p"	"y 2D*"	"5/2"	6	6		
""	"478.3899"	"2.5e+03"	C	"0.922741"	"3.514439"	"3p6.3d8.(3F).4s"	"a 2F"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"9/2"	8	10		
""	"492.1647"	"1.2e+05"	C	"1.955732"	"4.474892"	"3p6.3d8.(3P).4s"	"b 4P"	"3/2"	"3p6.3d8.(3F).4p"	"y 2D*"	"5/2"	4	6		
""	"493.4246"	"2.4e+04"	E	"1.882581"	"4.395309"	"3p6.3d8.(3P).4s"	"b 4P"	"5/2"	"3p6.3d8.(3F).4p"	"y 2F*"	"7/2"	6	8		
""	"503.5434"	"2.4e+04"	E	"2.042094"	"4.504329"	"3p6.3d8.(1D).4s"	"a 2D"	"3/2"	"3p6.3d8.(3F).4p"	"y 2F*"	"5/2"	4	6		
""	"503.6327"	"5.0e+05"	B	"3.514439"	"5.976237"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"9/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	10	8		
""	"509.6362"	"4.4e+05"	C	"2.042094"	"4.474892"	"3p6.3d8.(1D).4s"	"a 2D"	"3/2"	"3p6.3d8.(3F).4p"	"y 2D*"	"5/2"	4	6		
""	"511.4645"	"2.4e+05"	C	"2.080227"	"4.504329"	"3p6.3d8.(1D).4s"	"a 2D"	"5/2"	"3p6.3d8.(3F).4p"	"y 2F*"	"5/2"	6	6		
""	"514.7594"	"9.2e+03"	D	"1.740277"	"4.148862"	"3p6.3d7.4s2"	"a 4P"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2D*"	"5/2"	4	6		
"514.817"	"514.8183"	"1.5e+07"	B	"3.567927"	"5.976237"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"7/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	8	8		
""	"515.1214"	"2.2e+05"	D	"1.740277"	"4.147170"	"3p6.3d7.4s2"	"a 4P"	"3/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"1/2"	4	2		
""	"516.6581"	"8.2e+04"	C	"1.710426"	"4.110160"	"3p6.3d7.4s2"	"a 4P"	"5/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"3/2"	6	4		
""	"517.7516"	"7.9e+05"	C	"2.080227"	"4.474892"	"3p6.3d8.(1D).4s"	"a 2D"	"5/2"	"3p6.3d8.(3F).4p"	"y 2D*"	"5/2"	6	6		
"521.416"	"521.4142"	"1.9e+07"	B	"3.514439"	"5.892283"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"9/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"9/2"	10	10		
"523.168"	"523.1658"	"8.8e+05"	C	"1.740277"	"4.110160"	"3p6.3d7.4s2"	"a 4P"	"3/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"3/2"	4	4		
"523.667"	"523.6649"	"1.4e+06"	C	"2.136704"	"4.504329"	"3p6.3d7.4s2"	"a 2G"	"7/2"	"3p6.3d8.(3F).4p"	"y 2F*"	"5/2"	8	6		
"524.939"	"524.9371"	"1.0e+06"	D	"1.785283"	"4.147170"	"3p6.3d7.4s2"	"a 4P"	"1/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"1/2"	2	2		
""	"526.7252"	"5.0e+06"	B	"3.622368"	"5.976237"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"5/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	6	8		
