obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"1006.2659"	"1006.2663"	"7.80e+04"	B'	"1.42975614"	"2.6618773"	"3d3.(4F).4s"	"b 3F"	"2"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"3"	5	7		
"1012.3673"	"1012.3670"	"1.5e+05"	E	"2.17470615"	"3.3994023"	"3d3.(2D2).4s"	"a 3D"	"3"	"3d2.(1D).4s.4p.(3P*)"	"x 3D*"	"2"	7	5		
"1017.3278"	"1017.3274"	"6.00e+03"	C+	"1.44315262"	"2.6618773"	"3d3.(4F).4s"	"b 3F"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"3"	7	7		
"1019.1933"	"1019.1931"	"6.00e+03"	C+	"1.46013860"	"2.6766322"	"3d3.(4F).4s"	"b 3F"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"4"	9	9		
"1039.9660"	"1039.9649"	"7.1e+04"	E	"0.8484192"	"2.0406151"	"3d3.(4F).4s"	"a 5F"	"5"	"3d2.(3F).4s.4p.(3P*)"	"z 5G*"	"6"	11	13		
"1049.8998"	"1049.8992"	"6.7e+04"	E	"0.83599520"	"2.0169105"	"3d3.(4F).4s"	"a 5F"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 5G*"	"5"	9	11		
"1069.3929"	"1069.3935"	"5.00e+03"	C+	"1.5024892"	"2.6618773"	"3d2.4s2"	"a 1G"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"3"	9	7		
"1073.5808"	"1073.5805"	"1.1e+04"	E	"0.82585949"	"1.9807258"	"3d3.(4F).4s"	"a 5F"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 5G*"	"3"	7	7		
"1178.3771"	"1178.3766"	"4.50e+04"	B	"1.44315262"	"2.4953137"	"3d3.(4F).4s"	"b 3F"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 3D*"	"3"	7	7		
"1180.0410"	"1180.0415"	"5.40e+04"	B	"1.42975614"	"2.4804327"	"3d3.(4F).4s"	"b 3F"	"2"	"3d2.(3F).4s.4p.(3P*)"	"z 3D*"	"2"	5	5		
