obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"346.947"	"346.94676"	"1.3e+06"	D	"1.8793402"	"5.4529201"	"3p6.4s.4p"	"3P*"	"0"	"3p6.4s.7s"	"3S"	"1"	1	3		
"347.575"	"347.57578"	"4.6e+06"	D	"1.8858075"	"5.4529201"	"3p6.4s.4p"	"3P*"	"1"	"3p6.4s.7s"	"3S"	"1"	3	3		
"348.860"	"348.85963"	"7.8e+06"	D	"1.8989349"	"5.4529201"	"3p6.4s.4p"	"3P*"	"2"	"3p6.4s.7s"	"3S"	"1"	5	3		
"362.514"	"362.51453"	"2.12e+07"	C+	"1.8793402"	"5.2994568"	"3p6.4s.4p"	"3P*"	"0"	"3p6.4s.5d"	"3D"	"1"	1	3		
"363.179"	"363.17872"	"2.97e+07"	C+	"1.8858075"	"5.2996694"	"3p6.4s.4p"	"3P*"	"1"	"3p6.4s.5d"	"3D"	"2"	3	5		
"363.201"	"363.20133"	"1.53e+07"	C+	"1.8858075"	"5.2994568"	"3p6.4s.4p"	"3P*"	"1"	"3p6.4s.5d"	"3D"	"1"	3	3		
"364.545"	"364.54515"	"3.55e+07"	C+	"1.8989349"	"5.3000005"	"3p6.4s.4p"	"3P*"	"2"	"3p6.4s.5d"	"3D"	"3"	5	7		
"364.581"	"364.58065"	"9.4e+06"	C+	"1.8989349"	"5.2996694"	"3p6.4s.4p"	"3P*"	"2"	"3p6.4s.5d"	"3D"	"2"	5	5		
"364.603"	"364.60344"	"9.5e+05"	C+	"1.8989349"	"5.2994568"	"3p6.4s.4p"	"3P*"	"2"	"3p6.4s.5d"	"3D"	"1"	5	3		
""	"367.44640"	"2.2e+06"	D	"2.5212633"	"5.8954752"	"3p6.3d.4s"	"3D"	"1"	"3p6.4s.8f"	"3F*"	"2"	3	5		
"367.634"	"367.63339"	"2.2e+06"	D	"2.5229867"	"5.8954822"	"3p6.3d.4s"	"3D"	"2"	"3p6.4s.8f"	"3F*"	"3"	5	7		
""	"367.63416"	"3.8e+05"	D	"2.5229867"	"5.8954752"	"3p6.3d.4s"	"3D"	"2"	"3p6.4s.8f"	"3F*"	"2"	5	5		
"367.926"	"367.92610"	"2.3e+06"	D	"2.5256821"	"5.8954946"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.8f"	"3F*"	"4"	7	9		
""	"367.92745"	"2.6e+05"	D	"2.5256821"	"5.8954822"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.8f"	"3F*"	"3"	7	7		
""	"367.92823"	"1.0e+04"	E	"2.5256821"	"5.8954752"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.8f"	"3F*"	"2"	7	5		
"374.942"	"374.94141"	"3.4e+06"	D	"2.5212633"	"5.8280253"	"3p6.3d.4s"	"3D"	"1"	"3p6.4s.7f"	"3F*"	"2"	3	5		
"375.136"	"375.13571"	"3.4e+06"	D	"2.5229867"	"5.8280359"	"3p6.3d.4s"	"3D"	"2"	"3p6.4s.7f"	"3F*"	"3"	5	7		
""	"375.13692"	"6.2e+05"	D	"2.5229867"	"5.8280253"	"3p6.3d.4s"	"3D"	"2"	"3p6.4s.7f"	"3F*"	"2"	5	5		
"375.441"	"375.44020"	"4.1e+06"	D	"2.5256821"	"5.8280508"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.7f"	"3F*"	"4"	7	9		
""	"375.44190"	"4.4e+05"	D	"2.5256821"	"5.8280359"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.7f"	"3F*"	"3"	7	7		
""	"375.44311"	"1.7e+04"	E	"2.5256821"	"5.8280253"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.7f"	"3F*"	"2"	7	5		
"387.158"	"387.15746"	"7.2e+06"	D	"2.5212633"	"5.7236864"	"3p6.3d.4s"	"3D"	"1"	"3p6.4s.6f"	"3F*"	"2"	3	5		
"387.364"	"387.36381"	"5.4e+06"	D	"2.5229867"	"5.7237039"	"3p6.3d.4s"	"3D"	"2"	"3p6.4s.6f"	"3F*"	"3"	5	7		
"387.366"	"387.36592"	"9.8e+05"	D	"2.5229867"	"5.7236864"	"3p6.3d.4s"	"3D"	"2"	"3p6.4s.6f"	"3F*"	"2"	5	5		
"387.688"	"387.68749"	"7.9e+06"	D	"2.5256821"	"5.7237269"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.6f"	"3F*"	"4"	7	9		
"387.690"	"387.69029"	"8.9e+05"	D	"2.5256821"	"5.7237039"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.6f"	"3F*"	"3"	7	7		
""	"387.69241"	"3.5e+04"	E	"2.5256821"	"5.7236864"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.6f"	"3F*"	"2"	7	5		
"395.002"	"395.00181"	"3.34e+06"	C	"1.8793402"	"5.0181663"	"3p6.4s.4p"	"3P*"	"0"	"3p6.4s.6s"	"3S"	"1"	1	3		
"395.817"	"395.81735"	"9.8e+06"	C	"1.8858075"	"5.0181663"	"3p6.4s.4p"	"3P*"	"1"	"3p6.4s.6s"	"3S"	"1"	3	3		
"397.483"	"397.48317"	"1.75e+07"	C	"1.8989349"	"5.0181663"	"3p6.4s.4p"	"3P*"	"2"	"3p6.4s.6s"	"3S"	"1"	5	3		
""	"409.37870"	"1.1e+07"	D	"2.5212633"	"5.5498576"	"3p6.3d.4s"	"3D"	"1"	"3p6.4s.5f"	"3F*"	"2"	3	5		
""	"409.60811"	"1.2e+07"	D	"2.5229867"	"5.5498847"	"3p6.3d.4s"	"3D"	"2"	"3p6.4s.5f"	"3F*"	"3"	5	7		
""	"409.61179"	"2.1e+06"	D	"2.5229867"	"5.5498576"	"3p6.3d.4s"	"3D"	"2"	"3p6.4s.5f"	"3F*"	"2"	5	5		
"409.969"	"409.96850"	"1.3e+07"	D	"2.5256821"	"5.5499193"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.5f"	"3F*"	"4"	7	9		
