obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"426.99888"	"426.99890"	"1.7e+07"	D	"3.9795577"	"6.8831764"	"3d4.4s2"	"a 1I"	"6"	"3d5.(2I).4p"	"y 1I*"	"6"	13	13		
"427.11522"	"427.11521"	"3.2e+06"	D	"3.08689206"	"5.98972002"	"3d5.(4G).4s"	"a 3G"	"4"	"3d4.(3H).4s.4p.(3P*)"	"y 3H*"	"5"	9	11		
"427.22637"	"427.22635"	"5.3e+06"	D	"3.10437812"	"6.00645098"	"3d5.(4G).4s"	"a 3G"	"5"	"3d4.(3H).4s.4p.(3P*)"	"y 3H*"	"6"	11	13		
"427.41056"	"427.41050"	"4.7e+06"	D	"2.89953685"	"5.80035930"	"3d5.(6S).4p"	"z 7P*"	"3"	"3d4.4s.5s"	"f 7D"	"4"	7	9		
"427.60147"	"427.600009"	"3.07e+07"	B	"0.00000000"	"2.89953685"	"3d5.(6S).4s"	"a 7S"	"3"	"3d5.(6S).4p"	"z 7P*"	"3"	7	7		
"427.718"	"427.71734"	"2.2e+07"	D	"3.87826474"	"6.7770062"	"3d4.(5D).4s.4p.(3P*)"	"z 5F*"	"5"	""	"e 5F"	"5"	11	11		
"428.16079"	"428.16078"	"4.7e+07"	D	"3.84961210"	"6.7453514"	"3d5.(2I).4s"	"a 3I"	"6"	"3d5.(2I).4p"	"z 3K*"	"7"	13	15		
"428.209"	"428.20883"	"1.9e+06"	D	"3.42162179"	"6.31703615"	"3d4.4s2"	"b 3G"	"3"	"3d4.(3G).4s.4p.(3P*)"	"w 3F*"	"3"	7	7		
"428.4209"	"428.41954"	"8.8e+06"	D	"4.2073736"	"7.1013640"	"3d4.4s2"	"c 3D"	"3"	"3d4.(3D).4s.4p.(3P*)"	"t 3F*"	"3"	7	7		
"428.977"	"428.97579"	"2.8e+06"	D	"3.0922396"	"5.9824772"	"3d4.4s2"	"a 3F"	"2"	"3d4.(3F1).4s.4p.(3P*)"	"3D*"	"3"	5	7		
"429.09376"	"429.09242"	"3.16e+07"	B	"0.00000000"	"2.88945207"	"3d5.(6S).4s"	"a 7S"	"3"	"3d5.(6S).4p"	"z 7P*"	"2"	7	5		
"429.31657"	"429.31655"	"2.4e+07"	D	"3.42162179"	"6.3095654"	"3d4.4s2"	"b 3G"	"3"	"3d4.(3G).4s.4p.(3P*)"	"w 3F*"	"2"	7	5		
"429.47506"	"429.475096"	"2.5e+06"	D	"2.91348182"	"5.80035930"	"3d5.(6S).4p"	"z 7P*"	"4"	"3d4.4s.5s"	"f 7D"	"4"	9	9		
"429.732"	"429.72885"	"8.9e+06"	D	"4.6163561"	"7.5015289"	"3d5.(2G2).4s"	"c 3G"	"5"	"3d5.(2G1).4p"	"s 3G*"	"4"	11	9		
"429.74846"	"429.74850"	"3.2e+06"	D	"3.0922396"	"5.9772804"	"3d4.4s2"	"a 3F"	"2"	"3d4.(3F1).4s.4p.(3P*)"	"3D*"	"1"	5	3		
"429.78217"	"429.78214"	"2.8e+06"	D	"3.84961210"	"6.7344271"	"3d5.(2I).4s"	"a 3I"	"6"	"3d5.(2I).4p"	"z 3K*"	"6"	13	13		
"429.82554"	"429.825552"	"4.8e+06"	D	"2.70878630"	"5.59330998"	"3d5.(4P).4s"	"a 5P"	"2"	"3d4.(3P1).4s.4p.(3P*)"	"v 5P*"	"3"	5	7		
"429.89415"	"429.89415"	"4.9e+07"	D	"3.85036371"	"6.7344271"	"3d5.(2I).4s"	"a 3I"	"5"	"3d5.(2I).4p"	"z 3K*"	"6"	11	13		
"429.9257"	"429.92446"	"2.6e+07"	D	"4.6176689"	"7.5015289"	"3d5.(2G2).4s"	"c 3G"	"4"	"3d5.(2G1).4p"	"s 3G*"	"4"	9	9		
"430.09110"	"430.091085"	"6.1e+06"	D	"2.89953685"	"5.78227967"	"3d5.(6S).4p"	"z 7P*"	"3"	"3d4.4s.5s"	"f 7D"	"3"	7	7		
"430.17122"	"430.17121"	"1.9e+07"	D	"3.43483025"	"6.31703615"	"3d4.4s2"	"b 3G"	"4"	"3d4.(3G).4s.4p.(3P*)"	"w 3F*"	"3"	9	7		
"430.23843"	"430.23843"	"2.6e+07"	D	"3.44884096"	"6.33059653"	"3d4.4s2"	"b 3G"	"5"	"3d4.(3G).4s.4p.(3P*)"	"w 3F*"	"4"	11	9		
"430.3994"	"430.39455"	"2.5e+07"	D	"4.6163561"	"7.4970663"	"3d5.(2G2).4s"	"c 3G"	"5"	"3d5.(2G1).4p"	"s 3G*"	"5"	11	11		
"430.66489"	"430.664777"	"7.6e+06"	D	"2.88945207"	"5.76835475"	"3d5.(6S).4p"	"z 7P*"	"2"	"3d4.4s.5s"	"f 7D"	"2"	5	5		
"430.88779"	"430.88800"	"8.2e+06"	D	"4.6163561"	"7.4937674"	"3d5.(2G2).4s"	"c 3G"	"5"	"3d5.(2H).4p"	"x 1I*"	"6"	11	13		
"431.094"	"431.0929"	"1.7e+07"	D	"4.2074798"	"7.083523"	"3d4.4s2"	"c 3D"	"2"	"3d4.(1S1).4s.4p.(3P*)"	"u 3P*"	"1"	5	3		
