obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"421.7271"	"421.7272"	"2.36e+07"	B+	"1.9849552"	"4.9248700"	"3d.4s.(3D).4p"	"4D*"	"1/2"	"3d.4s.(3D).4d"	"4D"	"3/2"	2	4		
"421.9413"	"421.9414"	"2.26e+07"	B+	"1.9864474"	"4.9248700"	"3d.4s.(3D).4p"	"4D*"	"3/2"	"3d.4s.(3D).4d"	"4D"	"3/2"	4	4		
"422.6730"	"422.6729"	"9.5e+06"	B+	"2.0012291"	"4.934566"	"3d.4s.(3D).4p"	"4D*"	"5/2"	"3d.4s.(3D).4d"	"4D"	"7/2"	6	8		
"422.6882"	"422.6882"	"7.6e+06"	B+	"1.9957592"	"4.9289897"	"3d.4s.(1D).4p"	"2D*"	"3/2"	"3d.4s.(3D).4d"	"4D"	"5/2"	4	6		
"423.2828"	"423.2827"	"1.31e+07"	B	"1.9957592"	"4.9248700"	"3d.4s.(1D).4p"	"2D*"	"3/2"	"3d.4s.(3D).4d"	"4D"	"3/2"	4	4		
"423.4783"	"423.4779"	"4.0e+07"	B+	"2.0012291"	"4.9289897"	"3d.4s.(3D).4p"	"4D*"	"5/2"	"3d.4s.(3D).4d"	"4D"	"5/2"	6	6		
"423.9246"	"423.9238"	"7.1e+07"	B+	"2.0098848"	"4.934566"	"3d.4s.(3D).4p"	"4D*"	"7/2"	"3d.4s.(3D).4d"	"4D"	"7/2"	8	8		
"424.0746"	"424.0747"	"2.27e+07"	B+	"2.0012291"	"4.9248700"	"3d.4s.(3D).4p"	"4D*"	"5/2"	"3d.4s.(3D).4d"	"4D"	"3/2"	6	4		
"424.7334"	"424.7336"	"1.15e+07"	B+	"2.0098848"	"4.9289897"	"3d.4s.(3D).4p"	"4D*"	"7/2"	"3d.4s.(3D).4d"	"4D"	"5/2"	8	6		
"451.2637"	"451.2644"	"1.1e+06"	D+	"1.8505957"	"4.5980805"	"3d2.(3F).4s"	"2F"	"5/2"	"3d2.(1D).4p"	"2P*"	"3/2"	6	4		
"454.3825"	"454.3836"	"1.28e+07"	B	"1.8505957"	"4.5792199"	"3d2.(3F).4s"	"2F"	"5/2"	"3d2.(1D).4p"	"2D*"	"3/2"	6	4		
"454.60"	"454.5939"	"1.33e+07"	B	"1.8649582"	"4.5923200"	"3d2.(3F).4s"	"2F"	"7/2"	"3d2.(1D).4p"	"2D*"	"5/2"	8	6		
"470.8255"	"470.8249"	"2.81e+07"	B+	"2.2956499"	"4.9289897"	"3d.4s.(3D).4p"	"4P*"	"3/2"	"3d.4s.(3D).4d"	"4D"	"5/2"	4	6		
"471.0631"	"471.0632"	"4.0e+07"	B+	"2.3025584"	"4.934566"	"3d.4s.(3D).4p"	"4P*"	"5/2"	"3d.4s.(3D).4d"	"4D"	"7/2"	6	8		
"471.3039"	"471.3047"	"1.81e+07"	B+	"2.2942108"	"4.9248700"	"3d.4s.(3D).4p"	"4P*"	"1/2"	"3d.4s.(3D).4d"	"4D"	"3/2"	2	4		
"471.5622"	"471.5627"	"2.14e+07"	B+	"2.2956499"	"4.9248700"	"3d.4s.(3D).4p"	"4P*"	"3/2"	"3d.4s.(3D).4d"	"4D"	"3/2"	4	4		
"471.8343"	"471.8357"	"5.6e+05"	C+	"1.4329667"	"4.0606653"	"3d2.(3F).4s"	"4F"	"5/2"	"3d2.(3F).4p"	"4D*"	"7/2"	6	8		
"472.0628"	"472.0634"	"1.04e+07"	B+	"2.3025584"	"4.9289897"	"3d.4s.(3D).4p"	"4P*"	"5/2"	"3d.4s.(3D).4d"	"4D"	"5/2"	6	6		
