obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"771.9705"	"771.9706"	"3.0e+06"	D	"8.9874370"	"10.5935112"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"	4	4		
"774.710"	"774.7102"	"6.3e+06"	C	"9.0294019"	"10.6297965"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"	2	4		
"777.130"	"777.1301"	"6.0e+06"	D	"10.2806325"	"11.8760437"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	"3s2.3p4.(3P<2>).4d"	"2[2]"	"5/2"	6	6		
"777.323"	"777.3232"	"2.4e+06"	E	"10.3069180"	"11.9019327"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P<2>).4d"	"2[1]"	"1/2"	4	2		
"782.351"	"782.3513"	"9.8e+06"	D	"10.2806325"	"11.8653962"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	"3s2.3p4.(3P<2>).4d"	"2[3]"	"7/2"	6	8		
"783.290"	"783.2899"	"9.7e+06"	D	"10.3069180"	"11.8897827"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P<2>).4d"	"2[2]"	"3/2"	4	4		
"788.039"	"788.0384"	"1.8e+06"	D	"8.9217000"	"10.4950268"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	6	6		
"790.148"	"790.1483"	"5.1e+06"	D	"10.3069180"	"11.8760437"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P<2>).4d"	"2[2]"	"5/2"	4	6		
"791.726"	"791.7259"	"6.1e+06"	D	"10.3359337"	"11.9019327"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(3P<2>).4d"	"2[1]"	"1/2"	2	2		
"792.6825"	"792.6825"	"2.1e+06"	D	"9.0294019"	"10.5935112"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"	2	4		
"793.7195"	"793.7195"	"3.9e+06"	D	"10.4310711"	"11.9931368"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	"3s2.3p4.(3P<2>).4d"	"2[4]"	"7/2"	6	8		
"797.916"	"797.9166"	"4.1e+06"	D	"10.3359337"	"11.8897827"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(3P<2>).4d"	"2[2]"	"3/2"	2	4		
"798.280"	"798.2792"	"1.6e+06"	E	"8.9217000"	"10.4748433"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	6	4		
"800.005"	"800.0056"	"2.1e+06"	D	"8.9874370"	"10.5372286"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	4	4		
"808.673"	"808.6732"	"4.2e+06"	E	"10.4295834"	"11.9627639"	"3s2.3p4.(1D).4s"	"2D"	"5/2"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	6	4		
"808.778"	"808.7784"	"3.8e+07"	D	"10.4297829"	"11.9627639"	"3s2.3p4.(1D).4s"	"2D"	"3/2"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	4	4		
"808.889"	"808.8896"	"4.0e+07"	D	"10.4295834"	"11.9623537"	"3s2.3p4.(1D).4s"	"2D"	"5/2"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	6	6		
"808.995"	"808.9949"	"2.8e+06"	E	"10.4297829"	"11.9623537"	"3s2.3p4.(1D).4s"	"2D"	"3/2"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	4	6		
"819.667"	"819.6675"	"5.0e+06"	E	"8.9874370"	"10.5000528"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4D*"	"1/2"	4	2		
"821.430"	"821.4295"	"7.9e+06"	D	"8.9217000"	"10.4310711"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	6	6		
"833.560"	"833.5597"	"1.6e+07"	D	"8.9874370"	"10.4748433"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	4	4		
"837.824"	"837.8245"	"2.8e+07"	D	"8.9217000"	"10.4015349"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4D*"	"7/2"	6	8		
"843.057"	"843.0567"	"2.4e+07"	D	"9.0294019"	"10.5000528"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"4D*"	"1/2"	2	2		
"855.279"	"855.2790"	"1.9e+06"	D	"9.2028320"	"10.6524665"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).4p"	"2S*"	"1/2"	4	2		
"857.760"	"857.7601"	"1.2e+07"	D	"9.0294019"	"10.4748433"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	2	4		
"858.833"	"858.8340"	"1.9e+07"	D	"8.9874370"	"10.4310711"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	4	6		
"868.865"	"868.8667"	"3.9e+06"	D	"9.2028320"	"10.6297965"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"	4	4		
"895.052"	"895.0519"	"1.2e+07"	D	"8.9217000"	"10.3069180"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	6	4		
"907.566"	"907.5659"	"1.9e+07"	D	"9.2028320"	"10.5689499"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).4p"	"2P*"	"1/2"	4	2		
"912.365"	"912.3646"	"1.7e+07"	D	"8.9217000"	"10.2806325"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	6	6		
"919.4254"	"919.4253"	"2.1e+07"	D	"8.9874370"	"10.3359337"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	4	2		
"929.141"	"929.1406"	"4.4e+06"	E	"9.2028320"	"10.5372286"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	4	4		
"939.6439"	"939.6437"	"3.1e+06"	E	"8.9874370"	"10.3069180"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	4	4		
"948.9567"	"948.9567"	"3.9e+06"	E	"9.0294019"	"10.3359337"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	2	2		
"958.7430"	"958.7429"	"6.6e+06"	D	"8.9874370"	"10.2806325"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	4	6		
"959.485"	"959.4853"	"2.4e+07"	D	"9.2028320"	"10.4950268"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	4	6		
"963.5151"	"963.5152"	"8.3e+06"	D	"9.2821597"	"10.5689499"	"3s2.3p4.(3P).4s"	"2P"	"1/2"	"3s2.3p4.(3P).4p"	"2P*"	"1/2"	2	2		
"970.5100"	"970.5099"	"9.1e+06"	D	"9.0294019"	"10.3069180"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	2	4		
"987.8678"	"987.8677"	"1.9e+07"	D	"9.2821597"	"10.5372286"	"3s2.3p4.(3P).4s"	"2P"	"1/2"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	2	4		
""	"11333.352"	"1.23e-02"	A	"0.00000000"	"0.10939764"	"3s2.3p5"	"2P*"	"3/2"	"3s2.3p5"	"2P*"	"1/2"	4	2	M1	
