obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"92.6229"	"92.6225621017"	"8.2547e+06"	AAA	"0.00000000000000"	"[13.38596078751]"	"1s"	"2S"	"1/2"	"8p"	"2P*"	"3/2"	2	4		
"92.6229"	"92.6225670063"	"8.2545e+06"	AAA	"0.00000000000000"	"[13.38596007869]"	"1s"	"2S"	"1/2"	"8p"	"2P*"	"1/2"	2	2		
"92.6249"	"92.6225605"	"3.8694e+05"	AAA	"0.00000000000000"	"13.38596103"	"1s"	"2S"	"1/2"	"8"	""	""	2	128		
"93.0749"	"93.07481751"	"1.2362e+07"	AAA	"0.00000000000000"	"[13.320917704]"	"1s"	"2S"	"1/2"	"7p"	"2P*"	"3/2"	2	4		
"93.0749"	"93.07482489"	"1.2362e+07"	AAA	"0.00000000000000"	"[13.320916647]"	"1s"	"2S"	"1/2"	"7p"	"2P*"	"1/2"	2	2		
"93.0751"	"93.0748142"	"7.5684e+05"	AAA	"0.00000000000000"	"13.32091817"	"1s"	"2S"	"1/2"	"7"	""	""	2	98		
"93.7801"	"93.7803361139"	"1.9728e+07"	AAA	"0.00000000000000"	"[13.22070314214]"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"3/2"	2	4		
"93.7801"	"93.7803480320"	"1.9728e+07"	AAA	"0.00000000000000"	"[13.22070146198]"	"1s"	"2S"	"1/2"	"6p"	"2P*"	"1/2"	2	2		
"93.7814"	"93.780331"	"1.6440e+06"	AAA	"0.00000000000000"	"13.22070389"	"1s"	"2S"	"1/2"	"6"	""	""	2	72		
"94.9742"	"94.97429095"	"3.4375e+07"	AAA	"0.00000000000000"	"13.054501086"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"3/2"	2	4		
"94.9742"	"94.974287"	"4.1250e+06"	AAA	"0.00000000000000"	"13.0545017"	"1s"	"2S"	"1/2"	"5"	""	""	2	50		
"94.9742"	"94.97431207"	"3.4375e+07"	AAA	"0.00000000000000"	"13.054498182"	"1s"	"2S"	"1/2"	"5p"	"2P*"	"1/2"	2	2		
