obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"1577.2245"	"3.7e+04"	C+	"3.3968046"	"4.1828956"	"3p6.4d"	"2D"	"5/2"	"3p6.11p"	"2P*"	"3/2"	6	4		
""	"1577.4907"	"4.3e+03"	C	"3.3969373"	"4.1828956"	"3p6.4d"	"2D"	"3/2"	"3p6.11p"	"2P*"	"3/2"	4	4		
""	"1577.6974"	"4.1e+04"	C+	"3.3969373"	"4.1827927"	"3p6.4d"	"2D"	"3/2"	"3p6.11p"	"2P*"	"1/2"	4	2		
""	"1598.659"	"4.3e+05"	B+	"3.3968046"	"4.172356"	"3p6.4d"	"2D"	"5/2"	"3p6.9f"	"2F*"	"7/2"	6	8		
""	"1598.659"	"2.9e+04"	C+	"3.3968046"	"4.172356"	"3p6.4d"	"2D"	"5/2"	"3p6.9f"	"2F*"	"5/2"	6	6		
""	"1598.932"	"4.0e+05"	B+	"3.3969373"	"4.172356"	"3p6.4d"	"2D"	"3/2"	"3p6.9f"	"2F*"	"5/2"	4	6		
""	"1662.6979"	"5.4e+04"	C+	"3.3968046"	"4.1424855"	"3p6.4d"	"2D"	"5/2"	"3p6.10p"	"2P*"	"3/2"	6	4		
""	"1662.9938"	"6.1e+03"	C	"3.3969373"	"4.1424855"	"3p6.4d"	"2D"	"3/2"	"3p6.10p"	"2P*"	"3/2"	4	4		
""	"1663.3169"	"6.0e+04"	C+	"3.3969373"	"4.1423407"	"3p6.4d"	"2D"	"3/2"	"3p6.10p"	"2P*"	"1/2"	4	2		
""	"1696.548"	"5.786e+05"	A+	"3.3968046"	"4.127608"	"3p6.4d"	"2D"	"5/2"	"3p6.8f"	"2F*"	"7/2"	6	8		
""	"1696.548"	"3.850e+04"	A+	"3.3968046"	"4.127608"	"3p6.4d"	"2D"	"5/2"	"3p6.8f"	"2F*"	"5/2"	6	6		
""	"1696.856"	"5.390e+05"	A+	"3.3969373"	"4.127608"	"3p6.4d"	"2D"	"3/2"	"3p6.8f"	"2F*"	"5/2"	4	6		
""	"1794.4086"	"5.687e+05"	AA	"3.0625810"	"3.7535285"	"3p6.5p"	"2P*"	"1/2"	"3p6.7s"	"2S"	"1/2"	2	2		
""	"1800.4686"	"1.120e+06"	AA	"3.0649066"	"3.7535285"	"3p6.5p"	"2P*"	"3/2"	"3p6.7s"	"2S"	"1/2"	4	2		
""	"1803.4756"	"8.3e+04"	C+	"3.3968046"	"4.0842783"	"3p6.4d"	"2D"	"5/2"	"3p6.9p"	"2P*"	"3/2"	6	4		
""	"1803.8236"	"9.5e+03"	C+	"3.3969373"	"4.0842783"	"3p6.4d"	"2D"	"3/2"	"3p6.9p"	"2P*"	"3/2"	4	4		
""	"1804.3845"	"9.1e+04"	C+	"3.3969373"	"4.0840647"	"3p6.4d"	"2D"	"3/2"	"3p6.9p"	"2P*"	"1/2"	4	2		
""	"1823.3649"	"7.24e+04"	B	"3.0625810"	"3.7425557"	"3p6.5p"	"2P*"	"1/2"	"3p6.5d"	"2D"	"3/2"	2	4		
""	"1829.6224"	"1.31e+04"	B	"3.0649066"	"3.7425557"	"3p6.5p"	"2P*"	"3/2"	"3p6.5d"	"2D"	"3/2"	4	4		
""	"1829.7910"	"7.8e+04"	B+	"3.0649066"	"3.7424933"	"3p6.5p"	"2P*"	"3/2"	"3p6.5d"	"2D"	"5/2"	4	6		
""	"1862.987"	"8.5e+05"	A	"3.3968046"	"4.062317"	"3p6.4d"	"2D"	"5/2"	"3p6.7f"	"2F*"	"7/2"	6	8		
""	"1862.987"	"5.70e+04"	B+	"3.3968046"	"4.062317"	"3p6.4d"	"2D"	"5/2"	"3p6.7f"	"2F*"	"5/2"	6	6		
""	"1863.359"	"8.00e+05"	A	"3.3969373"	"4.062317"	"3p6.4d"	"2D"	"3/2"	"3p6.7f"	"2F*"	"5/2"	4	6		
""	"2069.09"	"1.4e+05"	B+	"3.3968046"	"3.996024"	"3p6.4d"	"2D"	"5/2"	"3p6.8p"	"2P*"	"3/2"	6	4		
""	"2069.55"	"1.5e+04"	C+	"3.3969373"	"3.996024"	"3p6.4d"	"2D"	"3/2"	"3p6.8p"	"2P*"	"3/2"	4	4		
""	"2070.70"	"1.5e+05"	C+	"3.3969373"	"3.995693"	"3p6.4d"	"2D"	"3/2"	"3p6.8p"	"2P*"	"1/2"	4	2		
""	"2194.86"	"1.32e+06"	B+	"3.3968046"	"3.961688"	"3p6.4d"	"2D"	"5/2"	"3p6.6f"	"2F*"	"7/2"	6	8		
""	"2194.86"	"8.80e+04"	B+	"3.3968046"	"3.961688"	"3p6.4d"	"2D"	"5/2"	"3p6.6f"	"2F*"	"5/2"	6	6		
""	"2195.38"	"1.23e+06"	B+	"3.3969373"	"3.961688"	"3p6.4d"	"2D"	"3/2"	"3p6.6f"	"2F*"	"5/2"	4	6		
"2707.397"	"2707.395"	"4.58e+06"	AA	"2.6069601"	"3.0649066"	"3p6.5s"	"2S"	"1/2"	"3p6.5p"	"2P*"	"3/2"	2	4		
""	"2719.37"	"2.5e+05"	B+	"3.3968046"	"3.852735"	"3p6.4d"	"2D"	"5/2"	"3p6.7p"	"2P*"	"3/2"	6	4		
""	"2720.16"	"2.8e+04"	C+	"3.3969373"	"3.852735"	"3p6.4d"	"2D"	"3/2"	"3p6.7p"	"2P*"	"3/2"	4	4		
"2721.216"	"2721.214"	"4.53e+06"	AA	"2.6069601"	"3.0625810"	"3p6.5s"	"2S"	"1/2"	"3p6.5p"	"2P*"	"1/2"	2	2		
""	"2723.49"	"2.9e+05"	B+	"3.3969373"	"3.852177"	"3p6.4d"	"2D"	"3/2"	"3p6.7p"	"2P*"	"1/2"	4	2		
""	"3115.60"	"1.99e+06"	C+	"3.3968046"	"3.794751"	"3p6.4d"	"2D"	"5/2"	"3p6.5f"	"2F*"	"7/2"	6	8		
""	"3115.60"	"1.33e+05"	C+	"3.3968046"	"3.794751"	"3p6.4d"	"2D"	"5/2"	"3p6.5f"	"2F*"	"5/2"	6	6		
""	"3116.64"	"1.86e+06"	C+	"3.3969373"	"3.794751"	"3p6.4d"	"2D"	"3/2"	"3p6.5f"	"2F*"	"5/2"	4	6		
"3139.263"	"3139.265"	"1.50e+06"	A	"2.6699600"	"3.0649066"	"3p6.3d"	"2D"	"5/2"	"3p6.5p"	"2P*"	"3/2"	6	4		
"3141.539"	"3141.541"	"1.66e+05"	B+	"2.6702462"	"3.0649066"	"3p6.3d"	"2D"	"3/2"	"3p6.5p"	"2P*"	"3/2"	4	4		
"3160.161"	"3160.163"	"1.65e+06"	A	"2.6702462"	"3.0625810"	"3p6.3d"	"2D"	"3/2"	"3p6.5p"	"2P*"	"1/2"	4	2		
"3637.278"	"3637.252"	"1.627e+06"	AA	"3.0625810"	"3.4034543"	"3p6.5p"	"2P*"	"1/2"	"3p6.6s"	"2S"	"1/2"	2	2		
"3662.260"	"3662.237"	"4.955e+06"	AAA	"3.0649066"	"3.4034543"	"3p6.5p"	"2P*"	"3/2"	"3p6.6s"	"2S"	"1/2"	4	2		
"3708.147"	"3708.147"	"2.885e+06"	AA	"3.0625810"	"3.3969373"	"3p6.5p"	"2P*"	"1/2"	"3p6.4d"	"2D"	"3/2"	2	4		
"3734.119"	"3734.119"	"5.68e+05"	AA	"3.0649066"	"3.3969373"	"3p6.5p"	"2P*"	"3/2"	"3p6.4d"	"2D"	"3/2"	4	4		
"3735.611"	"3735.611"	"3.406e+06"	AA	"3.0649066"	"3.3968046"	"3p6.5p"	"2P*"	"3/2"	"3p6.4d"	"2D"	"5/2"	4	6		
""	"6208.74"	"7.8e+05"	B+	"3.3968046"	"3.596498"	"3p6.4d"	"2D"	"5/2"	"3p6.6p"	"2P*"	"3/2"	6	4		
""	"6212.87"	"8.7e+04"	B+	"3.3969373"	"3.596498"	"3p6.4d"	"2D"	"3/2"	"3p6.6p"	"2P*"	"3/2"	4	4		
""	"6245.62"	"8.3e+05"	B+	"3.3969373"	"3.595451"	"3p6.4d"	"2D"	"3/2"	"3p6.6p"	"2P*"	"1/2"	4	2		
""	"13684.1"	"8.9e+04"	B+	"3.3968046"	"3.487409"	"3p6.4d"	"2D"	"5/2"	"3p6.4f"	"2F*"	"7/2"	6	8		
""	"13684.1"	"5.9e+03"	B+	"3.3968046"	"3.487409"	"3p6.4d"	"2D"	"5/2"	"3p6.4f"	"2F*"	"5/2"	6	6		
""	"13704.2"	"8.3e+04"	B+	"3.3969373"	"3.487409"	"3p6.4d"	"2D"	"3/2"	"3p6.4f"	"2F*"	"5/2"	4	6		
