obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"3108.353"	"1.14e+06"	C	"13.2976904"	"13.6965647"	"2s2.2p2.(3P).4p"	"2D*"	"5/2"	"2s2.2p2.(3P).4d"	"2D"	"5/2"	6	6		
""	"3130.943"	"1.19e+05"	C	"13.2976904"	"13.6936867"	"2s2.2p2.(3P).4p"	"2D*"	"5/2"	"2s2.2p2.(3P).4d"	"2D"	"3/2"	6	4		
""	"3168.74"	"1.31e+06"	D+	"12.847554"	"13.2388265"	"2s2.2p2.(3P).4s"	"4P"	"1/2"	"2s2.2p2.(3P).4p"	"4D*"	"3/2"	2	4		
""	"3176.293"	"5.89e+04"	D+	"13.2388265"	"13.6291690"	"2s2.2p2.(3P).4p"	"4D*"	"3/2"	"2s2.2p2.(3P).5s"	"4P"	"5/2"	4	6		
""	"3177.33"	"2.18e+06"	D+	"12.853090"	"13.2433051"	"2s2.2p2.(3P).4s"	"4P"	"3/2"	"2s2.2p2.(3P).4p"	"4D*"	"5/2"	4	6		
""	"3188.55"	"2.57e+06"	D+	"12.847554"	"13.2363957"	"2s2.2p2.(3P).4s"	"4P"	"1/2"	"2s2.2p2.(3P).4p"	"4D*"	"1/2"	2	2		
""	"3191.67"	"3.07e+06"	D+	"12.861560"	"13.2500220"	"2s2.2p2.(3P).4s"	"4P"	"5/2"	"2s2.2p2.(3P).4p"	"4D*"	"7/2"	6	8		
""	"3213.159"	"5.12e+05"	D+	"13.2433051"	"13.6291690"	"2s2.2p2.(3P).4p"	"4D*"	"5/2"	"2s2.2p2.(3P).5s"	"4P"	"5/2"	6	6		
""	"3214.22"	"1.60e+06"	D+	"12.853090"	"13.2388265"	"2s2.2p2.(3P).4s"	"4P"	"3/2"	"2s2.2p2.(3P).4p"	"4D*"	"3/2"	4	4		
""	"3216.100"	"4.72e+06"	C	"13.2976904"	"13.6832014"	"2s2.2p2.(3P).4p"	"2D*"	"5/2"	"2s2.2p2.(3P).4d"	"2F"	"7/2"	6	8		
""	"3222.151"	"4.38e+06"	C	"13.2889721"	"13.6737591"	"2s2.2p2.(3P).4p"	"2D*"	"3/2"	"2s2.2p2.(3P).4d"	"2F"	"5/2"	4	6		
""	"3228.109"	"1.40e+05"	D+	"13.2363957"	"13.6204726"	"2s2.2p2.(3P).4p"	"4D*"	"1/2"	"2s2.2p2.(3P).5s"	"4P"	"3/2"	2	4		
""	"3234.60"	"4.92e+05"	D+	"12.853090"	"13.2363957"	"2s2.2p2.(3P).4s"	"4P"	"3/2"	"2s2.2p2.(3P).4p"	"4D*"	"1/2"	4	2		
""	"3247.83"	"8.74e+05"	D+	"12.861560"	"13.2433051"	"2s2.2p2.(3P).4s"	"4P"	"5/2"	"2s2.2p2.(3P).4p"	"4D*"	"5/2"	6	6		
