obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"4057.2"	"2.49e+03"	B'	"4.54157"	"4.847155"	"1s2.4f"	"2F*"	"5/2"	"1s2.5d"	"2D"	"5/2"	6	6		
""	"4057.2"	"5.23e+04"	B'	"4.54157"	"4.847154"	"1s2.4f"	"2F*"	"5/2"	"1s2.5d"	"2D"	"3/2"	6	4		
""	"4057.2"	"4.98e+04"	B'	"4.54157"	"4.847155"	"1s2.4f"	"2F*"	"7/2"	"1s2.5d"	"2D"	"5/2"	8	6		
""	"4180.29"	"2.77e+04"	A	"4.540720"	"4.837313"	"1s2.4d"	"2D"	"3/2"	"1s2.5p"	"2P*"	"3/2"	4	4		
""	"4180.29"	"2.76e+05"	A	"4.540720"	"4.837313"	"1s2.4d"	"2D"	"3/2"	"1s2.5p"	"2P*"	"1/2"	4	2		
""	"4180.32"	"2.49e+05"	A	"4.540723"	"4.837313"	"1s2.4d"	"2D"	"5/2"	"1s2.5p"	"2P*"	"3/2"	6	4		
""	"4482.4"	"4.53e+04"	A	"4.837313"	"5.11391"	"1s2.5p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"3/2"	4	4		
""	"4482.4"	"2.27e+05"	A	"4.837313"	"5.11391"	"1s2.5p"	"2P*"	"1/2"	"1s2.7d"	"2D"	"3/2"	2	4		
""	"4482.4"	"2.72e+05"	A	"4.837313"	"5.11391"	"1s2.5p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"5/2"	4	6		
""	"4711.6"	"7.46e+03"	A	"4.847154"	"5.110300"	"1s2.5d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"3/2"	4	4		
""	"4711.6"	"7.46e+04"	A	"4.847154"	"5.110300"	"1s2.5d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"1/2"	4	2		
""	"4711.6"	"6.73e+04"	A	"4.847155"	"5.110300"	"1s2.5d"	"2D"	"5/2"	"1s2.7p"	"2P*"	"3/2"	6	4		
""	"4781.6"	"3.33e+03"	A	"4.748533"	"5.007826"	"1s2.5s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"1/2"	2	2		
""	"4781.6"	"3.33e+03"	A	"4.748533"	"5.007826"	"1s2.5s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"3/2"	2	4		
""	"5122"	"1.30e+05"	A	"4.837313"	"5.07937"	"1s2.5p"	"2P*"	"1/2"	"1s2.7s"	"2S"	"1/2"	2	2		
""	"5122"	"2.59e+05"	A	"4.837313"	"5.07937"	"1s2.5p"	"2P*"	"3/2"	"1s2.7s"	"2S"	"1/2"	4	2		
""	"5464.6"	"7.51e+05"	A	"4.521648"	"4.748533"	"1s2.4p"	"2P*"	"1/2"	"1s2.5s"	"2S"	"1/2"	2	2		
""	"5464.6"	"1.50e+06"	A	"4.521648"	"4.748533"	"1s2.4p"	"2P*"	"3/2"	"1s2.5s"	"2S"	"1/2"	4	2		
""	"6861.1"	"7.760e+05"	AA	"4.340942"	"4.521648"	"1s2.4s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"1/2"	2	2		
""	"6861.1"	"7.760e+05"	AA	"4.340942"	"4.521648"	"1s2.4s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"3/2"	2	4		
""	"7033.5"	"3.99e+05"	A	"4.837313"	"5.013589"	"1s2.5p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"5/2"	4	6		
""	"7033.6"	"6.64e+04"	A	"4.837313"	"5.013587"	"1s2.5p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"3/2"	4	4		
""	"7033.6"	"3.32e+05"	A	"4.837313"	"5.013587"	"1s2.5p"	"2P*"	"1/2"	"1s2.6d"	"2D"	"3/2"	2	4		
""	"7244"	"1.80e+04"	A	"5.007826"	"5.17898"	"1s2.6p"	"2P*"	"3/2"	"1s2.8d"	"2D"	"3/2"	4	4		
""	"7244"	"8.97e+04"	A	"5.007826"	"5.17898"	"1s2.6p"	"2P*"	"1/2"	"1s2.8d"	"2D"	"3/2"	2	4		
""	"7244"	"1.07e+05"	A	"5.007826"	"5.17898"	"1s2.6p"	"2P*"	"3/2"	"1s2.8d"	"2D"	"5/2"	4	6		
""	"7503"	"2.00e+03"	B'	"4.84834"	"5.013589"	"1s2.5f"	"2F*"	"5/2"	"1s2.6d"	"2D"	"5/2"	6	6		
""	"7503"	"4.19e+04"	B'	"4.84834"	"5.013587"	"1s2.5f"	"2F*"	"5/2"	"1s2.6d"	"2D"	"3/2"	6	4		
""	"7503"	"3.99e+04"	B'	"4.84834"	"5.013589"	"1s2.5f"	"2F*"	"7/2"	"1s2.6d"	"2D"	"5/2"	8	6		
""	"7608.5"	"4.16e+03"	A	"5.013587"	"5.176542"	"1s2.6d"	"2D"	"3/2"	"1s2.8p"	"2P*"	"3/2"	4	4		
""	"7608.5"	"4.16e+04"	A	"5.013587"	"5.176542"	"1s2.6d"	"2D"	"3/2"	"1s2.8p"	"2P*"	"1/2"	4	2		
""	"7608.6"	"3.75e+04"	A	"5.013589"	"5.176542"	"1s2.6d"	"2D"	"5/2"	"1s2.8p"	"2P*"	"3/2"	6	4		
""	"7716.6"	"1.37e+04"	A	"4.847154"	"5.007826"	"1s2.5d"	"2D"	"3/2"	"1s2.6p"	"2P*"	"3/2"	4	4		
""	"7716.6"	"1.37e+05"	A	"4.847154"	"5.007826"	"1s2.5d"	"2D"	"3/2"	"1s2.6p"	"2P*"	"1/2"	4	2		
""	"7716.6"	"1.23e+05"	A	"4.847155"	"5.007826"	"1s2.5d"	"2D"	"5/2"	"1s2.6p"	"2P*"	"3/2"	6	4		
""	"8132.0"	"2.17e+03"	A	"4.957835"	"5.110300"	"1s2.6s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"	2	2		
""	"8132.0"	"2.17e+03"	A	"4.957835"	"5.110300"	"1s2.6s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"	2	4		
""	"8359"	"1.21e+05"	A	"5.007826"	"5.15614"	"1s2.6p"	"2P*"	"3/2"	"1s2.8s"	"2S"	"1/2"	4	2		
""	"8359"	"6.04e+04"	A	"5.007826"	"5.15614"	"1s2.6p"	"2P*"	"1/2"	"1s2.8s"	"2S"	"1/2"	2	2		
""	"10287.2"	"2.83e+05"	A	"4.837313"	"4.957835"	"1s2.5p"	"2P*"	"1/2"	"1s2.6s"	"2S"	"1/2"	2	2		
""	"10287.2"	"5.66e+05"	A	"4.837313"	"4.957835"	"1s2.5p"	"2P*"	"3/2"	"1s2.6s"	"2S"	"1/2"	4	2		
""	"11687"	"2.46e+04"	A	"5.007826"	"5.11391"	"1s2.6p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"3/2"	4	4		
""	"11687"	"1.23e+05"	A	"5.007826"	"5.11391"	"1s2.6p"	"2P*"	"1/2"	"1s2.7d"	"2D"	"3/2"	2	4		
""	"11687"	"1.48e+05"	A	"5.007826"	"5.11391"	"1s2.6p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"5/2"	4	6		
""	"12759"	"1.34e+03"	A	"5.07937"	"5.176542"	"1s2.7s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"1/2"	2	2		
""	"12759"	"1.34e+03"	A	"5.07937"	"5.176542"	"1s2.7s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"3/2"	2	4		
""	"12819.9"	"7.09e+03"	A	"5.013587"	"5.110300"	"1s2.6d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"3/2"	4	4		
""	"12819.9"	"7.07e+04"	A	"5.013587"	"5.110300"	"1s2.6d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"1/2"	4	2		
""	"12820.0"	"6.37e+04"	A	"5.013589"	"5.110300"	"1s2.6d"	"2D"	"5/2"	"1s2.7p"	"2P*"	"3/2"	6	4		
""	"13965"	"2.34e+05"	A	"4.748533"	"4.837313"	"1s2.5s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"1/2"	2	2		
""	"13965"	"2.34e+05"	A	"4.748533"	"4.837313"	"1s2.5s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"3/2"	2	4		
""	"17330"	"1.25e+05"	A	"5.007826"	"5.07937"	"1s2.6p"	"2P*"	"1/2"	"1s2.7s"	"2S"	"1/2"	2	2		
""	"17330"	"2.49e+05"	A	"5.007826"	"5.07937"	"1s2.6p"	"2P*"	"3/2"	"1s2.7s"	"2S"	"1/2"	4	2		
""	"18050"	"5.33e+04"	A	"5.110300"	"5.17898"	"1s2.7p"	"2P*"	"1/2"	"1s2.8d"	"2D"	"3/2"	2	4		
""	"18050"	"1.07e+04"	A	"5.110300"	"5.17898"	"1s2.7p"	"2P*"	"3/2"	"1s2.8d"	"2D"	"3/2"	4	4		
""	"18050"	"6.37e+04"	A	"5.110300"	"5.17898"	"1s2.7p"	"2P*"	"3/2"	"1s2.8d"	"2D"	"5/2"	4	6		
""	"19800"	"3.93e+03"	A	"5.11391"	"5.176542"	"1s2.7d"	"2D"	"3/2"	"1s2.8p"	"2P*"	"3/2"	4	4		
""	"19800"	"3.93e+04"	A	"5.11391"	"5.176542"	"1s2.7d"	"2D"	"3/2"	"1s2.8p"	"2P*"	"1/2"	4	2		
""	"19800"	"3.54e+04"	A	"5.11391"	"5.176542"	"1s2.7d"	"2D"	"5/2"	"1s2.8p"	"2P*"	"3/2"	6	4		
""	"24802"	"8.90e+04"	A	"4.957835"	"5.007826"	"1s2.6s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"1/2"	2	2		
""	"24802"	"8.87e+04"	A	"4.957835"	"5.007826"	"1s2.6s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"3/2"	2	4		
""	"27050"	"6.15e+04"	A	"5.110300"	"5.15614"	"1s2.7p"	"2P*"	"1/2"	"1s2.8s"	"2S"	"1/2"	2	2		
""	"27050"	"1.23e+05"	A	"5.110300"	"5.15614"	"1s2.7p"	"2P*"	"3/2"	"1s2.8s"	"2S"	"1/2"	4	2		
""	"27953"	"3.77e+03"	A	"3.834258"	"3.878613"	"1s2.3p"	"2P*"	"3/2"	"1s2.3d"	"2D"	"5/2"	4	6		
""	"27956"	"6.28e+02"	A	"3.834258"	"3.878608"	"1s2.3p"	"2P*"	"3/2"	"1s2.3d"	"2D"	"3/2"	4	4		
""	"27956"	"3.13e+03"	A	"3.834258"	"3.878608"	"1s2.3p"	"2P*"	"1/2"	"1s2.3d"	"2D"	"3/2"	2	4		
""	"40090"	"3.96e+04"	A	"5.07937"	"5.110300"	"1s2.7s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"	2	2		
""	"40090"	"3.96e+04"	A	"5.07937"	"5.110300"	"1s2.7s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"	2	4		
""	"60800"	"1.96e+04"	A	"5.15614"	"5.176542"	"1s2.8s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"1/2"	2	2		
""	"60800"	"1.96e+04"	A	"5.15614"	"5.176542"	"1s2.8s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"3/2"	2	4		
""	"64998"	"1.273e+03"	AA	"4.521648"	"4.540723"	"1s2.4p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"5/2"	4	6		
""	"65007"	"2.121e+02"	AA	"4.521648"	"4.540720"	"1s2.4p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"3/2"	4	4		
""	"65007"	"1.060e+03"	AA	"4.521648"	"4.540720"	"1s2.4p"	"2P*"	"1/2"	"1s2.4d"	"2D"	"3/2"	2	4		
