obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"131.2246"	"131.22469"	"2.4e+05"	E	"1.2637284"	"10.711966"	"2s2.2p2"	"1D"	"2"	"2s2.2p.5d"	"3D*"	"3"	5	7		
"131.3462"	"131.346448"	"6.e+06"	E	"1.2637284"	"10.70320700"	"2s2.2p2"	"1D"	"2"	"2s2.2p.5d"	"3F*"	"3"	5	7		
"132.88332"	"132.8832989"	"7.3e+07"	B	"0.0000000000"	"9.33030708"	"2s2.2p2"	"3P"	"0"	"2s.2p3"	"3P*"	"1"	1	3		
"132.90861"	"132.9084642"	"2.22e+08"	B	"0.0020354130"	"9.33057587"	"2s2.2p2"	"3P"	"1"	"2s.2p3"	"3P*"	"0"	3	1		
"132.90999"	"132.9100114"	"5.4e+07"	B	"0.0020354130"	"9.330467271"	"2s2.2p2"	"3P"	"1"	"2s.2p3"	"3P*"	"2"	3	5		
"132.91233"	"132.9122938"	"5.6e+07"	B	"0.0020354130"	"9.33030708"	"2s2.2p2"	"3P"	"1"	"2s.2p3"	"3P*"	"1"	3	3		
"132.95777"	"132.9577184"	"1.64e+08"	B	"0.0053825826"	"9.330467271"	"2s2.2p2"	"3P"	"2"	"2s.2p3"	"3P*"	"2"	5	5		
"132.96001"	"132.9600025"	"9.2e+07"	B	"0.0053825826"	"9.33030708"	"2s2.2p2"	"3P"	"2"	"2s.2p3"	"3P*"	"1"	5	3		
"135.2745"	"135.275057"	"2.1e+05"	E	"1.2637284"	"10.42906912"	"2s2.2p2"	"1D"	"2"	"2s2.2p.4d"	"3P*"	"1"	5	3		
"135.4284"	"135.428888"	"3.0e+07"	C	"1.2637284"	"10.41865840"	"2s2.2p2"	"1D"	"2"	"2s2.2p.4d"	"1P*"	"1"	5	3		
