obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"503.29119"	"503.29073"	"9.8e+04"	C	"18.55510805"	"21.01857880"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	7	5		
"503.74059"	"503.73968"	"2.08e+05"	C	"18.55510805"	"21.01638327"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	7	5		
"503.89975"	"503.89892"	"2.26e+05"	C	"18.55510805"	"21.01560547"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"	7	7		
"503.91560"	"503.91552"	"4.44e+06"	C+	"18.55510805"	"21.01552439"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"	7	9		
"507.54604"	"507.54554"	"6.0e+04"	C	"18.57583601"	"21.01865519"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"	5	7		
"507.56152"	"507.56141"	"1.42e+06"	C+	"18.57583601"	"21.01857880"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	5	5		
"507.80122"	"507.80049"	"2.86e+05"	C	"18.57583601"	"21.01742872"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"	5	3		
"508.01850"	"508.01802"	"8.6e+04"	C	"18.57583601"	"21.01638327"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	5	5		
"508.1799"	"508.17997"	"3.39e+06"	C+	"18.57583601"	"21.01560547"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"	5	7		
"508.53944"	"508.53842"	"1.25e+05"	C	"18.57583601"	"21.01388581"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	5	3		
"511.50974"	"511.50960"	"8.67e+05"	C+	"18.38162323"	"20.80551122"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"	3	3		
"511.79290"	"511.79279"	"2.59e+06"	C+	"18.38162323"	"20.80417004"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"	3	5		
"511.84505"	"511.84457"	"9.6e+04"	C	"18.38162323"	"20.80392497"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"	3	5		
"512.19327"	"512.19280"	"3.47e+05"	C	"18.69335943"	"21.11401428"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"	3	3		
"512.36838"	"512.36825"	"1.96e+06"	C+	"18.69335943"	"21.11318538"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"	3	5		
"512.37886"	"512.37830"	"6.30e+05"	C+	"18.69335943"	"21.11313791"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"	3	5		
"514.63717"	"514.63704"	"3.29e+06"	C+	"18.70407118"	"21.11322925"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).5d"	"2[5/2]*"	"3"	5	7		
