obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"132.35153"	"132.351748"	"6.04e+07"	C	"0.04910475"	"9.4168842"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(4S*).4d"	"3D*"	"2"	2	4		
"132.35220"	"132.35265"	"3.40e+07"	C	"0.04910475"	"9.4168206"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(4S*).4d"	"3D*"	"1"	2	2		
"132.66432"	"132.66438"	"4.44e+07"	C	"0.07111681"	"9.4168206"	"3s2.3p4"	"3P"	"0"	"3s2.3p3.(4S*).4d"	"3D*"	"1"	1	2		
"138.15521"	"138.155313"	"5.42e+05"	D	"0.00000000"	"8.9742621"	"3s2.3p4"	"3P"	"2"	"3s.3p5"	"3P*"	"1"	4	2		
"138.55100"	"138.55108"	"1.25e+06"	D	"0.04910475"	"8.9977319"	"3s2.3p4"	"3P"	"1"	"3s.3p5"	"3P*"	"0"	2	1		
"138.84347"	"138.843628"	"5.54e+05"	D	"0.00000000"	"8.9297723"	"3s2.3p4"	"3P"	"2"	"3s.3p5"	"3P*"	"2"	4	4		
"138.91538"	"138.915421"	"1.69e+05"	D	"0.04910475"	"8.9742621"	"3s2.3p4"	"3P"	"1"	"3s.3p5"	"3P*"	"1"	2	2		
"139.25878"	"139.258874"	"5.16e+05"	D	"0.07111681"	"8.9742621"	"3s2.3p4"	"3P"	"0"	"3s.3p5"	"3P*"	"1"	1	2		
"139.61122"	"139.611349"	"5.75e+05"	D	"0.04910475"	"8.9297723"	"3s2.3p4"	"3P"	"1"	"3s.3p5"	"3P*"	"2"	2	4		
"140.15136"	"140.151491"	"7.48e+07"	C	"0.00000000"	"8.84644161"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(4S*).5s"	"3S*"	"1"	4	2		
"140.93369"	"140.933785"	"4.35e+07"	C	"0.04910475"	"8.84644161"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(4S*).5s"	"3S*"	"1"	2	2		
""	"140.95048"	"2.30e+03"	D	"1.1454415"	"9.941736"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(4S*).6d"	"3D*"	"1"	4	2		
""	"140.95406"	"4.12e+03"	D	"1.1454415"	"9.941513"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(4S*).6d"	"3D*"	"2"	4	4		
"141.28726"	"141.287304"	"1.42e+07"	D+	"0.07111681"	"8.84644161"	"3s2.3p4"	"3P"	"0"	"3s2.3p3.(4S*).5s"	"3S*"	"1"	1	2		
"142.50301"	"142.503057"	"3.79e+08"	C+	"0.00000000"	"8.7004589"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(4S*).3d"	"3D*"	"3"	4	6		
"142.51882"	"142.518859"	"9.48e+07"	C	"0.00000000"	"8.6994942"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(4S*).3d"	"3D*"	"2"	4	4		
"142.52190"	"142.521992"	"1.05e+07"	D+	"0.00000000"	"8.6993029"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(4S*).3d"	"3D*"	"1"	4	2		
"143.32800"	"143.327881"	"2.81e+08"	C+	"0.04910475"	"8.6994942"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(4S*).3d"	"3D*"	"2"	2	4		
"143.33105"	"143.331050"	"1.56e+08"	C	"0.04910475"	"8.6993029"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(4S*).3d"	"3D*"	"1"	2	2		
"143.69675"	"143.696713"	"2.07e+08"	C	"0.07111681"	"8.6993029"	"3s2.3p4"	"3P"	"0"	"3s2.3p3.(4S*).3d"	"3D*"	"1"	1	2		
"143.98165"	"143.981776"	"5.03e+03"	D	"1.1454415"	"9.7565451"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(4S*).5d"	"3D*"	"3"	4	6		
""	"143.982632"	"4.47e+03"	D	"1.1454415"	"9.7564939"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(4S*).5d"	"3D*"	"2"	4	4		
"144.42967"	"144.429627"	"2.59e+06"	D+	"0.00000000"	"8.5844021"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(2D*).4s"	"1D*"	"2"	4	4		
"144.82290"	"144.82297"	"5.00e+08"	D+	"1.1454415"	"9.706528"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(2P*).4s"	"1P*"	"1"	4	2		
"147.18320"	"147.18323"	"2.49e+06"	D+	"1.1454415"	"9.569241"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(2P*).4s"	"3P*"	"2"	4	4		
"147.29720"	"147.297103"	"3.73e+07"	D+	"0.00000000"	"8.4172870"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(4S*).3d"	"5D*"	"3"	4	6		
