obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"383.33910"	"383.33912"	"1.21e+08"	B+	"2.7115919"	"5.9459136"	"3s.3p"	"3P*"	"1"	"3s.3d"	"3D"	"2"	3	5		
""	"383.33912"	"6.36e-04"	B+	"2.7115919"	"5.9459136"	"3s.3p"	"3P*"	"1"	"3s.3d"	"3D"	"2"	3	5	M2	
""	"383.93788"	"1.80e-06"	C	"2.7166398"	"5.9459174"	"3s.3p"	"3P*"	"2"	"3s.3d"	"3D"	"1"	5	3	M2	
""	"383.93788"	"4.48e+06"	B	"2.7166398"	"5.9459174"	"3s.3p"	"3P*"	"2"	"3s.3d"	"3D"	"1"	5	3		
"383.93806"	"383.93807"	"1.61e+08"	B+	"2.7166398"	"5.9459158"	"3s.3p"	"3P*"	"2"	"3s.3d"	"3D"	"3"	5	7		
""	"383.93807"	"2.04e-03"	B+	"2.7166398"	"5.9459158"	"3s.3p"	"3P*"	"2"	"3s.3d"	"3D"	"3"	5	7	M2	
"383.93831"	"383.93834"	"4.03e+07"	B+	"2.7166398"	"5.9459136"	"3s.3p"	"3P*"	"2"	"3s.3d"	"3D"	"2"	5	5		
""	"383.93834"	"3.28e-04"	B	"2.7166398"	"5.9459136"	"3s.3p"	"3P*"	"2"	"3s.3d"	"3D"	"2"	5	5	M2	
""	"384.60419"	"1.46e+01"	B+	"2.7091049"	"5.9327880"	"3s.3p"	"3P*"	"0"	"3s.4p"	"3P*"	"2"	1	5	E2	
""	"384.70403"	"3.05e-05"	D	"2.7091049"	"5.9319513"	"3s.3p"	"3P*"	"0"	"3s.4p"	"3P*"	"1"	1	3	M1	
""	"384.90113"	"9.50e-05"	D	"2.7115919"	"5.9327880"	"3s.3p"	"3P*"	"1"	"3s.4p"	"3P*"	"2"	3	5	M1	
""	"384.90113"	"3.28e+01"	B+	"2.7115919"	"5.9327880"	"3s.3p"	"3P*"	"1"	"3s.4p"	"3P*"	"2"	3	5	E2	
"385.0006"	"385.00113"	"1.83e+01"	B+	"2.7115919"	"5.9319513"	"3s.3p"	"3P*"	"1"	"3s.4p"	"3P*"	"1"	3	3	E2	
""	"385.00113"	"4.31e-10"	E	"2.7115919"	"5.9319513"	"3s.3p"	"3P*"	"1"	"3s.4p"	"3P*"	"1"	3	3	M1	
""	"385.04997"	"9.20e-05"	D	"2.7115919"	"5.9315428"	"3s.3p"	"3P*"	"1"	"3s.4p"	"3P*"	"0"	3	1	M1	
""	"385.50525"	"2.89e-12"	E	"2.7166398"	"5.9327880"	"3s.3p"	"3P*"	"2"	"3s.4p"	"3P*"	"2"	5	5	M1	
"385.5053"	"385.50525"	"2.55e+01"	B+	"2.7166398"	"5.9327880"	"3s.3p"	"3P*"	"2"	"3s.4p"	"3P*"	"2"	5	5	E2	
""	"385.60556"	"1.59e-04"	D	"2.7166398"	"5.9319513"	"3s.3p"	"3P*"	"2"	"3s.4p"	"3P*"	"1"	5	3	M1	
"385.6058"	"385.60556"	"5.48e+01"	B+	"2.7166398"	"5.9319513"	"3s.3p"	"3P*"	"2"	"3s.4p"	"3P*"	"1"	5	3	E2	
""	"385.65456"	"7.32e+01"	B+	"2.7166398"	"5.9315428"	"3s.3p"	"3P*"	"2"	"3s.4p"	"3P*"	"0"	5	1	E2	
"389.1343"	"389.1281"	"1.31e+08"	B	"7.167870"	"10.354075"	"3p2"	"3P"	"0"	"3p.3d"	"3D*"	"1"	1	3		
"389.3009"	"389.3009"	"1.77e+08"	B	"7.170428"	"10.355219"	"3p2"	"3P"	"1"	"3p.3d"	"3D*"	"2"	3	5		
"389.4407"	"389.4407"	"9.81e+07"	C+	"7.170428"	"10.354075"	"3p2"	"3P"	"1"	"3p.3d"	"3D*"	"1"	3	3		
