obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"384.91"	"384.911"	"2.8e+07"	D	"33.0956"	"36.3167"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"5/2"	"2p5.3s.(3P*).3d"	"4F*"	"5/2"	6	6		
"386.66"	"386.653"	"5.8e+07"	D	"33.0525"	"36.2591"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"7/2"	"2p5.3s.(3P*).3d"	"4F*"	"7/2"	8	8		
"387.40"	"387.406"	"1.2e+07"	D	"33.0525"	"36.2529"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"7/2"	"2p5.3s.(3P*).3d"	"4D*"	"5/2"	8	6		
"388.29"	"388.291"	"1.63e+08"	D	"33.0525"	"36.2456"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"7/2"	"2p5.3s.(3P*).3d"	"4F*"	"9/2"	8	10		
""	"388.50040"	"6.95e-04"	C	"0.000000000"	"3.1913531"	"2p6.3s"	"2S"	"1/2"	"2p6.4s"	"2S"	"1/2"	2	2	M1	
"388.68"	"388.682"	"6.2e+07"	D	"33.1388"	"36.3286"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).3d"	"4D*"	"3/2"	4	4		
"390.15"	"390.143"	"7.7e+07"	D	"33.1388"	"36.3167"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).3d"	"4F*"	"5/2"	4	6		
"391.90"	"391.914"	"6.6e+07"	D	"33.0956"	"36.2591"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"5/2"	"2p5.3s.(3P*).3d"	"4F*"	"7/2"	6	8		
"392.67"	"392.688"	"4.5e+07"	D	"33.0956"	"36.2529"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"5/2"	"2p5.3s.(3P*).3d"	"4D*"	"5/2"	6	6		
"393.17"	"393.170"	"2.5e+07"	D	"33.1752"	"36.3286"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"1/2"	"2p5.3s.(3P*).3d"	"4D*"	"3/2"	2	4		
"394.37"	"394.395"	"2.1e+07"	D	"33.0956"	"36.2392"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"5/2"	"2p5.3s.(3P*).3d"	"4P*"	"3/2"	6	4		
"398.14"	"398.135"	"5.e+06"	D	"33.1388"	"36.2529"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).3d"	"4D*"	"5/2"	4	6		
"399.88"	"399.890"	"8.e+06"	D	"33.1388"	"36.2392"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).3d"	"4P*"	"3/2"	4	4		
"400.99"	"401.006"	"1.5e+07"	D	"33.1388"	"36.2306"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).3d"	"4P*"	"1/2"	4	2		
"413.199"	"413.20028"	"8.62e+03"	B	"2.104429202"	"[5.10501280]"	"2p6.3p"	"2P*"	"3/2"	"2p6.20d"	"2D"	"3/2"	4	4		
"413.199"	"413.20028"	"5.17e+04"	B	"2.104429202"	"[5.10501280]"	"2p6.3p"	"2P*"	"3/2"	"2p6.20d"	"2D"	"5/2"	4	6		
"413.701"	"413.70807"	"1.01e+04"	B	"2.104429202"	"[5.10132984]"	"2p6.3p"	"2P*"	"3/2"	"2p6.19d"	"2D"	"3/2"	4	4		
"413.701"	"413.70809"	"6.06e+04"	B	"2.104429202"	"[5.10132972]"	"2p6.3p"	"2P*"	"3/2"	"2p6.19d"	"2D"	"5/2"	4	6		
"413.891"	"413.89603"	"3.40e+04"	B	"2.104429202"	"[5.09996887]"	"2p6.3p"	"2P*"	"3/2"	"2p6.20s"	"2S"	"1/2"	4	2		
"414.301"	"414.30451"	"1.12e+04"	B	"2.104429202"	"[5.09701544]"	"2p6.3p"	"2P*"	"3/2"	"2p6.18d"	"2D"	"3/2"	4	4		
"414.301"	"414.30451"	"6.72e+04"	B	"2.104429202"	"[5.09701544]"	"2p6.3p"	"2P*"	"3/2"	"2p6.18d"	"2D"	"5/2"	4	6		
"414.520"	"414.52659"	"4.01e+04"	B	"2.104429202"	"[5.09541220]"	"2p6.3p"	"2P*"	"3/2"	"2p6.19s"	"2S"	"1/2"	4	2		
"415.010"	"415.01157"	"1.42e+04"	B	"2.104429202"	"[5.09191696]"	"2p6.3p"	"2P*"	"3/2"	"2p6.17d"	"2D"	"3/2"	4	4		
"415.010"	"415.01159"	"8.52e+04"	B	"2.104429202"	"[5.09191684]"	"2p6.3p"	"2P*"	"3/2"	"2p6.17d"	"2D"	"5/2"	4	6		
"415.292"	"415.27662"	"4.78e+04"	B	"2.104429202"	"[5.09001021]"	"2p6.3p"	"2P*"	"3/2"	"2p6.18s"	"2S"	"1/2"	4	2		
"415.857"	"415.85860"	"1.71e+04"	B	"2.104429202"	"[5.08583194]"	"2p6.3p"	"2P*"	"3/2"	"2p6.16d"	"2D"	"3/2"	4	4		
"415.857"	"415.85862"	"1.03e+05"	B	"2.104429202"	"[5.08583182]"	"2p6.3p"	"2P*"	"3/2"	"2p6.16d"	"2D"	"5/2"	4	6		
"416.174"	"416.17854"	"5.76e+04"	B	"2.104429202"	"[5.08353997]"	"2p6.3p"	"2P*"	"3/2"	"2p6.17s"	"2S"	"1/2"	4	2		
"416.884"	"416.88545"	"2.09e+04"	B	"2.104429202"	"[5.07848836]"	"2p6.3p"	"2P*"	"3/2"	"2p6.15d"	"2D"	"3/2"	4	4		
"416.884"	"416.88545"	"1.25e+05"	B	"2.104429202"	"[5.07848836]"	"2p6.3p"	"2P*"	"3/2"	"2p6.15d"	"2D"	"5/2"	4	6		
"417.274"	"417.27668"	"7.03e+04"	B	"2.104429202"	"[5.07569996]"	"2p6.3p"	"2P*"	"3/2"	"2p6.16s"	"2S"	"1/2"	4	2		
"417.79"	"417.784"	"3.5e+07"	D	"33.2915"	"36.2591"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"5/2"	"2p5.3s.(3P*).3d"	"4F*"	"7/2"	6	8		
"418.140"	"418.14724"	"2.58e+04"	B	"2.104429202"	"[5.06951389]"	"2p6.3p"	"2P*"	"3/2"	"2p6.14d"	"2D"	"3/2"	4	4		
"418.140"	"418.14726"	"1.55e+05"	B	"2.104429202"	"[5.06951376]"	"2p6.3p"	"2P*"	"3/2"	"2p6.14d"	"2D"	"5/2"	4	6		
"418.627"	"418.63281"	"8.70e+04"	B	"2.104429202"	"[5.06607469]"	"2p6.3p"	"2P*"	"3/2"	"2p6.15s"	"2S"	"1/2"	4	2		
"418.67"	"418.664"	"4.9e+07"	D	"33.2915"	"36.2529"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"5/2"	"2p5.3s.(3P*).3d"	"4D*"	"5/2"	6	6		
"419.716"	"419.72228"	"3.27e+04"	B	"2.104429202"	"[5.05838717]"	"2p6.3p"	"2P*"	"3/2"	"2p6.13d"	"2D"	"3/2"	4	4		
"419.716"	"419.72232"	"1.96e+05"	B	"2.104429202"	"[5.05838693]"	"2p6.3p"	"2P*"	"3/2"	"2p6.13d"	"2D"	"5/2"	4	6		
"420.334"	"420.33553"	"1.09e+05"	B	"2.104429202"	"[5.05407748]"	"2p6.3p"	"2P*"	"3/2"	"2p6.14s"	"2S"	"1/2"	4	2		
"420.61"	"420.605"	"2.5e+07"	D	"33.2915"	"36.2392"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"5/2"	"2p5.3s.(3P*).3d"	"4P*"	"3/2"	6	4		
"421.732"	"421.72486"	"4.20e+04"	B	"2.104429202"	"[5.04436022]"	"2p6.3p"	"2P*"	"3/2"	"2p6.12d"	"2D"	"3/2"	4	4		
"421.732"	"421.72486"	"2.52e+05"	B	"2.104429202"	"[5.04436022]"	"2p6.3p"	"2P*"	"3/2"	"2p6.12d"	"2D"	"5/2"	4	6		
"422.500"	"422.51530"	"1.40e+05"	B	"2.104429202"	"[5.03886016]"	"2p6.3p"	"2P*"	"3/2"	"2p6.13s"	"2S"	"1/2"	4	2		
"424.3276"	"424.32703"	"5.54e+04"	B	"2.104429202"	"[5.02633118]"	"2p6.3p"	"2P*"	"3/2"	"2p6.11d"	"2D"	"3/2"	4	4		
"424.3276"	"424.32706"	"3.32e+05"	B	"2.104429202"	"[5.02633094]"	"2p6.3p"	"2P*"	"3/2"	"2p6.11d"	"2D"	"5/2"	4	6		
"425.3717"	"425.37136"	"1.84e+05"	B	"2.104429202"	"5.01915758"	"2p6.3p"	"2P*"	"3/2"	"2p6.12s"	"2S"	"1/2"	4	2		
"425.50"	"425.496"	"5.e+06"	D	"33.3390"	"36.2529"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"3/2"	"2p5.3s.(3P*).3d"	"4D*"	"5/2"	4	6		
"427.4845"	"427.48292"	"3.91e+05"	C	"2.102297177"	"5.00262826"	"2p6.3p"	"2P*"	"1/2"	"2p6.10d"	"2D"	"3/2"	2	4		
"427.51"	"427.500"	"1.6e+07"	D	"33.3390"	"36.2392"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"3/2"	"2p5.3s.(3P*).3d"	"4P*"	"3/2"	4	4		
"427.7991"	"427.79739"	"7.8e+04"	C	"2.104429202"	"5.00262826"	"2p6.3p"	"2P*"	"3/2"	"2p6.10d"	"2D"	"3/2"	4	4		
"427.7991"	"427.79744"	"4.69e+05"	C	"2.104429202"	"5.00262788"	"2p6.3p"	"2P*"	"3/2"	"2p6.10d"	"2D"	"5/2"	4	6		
"428.79"	"428.776"	"2.8e+07"	D	"33.3390"	"36.2306"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"3/2"	"2p5.3s.(3P*).3d"	"4P*"	"1/2"	4	2		
"429.2213"	"429.22084"	"2.47e+05"	B	"2.104429202"	"4.99301675"	"2p6.3p"	"2P*"	"3/2"	"2p6.11s"	"2S"	"1/2"	4	2		
"432.5831"	"432.5831"	"1.14e+05"	B	"2.104429202"	"4.9705650"	"2p6.3p"	"2P*"	"3/2"	"2p6.9d"	"2D"	"3/2"	4	4		
"432.5831"	"432.5831"	"6.84e+05"	B	"2.104429202"	"4.9705650"	"2p6.3p"	"2P*"	"3/2"	"2p6.9d"	"2D"	"5/2"	4	6		
"434.2710"	"434.2709"	"3.26e+05"	C+	"2.102297177"	"4.9572937"	"2p6.3p"	"2P*"	"1/2"	"2p6.10s"	"2S"	"1/2"	2	2		
"434.5957"	"434.5955"	"6.50e+05"	C+	"2.104429202"	"4.9572937"	"2p6.3p"	"2P*"	"3/2"	"2p6.10s"	"2S"	"1/2"	4	2		
"439.1262"	"439.1256"	"9.83e+05"	B+	"2.102297177"	"4.9257310"	"2p6.3p"	"2P*"	"1/2"	"2p6.8d"	"2D"	"3/2"	2	4		
"439.4574"	"439.4574"	"1.17e+06"	B+	"2.104429202"	"4.9257310"	"2p6.3p"	"2P*"	"3/2"	"2p6.8d"	"2D"	"5/2"	4	6		
"439.4574"	"439.4574"	"1.95e+05"	B	"2.104429202"	"4.9257310"	"2p6.3p"	"2P*"	"3/2"	"2p6.8d"	"2D"	"3/2"	4	4		
"442.1126"	"442.1125"	"2.82e+05"	C+	"2.102297177"	"4.9066561"	"2p6.3p"	"2P*"	"1/2"	"2p6.9s"	"2S"	"1/2"	2	2		
"442.4488"	"442.4488"	"5.61e+05"	C+	"2.104429202"	"4.9066561"	"2p6.3p"	"2P*"	"3/2"	"2p6.9s"	"2S"	"1/2"	4	2		
"443.35"	"443.359"	"1.4e+07"	D	"32.7002"	"35.4967"	"2p5.(2P*).3s.3p.(3P*)"	"4S"	"3/2"	"2p5.3s.(3P*).4s"	"4P*"	"5/2"	4	6		
"449.5438"	"449.5441"	"1.23e+06"	B+	"2.102297177"	"4.8602959"	"2p6.3p"	"2P*"	"1/2"	"2p6.7d"	"2D"	"3/2"	2	4		
"449.8920"	"449.8919"	"1.46e+06"	B+	"2.104429202"	"4.8602959"	"2p6.3p"	"2P*"	"3/2"	"2p6.7d"	"2D"	"5/2"	4	6		
"449.8920"	"449.8919"	"2.44e+05"	B	"2.104429202"	"4.8602959"	"2p6.3p"	"2P*"	"3/2"	"2p6.7d"	"2D"	"3/2"	4	4		
"454.2906"	"454.2906"	"3.76e+05"	B	"2.102297177"	"4.8314795"	"2p6.3p"	"2P*"	"1/2"	"2p6.8s"	"2S"	"1/2"	2	2		
"454.6460"	"454.6458"	"7.50e+05"	B	"2.104429202"	"4.8314795"	"2p6.3p"	"2P*"	"3/2"	"2p6.8s"	"2S"	"1/2"	4	2		
"466.61166"	"466.61166"	"2.08e+06"	B+	"2.102297177"	"4.75941465"	"2p6.3p"	"2P*"	"1/2"	"2p6.6d"	"2D"	"3/2"	2	4		
"466.98664"	"466.98636"	"4.14e+05"	B+	"2.104429202"	"4.75941465"	"2p6.3p"	"2P*"	"3/2"	"2p6.6d"	"2D"	"3/2"	4	4		
"466.98664"	"466.98664"	"2.49e+06"	A	"2.104429202"	"4.75941304"	"2p6.3p"	"2P*"	"3/2"	"2p6.6d"	"2D"	"5/2"	4	6		
"474.92689"	"474.92690"	"6.19e+05"	B	"2.102297177"	"4.71289256"	"2p6.3p"	"2P*"	"1/2"	"2p6.7s"	"2S"	"1/2"	2	2		
"475.31507"	"475.31509"	"1.23e+06"	B	"2.104429202"	"4.71289256"	"2p6.3p"	"2P*"	"3/2"	"2p6.7s"	"2S"	"1/2"	4	2		
"497.99305"	"497.99304"	"4.09e+06"	A	"2.102297177"	"4.59197449"	"2p6.3p"	"2P*"	"1/2"	"2p6.5d"	"2D"	"3/2"	2	4		
""	"498.41986"	"8.15e+05"	A	"2.104429202"	"4.59197449"	"2p6.3p"	"2P*"	"3/2"	"2p6.5d"	"2D"	"3/2"	4	4		
"498.42036"	"498.42036"	"4.88e+06"	A	"2.104429202"	"4.59197201"	"2p6.3p"	"2P*"	"3/2"	"2p6.5d"	"2D"	"5/2"	4	6		
"507.26"	"507.261"	"4.1e+07"	D	"33.0525"	"35.4967"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"7/2"	"2p5.3s.(3P*).4s"	"4P*"	"5/2"	8	6		
"515.02725"	"515.02727"	"1.14e+06"	B+	"2.102297177"	"4.50962989"	"2p6.3p"	"2P*"	"1/2"	"2p6.6s"	"2S"	"1/2"	2	2		
"515.48380"	"515.48380"	"2.27e+06"	B+	"2.104429202"	"4.50962989"	"2p6.3p"	"2P*"	"3/2"	"2p6.6s"	"2S"	"1/2"	4	2		
"516.39"	"516.356"	"1.5e+07"	D	"33.0956"	"35.4967"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"5/2"	"2p5.3s.(3P*).4s"	"4P*"	"5/2"	6	6		
"525.79"	"525.815"	"2.e+06"	D	"33.1388"	"35.4967"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).4s"	"4P*"	"5/2"	4	6		
"562.26"	"562.224"	"1.4e+07"	D	"33.2915"	"35.4967"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"5/2"	"2p5.3s.(3P*).4s"	"4P*"	"5/2"	6	6		
"568.42101"	"568.42102"	"1.01e+07"	A	"2.102297177"	"4.28350081"	"2p6.3p"	"2P*"	"1/2"	"2p6.4d"	"2D"	"3/2"	2	4		
"568.97717"	"568.97716"	"2.02e+06"	A	"2.104429202"	"4.28350081"	"2p6.3p"	"2P*"	"3/2"	"2p6.4d"	"2D"	"3/2"	4	4		
"568.97829"	"568.97830"	"1.21e+07"	A	"2.104429202"	"4.28349647"	"2p6.3p"	"2P*"	"3/2"	"2p6.4d"	"2D"	"5/2"	4	6		
"574.58"	"574.614"	"4.e+06"	D	"33.3390"	"35.4967"	"2p5.(2P*).3s.3p.(3P*)"	"4P"	"3/2"	"2p5.3s.(3P*).4s"	"4P*"	"5/2"	4	6		
"589.1583264"	"589.1583253"	"6.16e+07"	AA	"0.000000000"	"2.104429202"	"2p6.3s"	"2S"	"1/2"	"2p6.3p"	"2P*"	"3/2"	2	4		
"589.7558147"	"589.7558147"	"6.14e+07"	AA	"0.000000000"	"2.102297177"	"2p6.3s"	"2S"	"1/2"	"2p6.3p"	"2P*"	"1/2"	2	2		
"615.59285"	"615.59287"	"2.50e+06"	A	"2.102297177"	"4.11635883"	"2p6.3p"	"2P*"	"1/2"	"2p6.5s"	"2S"	"1/2"	2	2		
"616.24519"	"616.24520"	"4.98e+06"	A	"2.104429202"	"4.11635883"	"2p6.3p"	"2P*"	"3/2"	"2p6.5s"	"2S"	"1/2"	4	2		
""	"663.37839"	"6.3e+03"	C'	"3.1913531"	"[5.06033472]"	"2p6.4s"	"2S"	"1/2"	"2p6.14p"	"2P*"	"3/2"	2	4		
""	"663.38187"	"6.3e+03"	C'	"3.1913531"	"[5.06032492]"	"2p6.4s"	"2S"	"1/2"	"2p6.14p"	"2P*"	"1/2"	2	2		
""	"668.20599"	"8.5e+03"	C'	"3.1913531"	"[5.04683185]"	"2p6.4s"	"2S"	"1/2"	"2p6.13p"	"2P*"	"3/2"	2	4		
""	"668.21046"	"8.5e+03"	C'	"3.1913531"	"[5.04681945]"	"2p6.4s"	"2S"	"1/2"	"2p6.13p"	"2P*"	"1/2"	2	2		
""	"674.49467"	"1.11e+04"	C'	"3.1913531"	"[5.02953221]"	"2p6.4s"	"2S"	"1/2"	"2p6.12p"	"2P*"	"3/2"	2	4		
""	"674.50059"	"1.11e+04"	C'	"3.1913531"	"[5.02951609]"	"2p6.4s"	"2S"	"1/2"	"2p6.12p"	"2P*"	"1/2"	2	2		
""	"682.91560"	"1.53e+04"	C'	"3.1913531"	"5.00686591"	"2p6.4s"	"2S"	"1/2"	"2p6.11p"	"2P*"	"3/2"	2	4		
""	"682.92362"	"1.53e+04"	C'	"3.1913531"	"5.00684459"	"2p6.4s"	"2S"	"1/2"	"2p6.11p"	"2P*"	"1/2"	2	2		
""	"694.58703"	"2.23e+04"	C'	"3.1913531"	"4.97635910"	"2p6.4s"	"2S"	"1/2"	"2p6.10p"	"2P*"	"3/2"	2	4		
""	"694.59827"	"2.23e+04"	C'	"3.1913531"	"4.97633022"	"2p6.4s"	"2S"	"1/2"	"2p6.10p"	"2P*"	"1/2"	2	2		
""	"711.50014"	"4.43e+04"	C+	"3.1913531"	"[4.93392762]"	"2p6.4s"	"2S"	"1/2"	"2p6.9p"	"2P*"	"3/2"	2	4		
""	"711.51690"	"4.32e+04"	C+	"3.1913531"	"[4.93388658]"	"2p6.4s"	"2S"	"1/2"	"2p6.9p"	"2P*"	"1/2"	2	2		
"737.526"	"737.5262"	"5.42e+04"	B	"3.1913531"	"4.8724352"	"2p6.4s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"3/2"	2	4		
"737.552"	"737.5528"	"5.30e+04"	B	"3.1913531"	"4.8723744"	"2p6.4s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"1/2"	2	2		
""	"750.9532"	"8.93e+00"	A	"2.102297177"	"3.7533216"	"2p6.3p"	"2P*"	"1/2"	"2p6.4p"	"2P*"	"3/2"	2	4	E2	
""	"750.9532"	"6.24e-06"	D+	"2.102297177"	"3.7533216"	"2p6.3p"	"2P*"	"1/2"	"2p6.4p"	"2P*"	"3/2"	2	4	M1	
""	"751.2685"	"1.15e-06"	D	"2.102297177"	"3.7526285"	"2p6.3p"	"2P*"	"1/2"	"2p6.4p"	"2P*"	"1/2"	2	2	M1	
""	"751.9241"	"8.88e+00"	A	"2.104429202"	"3.7533216"	"2p6.3p"	"2P*"	"3/2"	"2p6.4p"	"2P*"	"3/2"	4	4	E2	
""	"751.9241"	"4.28e-05"	C	"2.104429202"	"3.7533216"	"2p6.3p"	"2P*"	"3/2"	"2p6.4p"	"2P*"	"3/2"	4	4	M1	
""	"752.2403"	"1.78e+01"	A	"2.104429202"	"3.7526285"	"2p6.3p"	"2P*"	"3/2"	"2p6.4p"	"2P*"	"1/2"	4	2	E2	
""	"752.2403"	"8.84e-06"	D+	"2.104429202"	"3.7526285"	"2p6.3p"	"2P*"	"3/2"	"2p6.4p"	"2P*"	"1/2"	4	2	M1	
"781.193"	"781.1932"	"9.91e+04"	B	"3.1913531"	"4.7784663"	"2p6.4s"	"2S"	"1/2"	"2p6.7p"	"2P*"	"3/2"	2	4		
"781.239"	"781.2390"	"9.72e+04"	B	"3.1913531"	"4.7783733"	"2p6.4s"	"2S"	"1/2"	"2p6.7p"	"2P*"	"1/2"	2	2		
"818.55054"	"818.55053"	"4.29e+07"	A+	"2.102297177"	"3.61697701"	"2p6.3p"	"2P*"	"1/2"	"2p6.3d"	"2D"	"3/2"	2	4		
