obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"513.272"	"2.77e+03"	D	"10.9888616"	"13.40443"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).8d"	"3D*"	"1"	5	3		
""	"513.276"	"5.54e+04"	C	"10.9888811"	"13.40443"	"2s2.2p3.(4S*).3p"	"3P"	"0"	"2s2.2p3.(4S*).8d"	"3D*"	"1"	1	3		
""	"527.6435"	"1.32e+05"	C+	"10.9887923"	"13.3385644"	"2s2.2p3.(4S*).3p"	"3P"	"1"	"2s2.2p3.(4S*).7d"	"3D*"	"2"	3	5		
""	"527.6435"	"7.34e+04"	C	"10.9887923"	"13.3385644"	"2s2.2p3.(4S*).3p"	"3P"	"1"	"2s2.2p3.(4S*).7d"	"3D*"	"1"	3	3		
""	"527.6591"	"1.76e+05"	C+	"10.9888616"	"13.3385644"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).7d"	"3D*"	"3"	5	7		
""	"527.6591"	"4.40e+04"	C	"10.9888616"	"13.3385644"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).7d"	"3D*"	"2"	5	5		
""	"527.6591"	"4.89e+03"	D	"10.9888616"	"13.3385644"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).7d"	"3D*"	"1"	5	3		
""	"527.6634"	"9.78e+04"	C	"10.9888811"	"13.3385644"	"2s2.2p3.(4S*).3p"	"3P"	"0"	"2s2.2p3.(4S*).7d"	"3D*"	"1"	1	3		
""	"530.0362"	"3.58e+05"	C+	"10.9887923"	"13.3279572"	"2s2.2p3.(4S*).3p"	"3P"	"1"	"2s2.2p3.(4S*).8s"	"3S*"	"1"	3	3		
""	"530.0519"	"5.96e+05"	C+	"10.9888616"	"13.3279572"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).8s"	"3S*"	"1"	5	3		
""	"530.0563"	"1.19e+05"	C	"10.9888811"	"13.3279572"	"2s2.2p3.(4S*).3p"	"3P"	"0"	"2s2.2p3.(4S*).8s"	"3S*"	"1"	1	3		
"533.058"	"533.0578"	"2.71e+06"	C+	"10.7402250"	"13.0661304"	"2s2.2p3.(4S*).3p"	"5P"	"1"	"2s2.2p3.(4S*).5d"	"5D*"	"0"	3	1		
"533.058"	"533.0582"	"2.03e+06"	C+	"10.7402250"	"13.0661288"	"2s2.2p3.(4S*).3p"	"5P"	"1"	"2s2.2p3.(4S*).5d"	"5D*"	"1"	3	3		
""	"533.0589"	"9.48e+05"	C+	"10.7402250"	"13.0661255"	"2s2.2p3.(4S*).3p"	"5P"	"1"	"2s2.2p3.(4S*).5d"	"5D*"	"2"	3	5		
