obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"199.801"	"199.8072"	"5.89e+06"	B	"2.725329"	"8.930520"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D"	"2"	5	5		
"199.801"	"199.8072"	"2.35e+07"	B	"2.725329"	"8.930521"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D"	"3"	5	7		
"199.801"	"199.8073"	"6.54e+05"	B	"2.725329"	"8.930519"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D"	"1"	5	3		
"203.330"	"203.3256"	"1.06e+06"	C	"2.724963"	"8.822779"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.6s"	"3S"	"1"	1	3		
"203.330"	"203.32812"	"3.17e+06"	C	"2.7250394"	"8.822779"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.6s"	"3S"	"1"	3	3		
"203.330"	"203.33777"	"5.3e+06"	C	"2.725329"	"8.822779"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6s"	"3S"	"1"	5	3		
"205.6560"	"205.6536"	"2.28e+07"	B	"2.724963"	"8.753751"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.5d"	"3D"	"1"	1	3		
"205.6560"	"205.6562"	"3.08e+07"	B	"2.7250394"	"8.753751"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.5d"	"3D"	"2"	3	5		
"205.6560"	"205.6562"	"1.71e+07"	B	"2.7250394"	"8.753751"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.5d"	"3D"	"1"	3	3		
"205.6670"	"205.6661"	"1.03e+07"	B	"2.725329"	"8.753751"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5d"	"3D"	"2"	5	5		
"205.6670"	"205.6661"	"1.14e+06"	B	"2.725329"	"8.753751"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5d"	"3D"	"1"	5	3		
"205.6670"	"205.6662"	"4.13e+07"	B	"2.725329"	"8.753747"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5d"	"3D"	"3"	5	7		
"212.6240"	"212.6218"	"2.02e+06"	C	"2.724963"	"8.556172"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.5s"	"3S"	"1"	1	3		
"212.6240"	"212.6246"	"6.0e+06"	C	"2.7250394"	"8.556172"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.5s"	"3S"	"1"	3	3		
"212.6357"	"212.6351"	"1.01e+07"	C	"2.725329"	"8.556172"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5s"	"3S"	"1"	5	3		
"217.5668"	"217.5648"	"4.51e+07"	B	"2.724963"	"8.423689"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.4d"	"3D"	"1"	1	3		
"217.5668"	"217.5676"	"6.10e+07"	B	"2.7250394"	"8.423691"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.4d"	"3D"	"2"	3	5		
"217.5668"	"217.5677"	"3.38e+07"	B	"2.7250394"	"8.423689"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.4d"	"3D"	"1"	3	3		
"217.5785"	"217.5785"	"8.12e+07"	B	"2.725329"	"8.423695"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.4d"	"3D"	"3"	5	7		
"217.5785"	"217.5787"	"2.03e+07"	B	"2.725329"	"8.423691"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.4d"	"3D"	"2"	5	5		
"217.5785"	"217.5788"	"2.26e+06"	B	"2.725329"	"8.423689"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.4d"	"3D"	"1"	5	3		
"234.932322"	"234.932321"	"5.52e+08"	A	"0.00000000"	"5.27744322"	"1s2.2s2"	"1S"	"0"	"1s2.2s.2p"	"1P*"	"1"	1	3		
"235.1381"	"235.1382"	"4.7e+06"	C	"2.724963"	"7.997785"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.4s"	"3S"	"1"	1	3		
"235.1423"	"235.1416"	"1.41e+07"	C	"2.7250394"	"7.997785"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.4s"	"3S"	"1"	3	3		
"235.1549"	"235.1546"	"2.35e+07"	C	"2.725329"	"7.997785"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.4s"	"3S"	"1"	5	3		
"249.5295"	"249.5295"	"1.07e+08"	A	"2.724963"	"7.6936830"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.3d"	"3D"	"1"	1	3		
"249.5335"	"249.5333"	"1.44e+08"	A	"2.7250394"	"7.693683"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.3d"	"3D"	"2"	3	5		
"249.5335"	"249.5333"	"8.04e+07"	A	"2.7250394"	"7.6936830"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.3d"	"3D"	"1"	3	3		
"249.5480"	"249.5478"	"4.82e+07"	A	"2.725329"	"7.693683"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.3d"	"3D"	"2"	5	5		
"249.5480"	"249.5478"	"1.92e+08"	A	"2.725329"	"7.693683"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.3d"	"3D"	"3"	5	7		
"249.5480"	"249.5478"	"5.35e+06"	A	"2.725329"	"7.6936830"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.3d"	"3D"	"1"	5	3		
"265.1243"	"265.1250"	"1.06e+08"	A	"2.7250394"	"7.401482"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p2"	"3P"	"2"	3	5		
"265.1339"	"265.1347"	"1.41e+08"	A	"2.724963"	"7.401235"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2p2"	"3P"	"1"	1	3		
"265.1402"	"265.1390"	"1.06e+08"	A	"2.7250394"	"7.401235"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p2"	"3P"	"1"	3	3		
"265.1408"	"265.1414"	"3.17e+08"	A	"2.725329"	"7.401482"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p2"	"3P"	"2"	5	5		
"265.1483"	"265.1488"	"4.23e+08"	A	"2.7250394"	"7.401063"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p2"	"3P"	"0"	3	1		
"265.1549"	"265.1554"	"1.76e+08"	A	"2.725329"	"7.401235"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p2"	"3P"	"1"	5	3		
"319.4753"	"319.4735"	"5.08e+06"	B	"5.27744322"	"9.158335"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.9d"	"1D"	"2"	3	5		
"322.132"	"322.132"	"1.14e+06"	B	"5.27744322"	"9.12630"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.9s"	"1S"	"0"	3	1		
"323.0552"	"323.0551"	"7.16e+06"	B	"5.27744322"	"9.115308"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.8d"	"1D"	"2"	3	5		
"326.9980"	"326.9981"	"1.52e+06"	B	"5.27744322"	"9.069031"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.8s"	"1S"	"0"	3	1		
"328.3851"	"328.3846"	"1.06e+07"	B	"5.27744322"	"9.053022"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.7d"	"1D"	"2"	3	5		
"332.1967"	"332.1969"	"1.70e+07"	B	"2.724963"	"6.457214"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.3s"	"3S"	"1"	1	3		
"332.2035"	"332.2036"	"5.10e+07"	B	"2.7250394"	"6.457214"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.3s"	"3S"	"1"	3	3		
"332.2296"	"332.2294"	"8.51e+07"	B	"2.725329"	"6.457214"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.3s"	"3S"	"1"	5	3		
"334.6392"	"334.6392"	"2.10e+06"	B	"5.27744322"	"8.982454"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.7s"	"1S"	"0"	3	1		
"336.8600"	"336.8617"	"1.64e+07"	B	"5.27744322"	"8.958010"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.6d"	"1D"	"2"	3	5		
"347.7559"	"347.7559"	"3.11e+06"	B	"5.27744322"	"8.842708"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.6s"	"1S"	"0"	3	1		
"351.6544"	"351.6551"	"2.74e+07"	B	"5.27744322"	"8.803176"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.5d"	"1D"	"2"	3	5		
"373.7360"	"373.7361"	"5.08e+06"	B	"5.27744322"	"8.594870"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.5s"	"1S"	"0"	3	1		
"381.4536"	"381.4536"	"4.87e+07"	B	"5.27744322"	"8.527752"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.4d"	"1D"	"2"	3	5		
"440.9173"	"440.9174"	"1.01e+07"	B	"5.27744322"	"8.089403"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.4s"	"1S"	"0"	3	1		
""	"454.9330"	"1.65e-04"	B	"0.00000000"	"2.725329"	"1s2.2s2"	"1S"	"0"	"1s2.2s.2p"	"3P*"	"2"	1	5	M2	
"454.9813"	"454.98131"	"4.2e-01"	E	"0.00000000"	"2.7250394"	"1s2.2s2"	"1S"	"0"	"1s2.2s.2p"	"3P*"	"1"	1	3		
"457.394756"	"457.394754"	"7.62e+07"	B	"5.27744322"	"7.98810393"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.3d"	"1D"	"2"	3	5		
