4890.7551 4890.7548 0.7 4890.7549 0.3 Fe 1 2.88 -0.39 182.3  2.1 654.6 27.6
4891.4924 4891.4921 0.7 4891.4920 0.3 Fe 1 2.85 -0.11 200.6 10.7 656.5 31.4
4892.8589 4892.8586 0.7 4892.8587 0.3 Fe 1 4.22 -1.29  51.8  0.2 175.5 18.7
4907.7318 4907.7315 0.7 4907.7316 0.3 Fe 1 3.43 -1.84  63.3  0.4 293.7  2.0
4909.3835 4909.3831 0.7 4909.3832 0.3 Fe 1 3.93 -1.23  61.6  0.3 253.3 15.2
4910.0169 4910.0166 0.7 4910.0164 0.3 Fe 1 3.40 -1.41  83.4  2.1 360.2 29.7
4910.3258 4910.3255 0.7 4910.3249 0.3 Fe 1 4.19 -0.46  76.7  0.8 354.6 28.0
4910.5648 4910.5645 0.7 4910.5644 0.3 Fe 1 4.22 -0.43  70.4  0.2 357.1 20.5
4911.7794 4911.7791 0.7 4911.7787 0.3 Fe 1 3.93 -1.79  40.5  1.8 124.9  4.1
4917.2300 4917.2297 0.7 4917.2295 0.3 Fe 1 4.19 -1.18  63.8  2.7 273.7 10.3
4918.0125 4918.0122 0.7 4918.0121 0.3 Fe 1 4.23 -1.36  52.8  0.3 209.5 27.9
4920.5031 4920.5028 0.7 4920.5021 0.3 Fe 1 2.83  0.07 479.3  2.9 697.8 14.5
4924.7695 4924.7692 0.7 4924.7693 0.3 Fe 1 2.28 -2.24  90.3  5.4 429.4 14.8
4938.1739 4938.1735 0.7 4938.1734 0.3 Fe 1 3.94 -0.91  66.0  4.4 296.4 19.2
4938.8138 4938.8135 0.7 4938.8138 0.3 Fe 1 2.88 -1.08 116.2  0.6 469.5 10.5
4939.6867 4939.6864 0.7 4939.6862 0.3 Fe 1 0.86 -3.34  95.3  0.1 415.7  3.8
4945.6374 4945.6370 0.7 4945.6356 0.3 Fe 1 4.21 -1.51  42.3  0.4 139.4 13.4
4946.3881 4946.3878 0.7 4946.3871 0.3 Fe 1 3.37 -1.17  97.7  0.8 438.6 19.3
4950.1060 4950.1057 0.7 4950.1053 0.3 Fe 1 3.42 -1.67  70.0  0.4 362.8 11.6
4962.5719 4962.5715 0.7 4962.5711 0.3 Fe 1 4.18 -1.18  54.9  0.6 295.8 24.1
4966.0889 4966.0886 0.7 4966.0882 0.3 Fe 1 3.33 -0.87 116.8  0.1 458.7 11.3
4967.8974 4967.8970 0.7 4967.8966 0.3 Fe 1 4.19 -0.49  81.5  1.4 371.6 36.5
4969.9176 4969.9173 0.7 4969.9169 0.3 Fe 1 4.22 -0.71  68.7  4.8 311.8  6.5
4973.1019 4973.1016 0.7 4973.1014 0.3 Fe 1 3.96 -0.95  81.7  0.8 192.1 14.0
4982.4999 4982.4996 0.7 4982.4990 0.4 Fe 1 4.10  0.16 122.4  0.1 449.7  5.2
4983.8529 4983.8526 0.7 4983.8522 0.4 Fe 1 4.10 -0.01 109.6  0.4 445.5 14.2
4985.2529 4985.2526 0.7 4985.2527 0.4 Fe 1 3.93 -0.56 100.1  0.9 387.0  8.8
4986.2226 4986.2223 0.7 4986.2221 0.4 Fe 1 4.22 -1.39  45.2  0.1 195.6 11.4
4988.9501 4988.9498 0.7 4988.9494 0.4 Fe 1 4.15 -0.89  82.8  0.6 332.7 16.6
4991.2683 4991.2680 0.7 4991.2676 0.4 Fe 1 4.19 -0.67  82.6  3.4 339.8  7.1
4994.1295 4994.1292 0.7 4994.1290 0.4 Fe 1 0.92 -3.08 105.4  0.5 454.3 20.9
5002.7927 5002.7924 0.8 5002.7920 0.4 Fe 1 3.40 -1.58  74.8  0.1 337.1 24.3
5004.0443 5004.0440 0.8 5004.0433 0.4 Fe 1 4.21 -1.40  47.3  1.2 219.4  8.6
5005.7123 5005.7120 0.8 5005.7120 0.4 Fe 1 3.88  0.03 126.4  0.5 459.9 15.0
5014.9425 5014.9421 0.8 5014.9422 0.4 Fe 1 3.94 -0.30 103.1  3.8 443.7  6.5
5022.2355 5022.2352 0.8 5022.2353 0.4 Fe 1 3.98 -0.53  97.0  0.6 387.1  8.1
5023.1866 5023.1863 0.8 5023.1854 0.4 Fe 1 4.28 -1.60  36.3  0.5 176.5 13.8
5027.7567 5027.7563 0.8 5027.7564 0.4 Fe 1 4.21 -1.25  51.0  8.3 233.1  7.4
5028.1264 5028.1260 0.8 5028.1259 0.4 Fe 1 3.57 -1.12  77.7  1.8 351.0 10.9
5029.6176 5029.6173 0.8 5029.6176 0.4 Fe 1 3.42 -2.05  47.7  1.2 269.2 43.3
5044.2114 5044.2111 0.8 5044.2106 0.4 Fe 1 2.85 -2.04  71.9  0.3 327.1 22.1
5049.8198 5049.8194 0.8 5049.8193 0.4 Fe 1 2.28 -1.35 125.8  3.2 589.0 26.5
5054.6426 5054.6423 0.8 5054.6423 0.4 Fe 1 3.64 -1.92  40.4  0.3 195.2 42.2
5067.1496 5067.1492 0.8 5067.1490 0.4 Fe 1 4.22 -0.86  72.4  0.8 349.8 28.7
5068.7658 5068.7655 0.8 5068.7656 0.4 Fe 1 2.94 -1.04 130.5  0.4 446.8 20.1
5072.0784 5072.0780 0.8 5072.0779 0.4 Fe 1 4.28 -0.68  81.3  0.1 178.5  9.3
5072.6721 5072.6718 0.8 5072.6716 0.4 Fe 1 4.22 -0.84  63.0  0.5 308.3 37.0
5074.7483 5074.7480 0.8 5074.7476 0.4 Fe 1 4.22 -0.20 100.8  3.0 510.5 15.1
5078.9748 5078.9745 0.8 5078.9740 0.4 Fe 1 4.30 -0.29  89.2  0.4 407.1  9.4
5079.2230 5079.2227 0.8 5079.2223 0.4 Fe 1 2.20 -2.07 100.3  0.2 357.9  6.6
5079.7400 5079.7396 0.8 5079.7395 0.4 Fe 1 0.99 -3.22  97.7  0.2 364.2  1.9
5083.3386 5083.3382 0.8 5083.3380 0.4 Fe 1 0.96 -2.96 106.6  0.2 449.9  8.8
5090.7740 5090.7736 0.8 5090.7727 0.4 Fe 1 4.26 -0.40  82.5  3.5 418.6 15.2
5099.0773 5099.0770 0.8 5099.0768 0.4 Fe 1 3.98 -1.26  64.2  3.9 171.1 14.9
5107.4474 5107.4471 0.8 5107.4472 0.4 Fe 1 0.99 -3.09 105.3  0.2 473.7 15.0
5107.6411 5107.6407 0.8 5107.6406 0.4 Fe 1 1.56 -2.42 105.2  0.2 377.7  6.8
5109.6520 5109.6517 0.8 5109.6515 0.4 Fe 1 4.30 -0.98  74.5  0.3 149.8 45.5
5115.7781 5115.7778 0.8 5115.7768 0.4 Fe 1 3.57 -2.74  28.2  1.3 131.2 47.2
5123.7200 5123.7196 0.8 5123.7197 0.4 Fe 1 1.01 -3.07 109.4  0.0 529.5  5.3
5127.3593 5127.3590 0.8 5127.3588 0.4 Fe 1 0.92 -3.31  94.7  0.0 407.4 36.9
5129.6308 5129.6305 0.8 5129.6311 0.4 Fe 1 3.94 -1.85  47.8  0.4  24.6 28.3
5131.4687 5131.4684 0.8 5131.4679 0.4 Fe 1 2.22 -2.52  91.0  0.5 391.8 23.8
5133.6885 5133.6882 0.8 5133.6877 0.4 Fe 1 4.18  0.14 145.5  1.0 611.5 26.4
5137.3822 5137.3818 0.8 5137.3814 0.4 Fe 1 4.18 -0.40 106.4  0.3 436.8  2.5
5141.7390 5141.7387 0.8 5141.7385 0.4 Fe 1 2.42 -1.96  86.0  1.9 393.4  3.7
5148.0428 5148.0425 0.8 5148.0420 0.4 Fe 1 4.28 -0.70  70.9  0.5 331.7 10.7
5148.2292 5148.2288 0.8 5148.2284 0.4 Fe 1 4.26 -0.24  88.7  0.3 346.0 16.4
5159.0576 5159.0573 0.8 5159.0571 0.4 Fe 1 4.28 -0.82  69.5  0.1 333.7  6.4
5162.2729 5162.2725 0.8 5162.2721 0.4 Fe 1 4.18  0.02 126.4  2.8 545.6 10.1
5165.4107 5165.4103 0.8 5165.4099 0.4 Fe 1 4.22 -0.00 124.0  1.6 350.9 20.9
5166.2822 5166.2819 0.8 5166.2817 0.3 Fe 1 0.00 -4.20 114.6  0.1 274.0 21.4
5187.9142 5187.9138 0.8 5187.9142 0.4 Fe 1 4.14 -1.37  54.9  0.4 164.7  6.4
5191.4550 5191.4546 0.8 5191.4542 0.4 Fe 1 3.04 -0.55 111.7  1.0 540.0 38.9
5194.9418 5194.9414 0.8 5194.9412 0.4 Fe 1 1.56 -2.09 119.4  0.4 502.1 10.6
5195.4723 5195.4719 0.8 5195.4715 0.4 Fe 1 4.22 -0.09 103.0  0.6 402.0 11.6
5196.0596 5196.0593 0.8 5196.0585 0.4 Fe 1 4.26 -0.49  73.4  2.2 254.3  9.8
5197.5678 5197.5678 0.9 5197.5676 0.3 Fe 2 3.23 -2.35  78.7  3.0 479.4 37.0
5198.7111 5198.7108 0.8 5198.7106 0.4 Fe 1 2.22 -2.13  97.6  0.0 388.4  8.4
5215.1806 5215.1803 0.8 5215.1801 0.4 Fe 1 3.27 -0.87 117.2  4.5 470.2 14.2
5216.2740 5216.2737 0.8 5216.2737 0.4 Fe 1 1.61 -2.15 116.2  0.6 454.5 20.6
5217.3893 5217.3890 0.8 5217.3891 0.4 Fe 1 3.21 -1.07 112.3  0.3 425.6 16.0
5223.1855 5223.1851 0.8 5223.1825 0.6 Fe 1 3.63 -1.78  29.1  0.1 124.7 35.3
5225.5261 5225.5257 0.8 5225.5261 0.4 Fe 1 0.11 -4.79  73.1  0.2 366.9  6.1
5228.3767 5228.3764 0.8 5228.3754 0.4 Fe 1 4.22 -1.29  59.1  1.3 217.2 24.0
5232.9403 5232.9400 0.8 5232.9398 0.4 Fe 1 2.94 -0.06 381.7  0.5 637.3 16.9
5234.6236 5234.6236 0.9 5234.6228 0.3 Fe 2 3.22 -2.28  82.5  0.4 430.9 11.1
5242.4911 5242.4907 0.8 5242.4905 0.4 Fe 1 3.63 -1.12  84.0  1.2 405.6  6.4
5243.7769 5243.7766 0.8 5243.7758 0.4 Fe 1 4.26 -1.15  62.3  0.3 286.7 24.2
5247.0504 5247.0501 0.8 5247.0499 0.4 Fe 1 0.09 -4.95  66.9  0.2 344.9 24.3
5250.2089 5250.2086 0.8 5250.2089 0.4 Fe 1 0.12 -4.94  67.4  0.2 346.7 16.9
5250.6460 5250.6456 0.8 5250.6454 0.4 Fe 1 2.20 -2.18  98.4  0.5 377.7 20.5
5253.4617 5253.4614 0.8 5253.4617 0.4 Fe 1 3.28 -1.57  70.5  1.4 329.9 17.2
5263.3063 5263.3059 0.8 5263.3060 0.4 Fe 1 3.27 -0.88 116.8  5.8 470.1 21.5
5269.5374 5269.5370 0.8 5269.5366 0.4 Fe 1 0.86 -1.32 521.3  4.4 705.3 15.0
5273.1636 5273.1632 0.8 5273.1633 0.4 Fe 1 3.29 -0.99 103.0  3.1 430.1  2.6
5273.3736 5273.3732 0.8 5273.3727 0.6 Fe 1 2.48 -2.16  94.8  0.4 644.6  6.0
5281.7904 5281.7900 0.8 5281.7895 0.4 Fe 1 3.04 -0.83 142.3  0.2 457.2  8.2
5284.4248 5284.4245 0.8 5284.4245 0.4 Fe 1 3.63 -2.42  26.7  0.6 -33.6 43.2
5288.5247 5288.5243 0.8 5288.5264 0.4 Fe 1 3.69 -1.51  55.1  2.8 379.3 18.9
5339.9294 5339.9290 0.9 5339.9291 0.4 Fe 1 3.27 -0.65 128.2  1.6 515.4 46.5
5364.8713 5364.8709 0.9 5364.8704 0.4 Fe 1 4.45  0.23 115.9  4.1 483.2 14.6
5365.3991 5365.3987 0.9 5365.3985 0.4 Fe 1 3.57 -1.02  73.5  1.6 315.1  7.5
5369.9619 5369.9615 0.9 5369.9607 0.4 Fe 1 4.37  0.54 147.8  0.8 538.5 22.7
5373.7086 5373.7082 0.9 5373.7083 0.4 Fe 1 4.47 -0.86  60.1  0.7 290.0  9.2
5379.5740 5379.5737 0.9 5379.5734 0.4 Fe 1 3.69 -1.51  60.2  1.2 346.6 18.4
5383.3692 5383.3688 0.9 5383.3680 0.4 Fe 1 4.31  0.65 154.9  1.1 572.4  7.6
5389.4792 5389.4788 0.9 5389.4783 0.4 Fe 1 4.42 -0.41  84.6  0.4 368.2  8.9
5397.6178 5397.6175 0.9 5397.6178 0.4 Fe 1 3.63 -2.48  26.3  1.6 142.5  9.3
5398.2794 5398.2791 0.9 5398.2786 0.4 Fe 1 4.45 -0.67  70.0  1.8 314.3 36.4
5403.8215 5403.8212 0.9 5403.8218 0.4 Fe 1 4.08 -1.03  70.2  1.0 378.5 12.7
5405.7752 5405.7749 0.9 5405.7743 0.4 Fe 1 0.99 -1.84 303.4  0.8 652.3 38.9
5409.1336 5409.1332 0.9 5409.1327 0.4 Fe 1 4.37 -1.30  56.7  0.4 297.6 12.5
5410.9098 5410.9095 0.9 5410.9092 0.4 Fe 1 4.47  0.40 173.1  0.5 513.5 13.2
5415.1993 5415.1989 0.9 5415.1984 0.4 Fe 1 4.39  0.64 215.8  2.8 582.0 12.5
5424.0682 5424.0678 0.9 5424.0673 0.8 Fe 1 4.32  0.52 249.9  0.6 665.3 15.7
5434.5238 5434.5235 0.9 5434.5233 0.4 Fe 1 1.01 -2.12 162.6  2.6 576.9 36.6
5445.0424 5445.0421 0.9 5445.0415 0.4 Fe 1 4.39 -0.02 111.5  4.2 488.2 17.2
5446.5829 5446.5826 0.9 5446.5821 0.4 Fe 1 4.42 -1.27  87.2  0.7 448.9 30.2
5462.9595 5462.9591 0.9 5462.9592 0.4 Fe 1 4.47 -0.04  96.9  1.0 409.5 31.3
5463.2762 5463.2759 0.9 5463.2750 0.4 Fe 1 4.43  0.11 104.0  1.5 466.6 12.1
5466.3962 5466.3958 0.9 5466.3953 0.4 Fe 1 4.37 -0.63  75.0  0.9 325.2 10.7
5466.9878 5466.9874 0.9 5466.9869 0.4 Fe 1 3.65 -2.14  33.8  0.6 127.0 39.1
5473.9005 5473.9001 0.9 5473.9005 0.4 Fe 1 4.15 -0.76  75.2  0.5 277.6  1.1
5476.5642 5476.5639 0.9 5476.5642 0.4 Fe 1 4.10 -0.45 108.7  0.5 419.9  1.4
5483.0988 5483.0985 0.9 5483.0985 0.4 Fe 1 4.15 -1.41  46.4  0.2 201.3 22.2
5493.4988 5493.4985 0.9 5493.4988 0.4 Fe 1 4.10 -1.84  37.9  1.3 189.0 35.4
5497.5161 5497.5157 0.9 5497.5158 0.4 Fe 1 1.01 -2.85 124.4  0.5 433.9 18.9
5501.4653 5501.4649 0.9 5501.4647 0.4 Fe 1 0.96 -3.05 108.6  2.6 503.5 20.2
5506.7791 5506.7788 0.9 5506.7785 0.4 Fe 1 0.99 -2.80 118.7  1.8 477.0 10.3
5522.4465 5522.4461 0.9 5522.4459 0.4 Fe 1 4.21 -1.55  41.8  0.4 167.9 15.9
5525.5443 5525.5439 0.9 5525.5434 0.4 Fe 1 4.23 -1.08  46.6  0.6 197.8  3.2
5543.9357 5543.9353 0.9 5543.9354 0.4 Fe 1 4.22 -1.14  59.0  1.7 297.3 35.0
5546.5058 5546.5055 0.9 5546.5052 0.4 Fe 1 4.37 -1.31  51.3  0.4 262.0 25.1
5554.8951 5554.8947 0.9 5554.8939 0.4 Fe 1 4.55 -0.44  96.3  1.6  84.1 31.5
5560.2116 5560.2112 0.9 5560.2110 0.4 Fe 1 4.43 -1.19  52.2  0.2 201.3 14.0
5562.7065 5562.7061 0.9 5562.7052 0.4 Fe 1 4.43 -0.64  57.6  0.4 265.8  6.8
5565.7040 5565.7036 0.9 5565.7037 0.4 Fe 1 4.61 -0.21  88.1  0.3 373.1 13.1
5569.6181 5569.6177 0.9 5569.6178 0.4 Fe 1 3.42 -0.49 143.4  0.8 521.9 29.4
5572.8424 5572.8420 0.9 5572.8421 0.4 Fe 1 3.40 -0.28 265.7  1.5 557.6 25.8
5576.0888 5576.0884 0.9 5576.0891 0.4 Fe 1 3.43 -1.00 108.2  1.5 465.5 14.0
5584.7647 5584.7643 0.9 5584.7644 0.4 Fe 1 3.57 -2.32  33.9  1.2 339.9 30.8
5586.7559 5586.7555 0.9 5586.7553 0.4 Fe 1 3.37 -0.12 292.6  1.3 622.9 34.3
5587.5740 5587.5736 0.9 5587.5740 0.4 Fe 1 4.14 -1.85  34.7  0.1 214.6 43.5
5615.6439 5615.6435 0.9 5615.6436 0.4 Fe 1 3.33  0.05 347.6  1.2 635.2 32.6
5618.6327 5618.6324 0.9 5618.6321 0.4 Fe 1 4.21 -1.28  49.8  0.1 219.9 25.2
5619.5954 5619.5950 0.9 5619.5951 0.4 Fe 1 4.39 -1.70  32.2  1.9 410.8 11.9
5624.5422 5624.5418 0.9 5624.5418 0.4 Fe 1 3.42 -0.76 125.5  9.6 521.3 35.8
5633.9465 5633.9461 1.0 5633.9459 0.7 Fe 1 4.99 -0.27  62.9  1.8 217.8 14.0
5635.8226 5635.8222 1.0 5635.8220 0.4 Fe 1 4.26 -1.89  34.1  0.3 137.2 25.1
5638.2621 5638.2618 1.0 5638.2618 0.4 Fe 1 4.22 -0.87  76.4  2.2 272.2 13.0
5641.4340 5641.4336 1.0 5641.4340 0.4 Fe 1 4.26 -1.18  66.2  0.2 473.8 25.6
5649.9873 5649.9869 1.0 5649.9867 1.0 Fe 1 5.10 -0.92  35.6  0.2 155.9 47.6
5653.8668 5653.8664 1.0 5653.8645 0.5 Fe 1 4.39 -1.64  35.1  0.2  88.8 23.5
5655.1765 5655.1761 1.0 5655.1761 0.7 Fe 1 5.06 -0.64  52.1  0.3 174.6 19.5
5661.3455 5661.3451 1.0 5661.3445 0.5 Fe 1 4.28 -1.74  23.1  0.1  65.8 10.6
5679.0229 5679.0226 1.0 5679.0233 0.5 Fe 1 4.65 -0.92  59.8  0.5 256.6 40.7
5686.5302 5686.5298 1.0 5686.5296 0.5 Fe 1 4.55 -0.45  70.3  0.2 341.8 11.8
5691.4970 5691.4967 1.0 5691.4964 0.5 Fe 1 4.30 -1.52  41.1  0.1 222.6  5.9
5701.5446 5701.5442 1.0 5701.5436 0.5 Fe 1 2.56 -2.22  84.5  0.4 444.0 17.1
5705.4646 5705.4642 1.0 5705.4640 0.5 Fe 1 4.30 -1.35  38.2  0.1 226.0 21.7
5712.1316 5712.1312 1.0 5712.1309 0.5 Fe 1 3.42 -1.99  51.5  0.2 249.0 11.9
5717.8329 5717.8325 1.0 5717.8322 0.5 Fe 1 4.28 -1.13  57.0  0.8 221.1  5.0
5731.7623 5731.7619 1.0 5731.7616 0.5 Fe 1 4.26 -1.30  57.8  0.2 253.8 13.8
5741.8484 5741.8480 1.0 5741.8474 0.5 Fe 1 4.26 -1.85  31.9  0.1 178.3 32.5
5752.0320 5752.0316 1.0 5752.0313 0.5 Fe 1 4.55 -1.18  54.6  0.4 272.4 15.5
5753.1227 5753.1223 1.0 5753.1220 0.5 Fe 1 4.26 -0.69  76.3  0.3 279.0 27.5
5775.0806 5775.0802 1.0 5775.0802 0.5 Fe 1 4.22 -1.30  57.8  1.4 176.9 45.9
5780.6001 5780.5997 1.0 5780.5994 0.5 Fe 1 3.24 -2.64  37.1  0.6 202.7 11.2
5784.6584 5784.6580 1.0 5784.6577 0.5 Fe 1 3.40 -2.53  27.6  0.2 284.5 18.1
5806.7249 5806.7245 1.0 5806.7249 0.5 Fe 1 4.61 -1.05  53.5  1.1 194.4 16.2
5827.8771 5827.8767 1.0 5827.8768 0.5 Fe 1 3.28 -3.15  11.3  0.2 270.0 24.3
