"CORS_0025","SCE1_173/158/C32EASC2002_173_1325_020025.LBL      ","C32EASC2002_173_1325_020025.158","                                        ",2002-173T14:29:16.9,2002-174T01:59:57.2,2005-216T19:45:30
"CORS_0025","SCE1_173/515/C32EASC2002_173_0145_055045.LBL      ","C32EASC2002_173_0145_055045.515","                                        ",2002-173T02:00:02.1,2002-173T05:49:59.0,2005-216T19:53:10
"CORS_0025","SCE1_173/515/C32EASC2002_173_0535_134065.LBL      ","C32EASC2002_173_0535_134065.515","                                        ",2002-173T05:50:04.0,2002-173T13:40:00.5,2005-216T19:46:51
"CORS_0025","SCE1_173/515/C32EASC2002_173_1325_020025.LBL      ","C32EASC2002_173_1325_020025.515","                                        ",2002-173T13:25:02.7,2002-174T01:59:58.0,2005-216T19:49:26
"CORS_0025","SCE1_173/ODF/C32EASC2002_173_0000K252V0.LBL       ","C32EASC2002_173_0000K252V0.ODF ","C32EASC2002_173_0000K252V0.ODF          ",2002-173T15:57:12.0,2002-174T01:18:29.0,2002-203T18:55:30
"CORS_0025","SCE1_173/ODF/C32EASC2002_173_0000XMMMV0.LBL       ","C32EASC2002_173_0000XMMMV0.ODF ","C32EASC2002_173_0000XMMMV0.ODF          ",2002-173T04:16:27.0,2002-174T04:09:31.0,2002-193T22:56:54
"CORS_0025","SCE1_173/PD1/C32EASC2002_173_1325_015825.LBL      ","C32EASC2002_173_1325_015825.PD1","C32EASC2002_173_1325_015825.PD1         ",2002-173T13:25:00.0,2002-174T01:58:00.0,2005-159T18:30:00
"CORS_0025","SCE1_173/PD2/C32EASC2002_173_1325_015825.LBL      ","C32EASC2002_173_1325_015825.PD2","C32EASC2002_173_1325_015825.PD2         ",2002-173T13:25:00.0,2002-174T01:58:00.0,2005-159T18:30:00
"CORS_0025","SCE1_173/RSR/C32EASC2002_173_0145X25X45D.LBL      ","C32EASC2002_173_0145X25X45D.1B1","                                        ",2002-173T01:45:00.0,2002-173T04:14:30.0,2002-173T04:14:30
"CORS_0025","SCE1_173/RSR/C32EASC2002_173_0416X45X45D.LBL      ","C32EASC2002_173_0416X45X45D.1B1","                                        ",2002-173T04:16:30.0,2002-173T05:55:00.0,2002-173T05:55:00
"CORS_0025","SCE1_173/RSR/C32EASC2002_173_0535X45X65D.LBL      ","C32EASC2002_173_0535X45X65D.1B1","                                        ",2002-173T05:35:00.0,2002-173T08:11:30.0,2002-173T08:11:30
"CORS_0025","SCE1_173/RSR/C32EASC2002_173_0814X65X65D.LBL      ","C32EASC2002_173_0814X65X65D.1B1","                                        ",2002-173T08:14:00.0,2002-173T13:45:00.0,2002-173T13:45:00
"CORS_0025","SCE1_173/RSR/C32EASC2002_173_1325X65K25D.LBL      ","C32EASC2002_173_1325X65K25D.1B1","                                        ",2002-173T13:25:00.0,2002-173T15:55:00.0,2002-173T15:55:00
"CORS_0025","SCE1_173/RSR/C32EASC2002_173_1325X65X25D.LBL      ","C32EASC2002_173_1325X65X25D.1A1","                                        ",2002-173T13:25:00.0,2002-173T15:55:00.0,2002-173T15:55:00
"CORS_0025","SCE1_173/RSR/C32EASC2002_173_1325XNNK25D.LBL      ","C32EASC2002_173_1325XNNK25D.1B1","                                        ",2002-173T13:25:00.0,2002-173T15:55:00.0,2002-173T15:55:00
"CORS_0025","SCE1_173/RSR/C32EASC2002_173_1325XNNX25D.LBL      ","C32EASC2002_173_1325XNNX25D.1A1","                                        ",2002-173T13:25:00.0,2002-173T15:55:00.0,2002-173T15:55:00
"CORS_0025","SCE1_173/RSR/C32EASC2002_173_1557K25K25D.LBL      ","C32EASC2002_173_1557K25K25D.3A1","                                        ",2002-173T15:57:19.0,2002-174T00:00:00.0,2002-174T00:00:00
"CORS_0025","SCE1_173/RSR/C32EASC2002_173_1557X25X25D.LBL      ","C32EASC2002_173_1557X25X25D.1A1","                                        ",2002-173T15:57:00.0,2002-174T00:00:00.0,2002-174T00:00:00
"CORS_0025","SCE1_173/RSR/C32EASC2002_173_1557X25K25D.LBL      ","C32EASC2002_173_1557X25K25D.1B1","                                        ",2002-173T15:57:00.0,2002-174T00:00:00.0,2002-174T00:00:00
"CORS_0025","SCE1_173/TDF/C32EASC2002_173_0000K252V0.LBL       ","C32EASC2002_173_0000K252V0.TDF ","C32EASC2002_173_0000K252V0.TDF          ",2002-173T13:36:25.0,2002-174T04:10:27.0,2002-203T18:26:23
"CORS_0025","SCE1_173/TDF/C32EASC2002_173_0000XMMMV0.LBL       ","C32EASC2002_173_0000XMMMV0.TDF ","C32EASC2002_173_0000XMMMV0.TDF          ",2002-173T00:49:34.0,2002-174T04:10:27.0,2002-191T18:06:42
"CORS_0025","SCE1_173/TLM/C32EASC2002_173_0145_0555.LBL        ","C32EASC2002_173_0145_0555.TLM  ","                                        ",2002-173T01:45:01.2,2002-173T05:54:58.5,2005-216T19:43:55
"CORS_0025","SCE1_173/TLM/C32EASC2002_173_0535_1344.LBL        ","C32EASC2002_173_0535_1344.TLM  ","                                        ",2002-173T05:35:03.8,2002-173T13:44:53.8,2005-216T19:38:55
"CORS_0025","SCE1_173/TLM/C32EASC2002_173_1325_0200.LBL        ","C32EASC2002_173_1325_0200.TLM  ","                                        ",2002-173T13:25:06.2,2002-174T01:59:56.6,2005-216T19:41:02
"CORS_0025","SCE1_174/158/C32EASC2002_174_1320_015525.LBL      ","C32EASC2002_174_1320_015525.158","                                        ",2002-174T13:22:12.6,2002-175T01:54:55.8,2005-216T20:07:34
"CORS_0025","SCE1_174/515/C32EASC2002_174_0140_055045.LBL      ","C32EASC2002_174_0140_055045.515","                                        ",2002-174T01:40:02.2,2002-174T05:49:57.8,2005-216T20:15:16
"CORS_0025","SCE1_174/515/C32EASC2002_174_0530_134065.LBL      ","C32EASC2002_174_0530_134065.515","                                        ",2002-174T05:30:01.9,2002-174T13:39:56.9,2005-216T20:08:59
"CORS_0025","SCE1_174/515/C32EASC2002_174_1320_015525.LBL      ","C32EASC2002_174_1320_015525.515","                                        ",2002-174T13:20:02.8,2002-175T01:54:57.7,2005-216T20:11:32
"CORS_0025","SCE1_174/ODF/C32EASC2002_174_0000K252V0.LBL       ","C32EASC2002_174_0000K252V0.ODF ","C32EASC2002_174_0000K252V0.ODF          ",2002-174T15:52:11.0,2002-175T01:55:49.0,2002-213T17:35:57
"CORS_0025","SCE1_174/ODF/C32EASC2002_174_0000XMMMV0.LBL       ","C32EASC2002_174_0000XMMMV0.ODF ","C32EASC2002_174_0000XMMMV0.ODF          ",2002-174T04:11:26.0,2002-175T04:05:35.0,2002-193T23:01:07
"CORS_0025","SCE1_174/PD1/C32EASC2002_174_1320_015325.LBL      ","C32EASC2002_174_1320_015325.PD1","C32EASC2002_174_1320_015325.PD1         ",2002-174T13:20:00.0,2002-175T01:53:00.0,2005-159T18:30:00
"CORS_0025","SCE1_174/PD2/C32EASC2002_174_1320_015325.LBL      ","C32EASC2002_174_1320_015325.PD2","C32EASC2002_174_1320_015325.PD2         ",2002-174T13:20:00.0,2002-175T01:53:00.0,2005-159T18:30:00
