line_index,Z,symbol,split,transition,level,seat_index,n,subshell,occupancy_index,direction_x,direction_y,direction_z,phase_rad,r_m,v_m_s,k,z,koppa_felt_m,n_eff,q_effective,static_screening,swept_screening_mean,swept_screening_variance,force_residual,path_length_m,period_s,angular_rate_rad_s,action_closure_residual
11,12,Mg,CALIBRATION,3s²→3s3p ¹P,lower,9,2,p,5,5.511259909704863e-16,1.0,0.0,0.0,2.4131885962571113e-11,9594578.41800734,31.246027176904633,0.0010242604125928376,2.4717335472666393e-14,2.0,8.771419054834936,3.2285809493782236,57.00292580378857,2604345.9998668907,7.969033761695506e-10,1.5162511131456011e-10,1.5803207260257145e-17,3.975892490495216e+17,6.098990201763854e-10
11,12,Mg,CALIBRATION,3s²→3s3p ¹P,lower,10,3,s,0,0.0,0.0,1.0,0.0,7.947783468994474e-11,4369808.383913965,68.60540134976831,0.0002124630351389211,1.6886101984495093e-14,3.0,5.992356128858588,6.0076438672260695,7.007230674364298,2.0781219588861535,-2.1717456498852477e-11,4.993739631703088e-10,1.1427822899708657e-16,5.4981472519492504e+16,6.098992422209903e-10
11,12,Mg,CALIBRATION,3s²→3s3p ¹P,lower,11,3,s,1,0.0,0.0,-1.0,0.0,7.947783468994474e-11,4369808.383913965,68.60540134976831,0.0002124630351389211,1.6886101984495093e-14,3.0,5.992356128858588,6.0076438672260695,7.007230674364305,2.077983823285063,-2.1717456498852477e-11,4.993739631703088e-10,1.1427822899708657e-16,5.4981472519492504e+16,6.098992422209903e-10
11,12,Mg,CALIBRATION,3s²→3s3p ¹P,upper,0,1,s,0,0.0,0.0,1.0,0.0,4.4535480881017325e-12,25994473.132655453,11.532930729932238,0.007518316994779898,3.3483186277844776e-14,1.0,11.882148804382956,0.11785119560868243,0.758203082512433,1.1505036126768668,6.032127331625595e-10,2.7982467911978544e-11,1.0764775946478284e-18,5.836800820025559e+18,6.098992422209903e-10
11,12,Mg,CALIBRATION,3s²→3s3p ¹P,upper,1,1,s,1,0.0,0.0,-1.0,0.0,4.45492523566043e-12,25986437.481478255,11.536496998239025,0.007513669450315619,3.3472835646621884e-14,1.0,11.878475685003297,0.12152431498859657,0.8279505318199363,1.4676731509126986,6.030470351637272e-10,2.799112078528517e-11,1.0771434447386544e-18,5.833192726437717e+18,6.098990201763854e-10
11,12,Mg,CALIBRATION,3s²→3s3p ¹P,upper,2,2,s,0,0.0,0.0,1.0,2.6179938779914944,2.2101182084018955e-11,10476148.803358302,28.616666642220338,0.0012211300290292243,2.6988417119838238e-14,2.0,9.577355797374121,2.4226442023192893,-1.3453231823485776,257.8255489872367,4.612195573262076e-10,1.3886582254160862e-10,1.3255426698129077e-17,4.740085287534667e+17,6.098992422209903e-10
11,12,Mg,CALIBRATION,3s²→3s3p ¹P,upper,3,2,s,1,0.0,0.0,-1.0,2.6179938779914944,2.2348628655364057e-11,10360155.686184647,28.93706109067219,0.0011942387468947685,2.6689598280198488e-14,2.0,9.471314219111843,2.5286857805698215,3.403337846422982,3.7149197948220407,4.5485087327862107e-10,1.4042057520299611e-10,1.3553905892577282e-17,4.635700850350847e+17,6.098990201763854e-10
11,12,Mg,CALIBRATION,3s²→3s3p ¹P,upper,4,2,p,0,-1.0,1.2246467991473532e-16,0.0,2.6179938779914944,2.383968784362066e-11,9712177.179545427,30.867688311060203,0.0010495225818832755,2.5020290736928092e-14,2.0,8.878928522457214,3.121071487295055,2.9455367464844775,0.6762266187090923,1.263960054730842e-09,1.4978917638678513e-10,1.542282164108912e-17,4.073953167194821e+17,6.098990201763854e-10
11,12,Mg,CALIBRATION,3s²→3s3p ¹P,upper,5,2,p,1,0.49999999999999967,-0.8660254037844388,0.0,2.6179938779914944,2.4161943481400415e-11,9582642.738177592,31.284945728553158,0.0010217136325891198,2.4686587044794623e-14,2.0,8.760507387335865,3.239492617266287,3.7447045550052507,2.202834469639629,8.287649312472958e-10,1.5181396827523867e-10,1.5842599210174702e-17,3.966006602719768e+17,6.098990201763854e-10
11,12,Mg,CALIBRATION,3s²→3s3p ¹P,upper,6,2,p,2,0.5000000000000006,0.8660254037844384,0.0,2.6179938779914944,2.4161943481400415e-11,9582642.738177592,31.284945728553158,0.0010217136325891198,2.4686587044794623e-14,2.0,8.760507387335865,3.2394926172662872,804.393484601278,12009086.840209395,8.287649312472958e-10,1.5181396827523867e-10,1.5842599210174702e-17,3.966006602719768e+17,6.098990201763854e-10
11,12,Mg,CALIBRATION,3s²→3s3p ¹P,upper,7,2,p,3,1.0,-1.2246467991473532e-16,0.0,2.6179938779914944,2.411519179334894e-11,9601220.43508513,31.224411524235755,0.0010256790283273611,2.4734446486530096e-14,2.0,8.777491225244146,3.2225087725655115,4.406099448816486,3.978298452535849,2.6358708694810966e-10,1.515202187557878e-10,1.578134985861767e-17,3.981399160065226e+17,6.098990201763854e-10
11,12,Mg,CALIBRATION,3s²→3s3p ¹P,upper,8,2,p,4,-0.49999999999999967,0.8660254037844388,0.0,2.6179938779914944,2.4008278752738652e-11,9643976.339448642,31.085980247970983,0.0010348344225016173,2.4844593278348155e-14,2.0,8.816578920179959,3.1834210717363955,3.6025711145670263,0.20216985101198107,-2.2553492486570223e-10,1.5084846430987935e-10,1.564172899230729e-17,4.0169378399726144e+17,6.098992422209903e-10
11,12,Mg,CALIBRATION,3s²→3s3p ¹P,upper,9,2,p,5,-0.5000000000000006,-0.8660254037844384,0.0,2.6179938779914944,2.4008278752738652e-11,9643976.339448642,31.085980247970983,0.0010348344225016173,2.4844593278348155e-14,2.0,8.816578920179959,3.183421071736396,-781.9623194822952,11714795.748529319,-2.2553483669000178e-10,1.5084846430987935e-10,1.564172899230729e-17,4.0169378399726144e+17,6.098992422209903e-10
11,12,Mg,CALIBRATION,3s²→3s3p ¹P,upper,10,3,s,0,0.0,0.0,1.0,2.6179938779914944,8.109307793663836e-11,4282768.852784351,69.999682052674,0.00020408348658596055,1.6549758083296188e-14,3.0,5.87299806507311,6.127001934560267,6.51171217033091,0.3549903925809434,2.6794302189071073e-10,5.095228358054553e-10,1.1897042621718887e-16,5.281300157493923e+16,6.098992422209903e-10
11,12,Mg,CALIBRATION,3s²→3s3p ¹P,upper,11,3,p,0,-1.0,1.2246467991473532e-16,0.0,2.6179938779914944,9.224414859651663e-11,3765039.9905860666,79.62530510953066,0.00015772399943926604,1.4549116041512562e-14,3.0,5.163031986949086,6.83696801402413,7.141298425718069,0.8469014564993328,3.435121982589667e-10,5.795870791349237e-10,1.5393915618003972e-16,4.081603058698776e+16,6.098992422209903e-10
12,13,Al,CALIBRATION,3p→4s,lower,0,1,s,0,0.0,0.0,1.0,0.0,4.1087105258102966e-12,28176148.062491827,10.639937628631523,0.008833276718975528,3.629337703264979e-14,1.0,12.87939872081007,0.1206012791767913,0.6233496956231022,0.6411810562381949,6.032303089707606e-10,2.5815789607225368e-11,9.16228490493753e-19,6.857662005024091e+18,6.098992422209903e-10
12,13,Al,CALIBRATION,3p→4s,lower,1,1,s,1,0.0,0.0,-1.0,0.0,4.1087105258102966e-12,28176148.062491827,10.639937628631523,0.008833276718975528,3.629337703264979e-14,1.0,12.87939872081007,0.1206012791767913,0.6233493290944294,0.641189271701488,6.032303089707606e-10,2.5815789607225368e-11,9.16228490493753e-19,6.857662005024091e+18,6.098992422209903e-10
12,13,Al,CALIBRATION,3p→4s,lower,2,2,s,0,0.0,0.0,1.0,0.0,2.0094124694172592e-11,11522535.853947679,26.017923641113217,0.001477252489294289,2.9684095724656306e-14,2.0,10.533968888059391,2.46603111146908,3.058265274550016,0.5556733196954555,4.579332806781363e-10,1.2625510903905973e-10,1.0957232907702699e-17,5.734281054446367e+17,6.098992422209903e-10
12,13,Al,CALIBRATION,3p→4s,lower,3,2,s,1,0.0,0.0,-1.0,0.0,2.0094124694172592e-11,11522535.853947679,26.017923641113217,0.001477252489294289,2.9684095724656306e-14,2.0,10.533968888059391,2.46603111146908,1.3617348530878972,28.138224732893853,4.579332806781363e-10,1.2625510903905973e-10,1.0957232907702699e-17,5.734281054446367e+17,6.098992422209903e-10
12,13,Al,CALIBRATION,3p→4s,lower,4,2,p,0,0.8660254037844387,0.49999999999999994,0.0,0.0,2.1454495438411807e-11,10791923.44126452,27.779335132576932,0.001295854692329058,2.780190858541831e-14,2.0,9.866038796802819,3.133961212828728,-12.039439357437688,6063.993732339472,1.20375651376743e-09,1.348025705115805e-10,1.2491060675629229e-17,5.0301455339484806e+17,6.098990201763854e-10
12,13,Al,CALIBRATION,3p→4s,lower,5,2,p,1,-0.8660254037844385,0.5000000000000002,0.0,0.0,2.171237022809412e-11,10663749.273338683,28.1132320645925,0.0012652561148460497,2.7471709198897406e-14,2.0,9.74886123152572,3.2511387712879,1027.2764504389488,19908500.514228433,6.738032847288917e-10,1.3642284560120445e-10,1.2793140771068804e-17,4.911370412955017e+17,6.098992422209903e-10
12,13,Al,CALIBRATION,3p→4s,lower,6,2,p,2,-5.511259909704863e-16,-1.0,0.0,0.0,2.171237022809412e-11,10663749.273338683,28.1132320645925,0.0012652561148460497,2.7471709198897406e-14,2.0,9.74886123152572,3.2511387712879,16.06213931420098,2966.873268266683,6.738032847288917e-10,1.3642284560120445e-10,1.2793140771068804e-17,4.911370412955017e+17,6.098992422209903e-10
12,13,Al,CALIBRATION,3p→4s,lower,7,2,p,3,-0.8660254037844387,-0.49999999999999994,0.0,0.0,2.1678679588772112e-11,10680321.709363542,28.069609339311288,0.0012691918167951396,2.7514402732993385e-14,2.0,9.764011848342886,3.2359881516319704,22.66332266976734,6899.268509955312,4.5614765428229655e-10,1.3621116107122693e-10,1.2753469865220376e-17,4.926647707314761e+17,6.098990201763854e-10
12,13,Al,CALIBRATION,3p→4s,lower,8,2,p,4,0.8660254037844385,-0.5000000000000002,0.0,0.0,2.1590655989476783e-11,10723864.636403296,27.95563615959145,0.0012795617256028853,2.7626577034793183e-14,2.0,9.803819043959002,3.1961809489456603,-1008.6976983044764,19467263.96507984,-8.584572152997834e-11,1.3565809248544946e-10,1.2650112350816485e-17,4.9669007933941766e+17,6.098992422209903e-10
12,13,Al,CALIBRATION,3p→4s,lower,9,2,p,5,5.511259909704863e-16,1.0,0.0,0.0,2.1590655989476783e-11,10723864.636403296,27.95563615959145,0.0012795617256028853,2.7626577034793183e-14,2.0,9.803819043959002,3.1961809489456607,-7.934406641666182,2373.2444199657425,-8.584572152997834e-11,1.3565809248544946e-10,1.2650112350816485e-17,4.9669007933941766e+17,6.098992422209903e-10
12,13,Al,CALIBRATION,3p→4s,lower,10,3,s,0,0.0,0.0,1.0,0.0,7.021416254198067e-11,4946336.975190697,60.608983881136005,0.0002722237384659689,1.911396182043518e-14,3.0,6.782954785339026,6.217045214046537,7.244890025119812,3.2702345580341916,2.709601635797869e-10,4.4116859443969224e-10,8.919097033874927e-17,7.0446428414400136e+16,6.098990201763854e-10
12,13,Al,CALIBRATION,3p→4s,lower,11,3,s,1,0.0,0.0,-1.0,0.0,7.021416254198067e-11,4946336.975190697,60.608983881136005,0.0002722237384659689,1.911396182043518e-14,3.0,6.782954785339026,6.217045214046537,5.818127990806205,22.916127600514802,2.709601635797869e-10,4.4116859443969224e-10,8.919097033874927e-17,7.0446428414400136e+16,6.098990201763854e-10
12,13,Al,CALIBRATION,3p→4s,lower,12,3,p,0,0.8660254037844387,0.49999999999999994,0.0,0.0,8.173287395290871e-11,4249243.805663203,70.55195505620317,0.00020090090546509614,1.6420208383403933e-14,3.0,5.82702487724954,7.172975124480198,9.328235051444945,34.673610972176036,4.0643350529536475e-10,5.135427927344771e-10,1.2085510180659679e-16,5.1989408914110264e+16,6.098992422209903e-10
12,13,Al,CALIBRATION,3p→4s,upper,0,1,s,0,0.0,0.0,1.0,0.0,4.1083905859133856e-12,28178342.27302706,10.639109110650844,0.008834652551007734,3.629620337037585e-14,1.0,12.880401700787957,0.11959829895086449,0.6219350641219459,0.6389984778941513,5.84197722128747e-10,2.5813779365565915e-11,9.160858050289013e-19,6.85873012406448e+18,6.098992422209903e-10
12,13,Al,CALIBRATION,3p→4s,upper,1,1,s,1,0.0,0.0,-1.0,0.0,4.1087594689109495e-12,28175812.43124812,10.640064371933352,0.00883306627814544,3.6292944709848076e-14,1.0,12.87924530279845,0.12075469688321129,0.6277494226085312,0.6663903904675457,5.797466202541941e-10,2.5816097125796277e-11,9.16250318914147e-19,6.857498630533435e+18,6.098992422209903e-10
12,13,Al,CALIBRATION,3p→4s,upper,2,2,s,0,0.0,0.0,1.0,0.0,2.0010274421881442e-11,11570819.438093908,25.909354095787844,0.0014896588708077645,2.98084827998534e-14,2.0,10.57811001980741,2.421889971513789,2.8555776652471496,0.18791235394138342,-1.7132439750146706e-10,1.2572826224019697e-10,1.0865977376353262e-17,5.782439158076262e+17,6.098992422209903e-10
12,13,Al,CALIBRATION,3p→4s,upper,3,2,s,1,0.0,0.0,-1.0,0.0,2.006978097322884e-11,11536512.159806075,25.98640332946517,0.0014808383413201613,2.972010116705513e-14,2.0,10.546746107670463,2.4532538821854755,-1.375435431971569,75.85842248199377,-2.8550833587333787e-10,1.2610215292930388e-10,1.0930699953548493e-17,5.748200329238607e+17,6.098992422209903e-10
12,13,Al,CALIBRATION,3p→4s,upper,4,2,p,0,0.8660254037844387,0.49999999999999994,0.0,0.0,2.1653901153601372e-11,10692543.14037502,28.037526158579087,0.0012720981365522707,2.754588730658337e-14,2.0,9.775184751224188,3.2248152531816046,8.96096078453516,112.739079192588,7.975129373407561e-10,1.3605547357142723e-10,1.27243324422683e-17,4.9379292278688026e+17,6.098990201763854e-10
12,13,Al,CALIBRATION,3p→4s,upper,5,2,p,1,-0.8660254037844385,0.5000000000000002,0.0,0.0,2.1653901153601372e-11,10692543.14037502,28.037526158579087,0.0012720981365522707,2.754588730658337e-14,2.0,9.775184751224188,3.224815253181605,3.613568640023896,0.22450797957563995,7.975130697648646e-10,1.3605547357142723e-10,1.27243324422683e-17,4.9379292278688026e+17,6.098990201763854e-10
12,13,Al,CALIBRATION,3p→4s,upper,6,2,p,2,-5.511259909704863e-16,-1.0,0.0,0.0,2.1653901153601372e-11,10692543.14037502,28.037526158579087,0.0012720981365522707,2.754588730658337e-14,2.0,9.775184751224188,3.224815253181605,3.5239517485153917,0.5150901453004073,7.975130697648646e-10,1.3605547357142723e-10,1.27243324422683e-17,4.9379292278688026e+17,6.098990201763854e-10
12,13,Al,CALIBRATION,3p→4s,upper,7,2,p,3,-0.8660254037844387,-0.49999999999999994,0.0,0.0,2.1653901153601372e-11,10692543.14037502,28.037526158579087,0.0012720981365522707,2.754588730658337e-14,2.0,9.775184751224188,3.2248152531816046,3.5722633240458297,0.3118023887232907,7.975129373407561e-10,1.3605547357142723e-10,1.27243324422683e-17,4.9379292278688026e+17,6.098990201763854e-10
12,13,Al,CALIBRATION,3p→4s,upper,8,2,p,4,0.8660254037844385,-0.5000000000000002,0.0,0.0,2.1653901153601372e-11,10692543.14037502,28.037526158579087,0.0012720981365522707,2.754588730658337e-14,2.0,9.775184751224188,3.2248152531816046,3.603150571972485,0.280802674800635,7.975129373407561e-10,1.3605547357142723e-10,1.27243324422683e-17,4.9379292278688026e+17,6.098990201763854e-10
12,13,Al,CALIBRATION,3p→4s,upper,9,2,p,5,5.511259909704863e-16,1.0,0.0,0.0,2.1653901153601372e-11,10692543.14037502,28.037526158579087,0.0012720981365522707,2.754588730658337e-14,2.0,9.775184751224188,3.2248152531816046,3.3676756998686366,0.41641030583815464,7.975129373407561e-10,1.3605547357142723e-10,1.27243324422683e-17,4.9379292278688026e+17,6.098990201763854e-10
12,13,Al,CALIBRATION,3p→4s,upper,10,3,s,0,0.0,0.0,1.0,0.0,6.568913476313098e-11,5287067.787021267,56.70297224785593,0.00031102002465060015,2.0430636313305594e-14,3.0,7.250201902187451,5.749798094225702,1.4682699748335457,989.3171769025829,6.423447259741264e-11,4.1273700638504436e-10,7.806538955264281e-17,8.048618399505414e+16,6.098992422209903e-10
12,13,Al,CALIBRATION,3p→4s,upper,11,3,s,1,0.0,0.0,-1.0,0.0,6.843130254270814e-11,5075205.285573749,59.07001611386221,0.00028659316018537617,1.9611943251316293e-14,3.0,6.959673016825382,6.040326978374092,12.571909461852323,1214.9498267607757,-4.275579273414796e-11,4.2996655468750484e-10,8.471904691415796e-17,7.416496686448867e+16,6.098990201763854e-10
12,13,Al,CALIBRATION,3p→4s,upper,12,4,s,0,0.0,0.0,1.0,0.0,1.5732327605803573e-10,2943433.140267012,101.85128851705613,9.63977605491956e-05,1.5165611494257523e-14,4.0,5.381807184923246,7.618192813427193,7.921571831722795,0.5371880878782014,1.255999118954081e-10,9.884912966052081e-10,3.3582936982069097e-16,1.8709457456131256e+16,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,lower,0,1,s,0,0.0,0.0,1.0,0.0,3.813107854166914e-12,30360441.023098834,9.874443450011542,0.0102559228689238,3.910694004322342e-14,1.0,13.8778453466697,0.12215465329827162,0.5392462692224184,0.3975954805980166,6.022899447566069e-10,2.3958463243992637e-11,7.891342298277075e-19,7.962124908143194e+18,6.098990201763854e-10
13,14,Si,CALIBRATION,3p²→3p4s,lower,1,1,s,1,0.0,0.0,-1.0,0.0,3.813107854166914e-12,30360441.023098834,9.874443450011542,0.0102559228689238,3.910694004322342e-14,1.0,13.8778453466697,0.12215465329827162,0.5392459390858578,0.3976444939776968,6.022899447566069e-10,2.3958463243992637e-11,7.891342298277075e-19,7.962124908143194e+18,6.098990201763854e-10
13,14,Si,CALIBRATION,3p²→3p4s,lower,2,2,s,0,0.0,0.0,1.0,0.5235987755982988,1.8414445784859365e-11,12573567.238861509,23.84307112729491,0.0017590395788580622,3.239173895830364e-14,2.0,11.494827856032408,2.505172142809012,3.2383978528539186,2.4030736556734085,4.180077862656277e-10,1.1570137519528343e-10,9.201953033478173e-18,6.828099735263108e+17,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,lower,3,2,s,1,0.0,0.0,-1.0,0.5235987755982988,1.8414445784859365e-11,12573567.238861509,23.84307112729491,0.0017590395788580622,3.239173895830364e-14,2.0,11.494827856032408,2.505172142809012,3.265840670019305,2.3604111251449456,4.180077862656277e-10,1.1570137519528343e-10,9.201953033478173e-18,6.828099735263108e+17,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,lower,4,2,p,0,0.5000000000000001,0.8660254037844386,0.0,0.5235987755982988,1.951531204403319e-11,11864287.474362524,25.26847555302583,0.0015661808755544828,3.056450850384285e-14,2.0,10.846400195067257,3.153599815592181,3.448903135835291,0.33919430049089194,1.2339034714573165e-09,1.2261832190009417e-10,1.0335076772630421e-17,6.079476181366022e+17,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,lower,5,2,p,1,-0.9999999999999999,3.5882972233212986e-16,0.0,0.5235987755982988,1.951531204403319e-11,11864287.474362524,25.26847555302583,0.0015661808755544828,3.056450850384285e-14,2.0,10.846400195067257,3.153599815592182,3.4365684949182214,0.32866327303736415,1.233903571333301e-09,1.2261832190009417e-10,1.0335076772630421e-17,6.079476181366022e+17,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,lower,6,2,p,2,0.4999999999999995,-0.866025403784439,0.0,0.5235987755982988,1.974146340196463e-11,11728374.311868753,25.56129690511491,0.0015305031587426658,3.0214372094909604e-14,2.0,10.722147596217965,3.277852407892803,4.014998665834412,1.799243075385252,7.607282739899764e-10,1.240392727894477e-10,1.0575998812036872e-17,5.940985261863398e+17,6.098990201763854e-10
13,14,Si,CALIBRATION,3p²→3p4s,lower,7,2,p,3,-0.5000000000000001,-0.8660254037844386,0.0,0.5235987755982988,1.9612236642213514e-11,11805653.606276654,25.393973768687474,0.0015507388482287195,3.041345726173527e-14,2.0,10.792796773907883,3.207203220498024,3.958036934228357,3.2126150223480208,7.060191007010631e-11,1.2322731711128505e-10,1.0437991933438516e-17,6.019534549601591e+17,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,lower,8,2,p,4,0.9999999999999999,-3.5882972233212986e-16,0.0,0.5235987755982988,1.9612236642213514e-11,11805653.606276654,25.393973768687474,0.0015507388482287195,3.041345726173527e-14,2.0,10.792796773907883,3.207203220498024,4.0361260814421325,0.8998472435490219,7.060191007010631e-11,1.2322731711128505e-10,1.0437991933438516e-17,6.019534549601591e+17,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,lower,9,2,p,5,-0.4999999999999995,0.866025403784439,0.0,0.5235987755982988,1.95389142603906e-11,11849955.896048367,25.29903576265398,0.0015623993948569062,3.052758781659525e-14,2.0,10.83329818332334,3.1667018051167872,3.363654918418584,0.21965113734507322,-3.537607396341803e-10,1.2276661899912792e-10,1.0360090794942722e-17,6.064797530777166e+17,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,lower,10,3,s,0,0.0,0.0,1.0,0.5235987755982988,6.304630509070906e-11,5508695.677942744,54.421677203987294,0.00033764176040504586,2.1287065437860614e-14,3.0,7.554122150813956,6.445877847166757,-135.88810977247442,1852813144.4555972,1.8485472125035093e-10,3.961316178179047e-10,7.191023809938299e-17,8.737539289601515e+16,6.098990201763854e-10
13,14,Si,CALIBRATION,3p²→3p4s,lower,11,3,s,1,0.0,0.0,-1.0,0.5235987755982988,6.304630509070906e-11,5508695.677942744,54.421677203987294,0.00033764176040504586,2.1287065437860614e-14,3.0,7.554122150813956,6.445877847166757,150.20425503795926,1852807680.5422983,1.8485472125035093e-10,3.961316178179047e-10,7.191023809938299e-17,8.737539289601515e+16,6.098990201763854e-10
13,14,Si,CALIBRATION,3p²→3p4s,lower,12,3,p,0,0.5000000000000001,0.8660254037844386,0.0,0.5235987755982988,7.157361387772522e-11,4852387.486773734,61.782464573810586,0.00026198084727468583,1.8750916006197665e-14,3.0,6.654121037206969,7.345878965235289,7.8232453845043315,0.9033645557369635,4.643287680560308e-10,4.4971027909826803e-10,9.267814664926365e-17,6.779575913357464e+16,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,lower,13,3,p,1,-0.9999999999999999,3.5882972233212986e-16,0.0,0.5235987755982988,7.157361387772523e-11,4852387.486773733,61.7824645738106,0.0002619808472746857,1.875091600619766e-14,3.0,6.654121037206968,7.345878965235289,7.430027181387381,0.7655574239814119,4.643285161623697e-10,4.497102790982681e-10,9.267814664926369e-17,6.7795759133574616e+16,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,upper,0,1,s,0,0.0,0.0,1.0,0.0,3.812836227878947e-12,30362603.899604216,9.873740045197765,0.010257384183977173,3.9109726019940696e-14,1.0,13.878834003771974,0.12116599620656088,0.5404587244617146,0.4041458634639642,6.030875346384796e-10,2.395675656569104e-11,7.890218060646413e-19,7.963259391420205e+18,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,upper,1,1,s,1,0.0,0.0,-1.0,0.0,3.813145225780176e-12,30360143.468562312,9.874540227730897,0.01025572183881234,3.9106556766596756e-14,1.0,13.877709333630992,0.1222906663440886,0.5438566112871824,0.41453202868065864,6.027922662649942e-10,2.3958698056763985e-11,7.891496982408211e-19,7.961968839608142e+18,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,upper,2,2,s,0,0.0,0.0,1.0,0.0,1.8344908840564137e-11,12621227.73433084,23.753034515377482,0.001772400240805605,3.251452084657275e-14,2.0,11.538399356510007,2.461600642745747,2.9377279414296202,0.28869695441345566,4.495012437276006e-10,1.1526446168858148e-10,9.132587107595887e-18,6.879962088676543e+17,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,upper,3,2,s,1,0.0,0.0,-1.0,0.0,1.839262300727627e-11,12588485.728800174,23.814814939506917,0.0017632162427918582,3.243017163397675e-14,2.0,11.508466425776316,2.4915335733888324,-2.276498999236089,115.15962873394233,4.4172512216455693e-10,1.1556425863981149e-10,9.180155669988282e-18,6.844312376663223e+17,6.098990201763854e-10
13,14,Si,CALIBRATION,3p²→3p4s,upper,4,2,p,0,0.8660254037844387,0.49999999999999994,0.0,0.0,1.9460749879745355e-11,11897551.413642071,25.197828324259177,0.00157497539918718,3.0650202310333805e-14,2.0,10.876810280651412,3.1231897304502634,9.884289220781548,167.7716447010116,1.2668165576470723e-09,1.2227549771111292e-10,1.0277366616033981e-17,6.113614062747387e+17,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,upper,5,2,p,1,-0.8660254037844385,0.5000000000000002,0.0,0.0,1.9692234782282046e-11,11757694.075972596,25.497555563436546,0.0015381649336191796,3.028990500670216e-14,2.0,10.748951894055693,3.2510481084714646,3.9170373610677696,0.9101370861282089,6.487812636524093e-10,1.2372996024956535e-10,1.0523318556349699e-17,5.970726129342872e+17,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,upper,6,2,p,2,-5.511259909704863e-16,-1.0,0.0,0.0,1.9692234782282046e-11,11757694.075972596,25.497555563436546,0.0015381649336191796,3.028990500670216e-14,2.0,10.748951894055693,3.2510481084714637,3.869919857072504,1.3002762081629287,6.48781161957296e-10,1.2372996024956535e-10,1.0523318556349699e-17,5.970726129342872e+17,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,upper,7,2,p,3,-0.8660254037844387,-0.49999999999999994,0.0,0.0,1.966438398753538e-11,11774346.574449616,25.461494283729593,0.001542525045030644,3.033280479587289e-14,2.0,10.764175704429457,3.235824296393511,3.652013510664873,0.5955251729007379,5.27716342479702e-10,1.2355496854521982e-10,1.0493573275083871e-17,5.987650862550789e+17,6.098990201763854e-10
13,14,Si,CALIBRATION,3p²→3p4s,upper,8,2,p,4,0.8660254037844385,-0.5000000000000002,0.0,0.0,1.9588410488009387e-11,11820013.28714386,25.363123603767168,0.0015545135918395576,3.0450450346143134e-14,2.0,10.805924477168254,3.19407551524811,3.5593138100115134,0.3705968386995799,-7.093621541184327e-11,1.230776129692631e-10,1.041264590650922e-17,6.034187048703732e+17,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,upper,9,2,p,5,5.511259909704863e-16,1.0,0.0,0.0,1.9588410488009387e-11,11820013.28714386,25.363123603767168,0.0015545135918395576,3.0450450346143134e-14,2.0,10.805924477168254,3.1940755152481093,3.354521138459938,0.4814900400381281,-7.093621541184327e-11,1.230776129692631e-10,1.041264590650922e-17,6.034187048703732e+17,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,upper,10,3,s,0,0.0,0.0,1.0,0.0,5.931330447631897e-11,5855396.3807919435,51.19934475886891,0.0003814794906036503,2.2626809177645374e-14,3.0,8.02955583098305,5.970444168119465,-3.980169792871185,4845.523982773039,2.856954219912519e-10,3.7267648320587654e-10,6.364667034812628e-17,9.871978019922544e+16,6.098992422209903e-10
13,14,Si,CALIBRATION,3p²→3p4s,upper,11,3,s,1,0.0,0.0,-1.0,0.0,6.150306157241243e-11,5646920.648893899,53.08954678842926,0.00035479865450924956,2.182120349409146e-14,3.0,7.74367125207193,6.256328746883631,17.214452331251877,5634.116234775889,2.627442009940958e-10,3.864351328183432e-10,6.843289588176467e-17,9.181527723209896e+16,6.098990201763854e-10
13,14,Si,CALIBRATION,3p²→3p4s,upper,12,3,p,0,0.8660254037844387,0.49999999999999994,0.0,0.0,7.040247705851958e-11,4933106.374577778,60.77153729036687,0.00027076938279346573,1.9062835260266478e-14,3.0,6.764811547991786,7.235188454813938,9.34985702434188,36.60859283715043,4.951127656252867e-10,4.423518094431381e-10,8.967003260313817e-17,7.007006828008775e+16,6.098992422209903e-10
